gene_name,TCGA-02-2485-01,TCGA-06-0125-01,TCGA-06-0129-01,TCGA-06-0130-01,TCGA-06-0190-01,TCGA-06-0238-01,TCGA-06-0644-01,TCGA-06-0878-01,TCGA-06-0882-01,TCGA-06-1804-01,TCGA-06-2557-01,TCGA-06-2558-01,TCGA-06-2559-01,TCGA-06-2562-01,TCGA-06-2563-01,TCGA-06-2564-01,TCGA-06-2565-01,TCGA-06-2567-01,TCGA-06-2570-01,TCGA-06-5408-01,TCGA-06-5410-01,TCGA-06-5411-01,TCGA-06-5412-01,TCGA-06-5413-01,TCGA-06-5414-01,TCGA-06-5415-01,TCGA-06-5416-01,TCGA-06-5417-01,TCGA-06-5418-01,TCGA-06-5856-01,TCGA-06-5858-01,TCGA-06-5859-01,TCGA-08-0386-01,TCGA-12-1597-01,TCGA-12-3652-01,TCGA-12-3653-01,TCGA-12-5295-01,TCGA-14-0871-01,TCGA-14-1823-01,TCGA-16-0846-01,TCGA-19-1390-01,TCGA-19-2619-01,TCGA-19-2620-01,TCGA-19-4065-01,TCGA-19-5960-01,TCGA-26-1442-01,TCGA-26-5132-01,TCGA-26-5133-01,TCGA-26-5134-01,TCGA-27-1830-01,TCGA-27-1831-01,TCGA-27-1832-01,TCGA-27-1834-01,TCGA-28-1747-01,TCGA-28-5208-01,TCGA-32-1970-01,TCGA-32-1982-01,TCGA-32-5222-01,TCGA-41-3915-01,TCGA-41-4097-01,TCGA-41-5651-01,TCGA-76-4926-01,TCGA-76-4927-01,TCGA-76-4928-01,TCGA-76-4929-01,TCGA-76-4931-01,TCGA-76-4932-01
BMPR1B,3.0842,2.9167,2.5924,1.642,1.3109,1.2875,-0.1828,3.1876,3.2766,4.0541,2.9413,1.6604,1.2333,1.7828,2.2019,2.8661,2.4597,3.8208,2.7029,2.909,0.8726,1.2023,2.2753,2.3251,2.3871,2.694,-0.3201,3.5608,2.6464,2.2663,2.6624,3.7453,3.2781,0.4552,-0.1993,2.6208,1.3956,0.9862,3.6195,2.8117,0.058,2.8462,2.7657,1.4652,3.945,3.0199,3.0428,1.7403,0.6332,1.9822,2.1734,1.9749,3.1523,3.2752,2.3592,3.5035,1.595,1.595,2.0218,2.4412,1.8323,3.9755,2.4465,2.05,3.9608,2.876,2.6043
BMPR2,2.826,3.1637,3.0927,2.6828,2.5462,2.1606,2.6441,3.1955,3.1556,2.9911,3.1844,3.1523,3.0927,2.9655,3.2251,3.3003,3.4778,2.9929,2.6255,3.1475,2.3871,2.6019,2.6161,2.9488,2.9747,3.3521,2.8622,3.5584,2.5561,2.6984,3.1311,2.9747,3.2065,2.8916,2.9356,3.2466,2.1147,2.5413,2.9013,3.1458,2.578,3.2174,2.5828,2.685,3.1112,3.0978,2.4518,2.874,2.7249,2.8602,3.222,2.1702,2.9186,3.0411,2.9544,3.0842,2.9469,2.4518,2.6647,2.7422,2.9128,3.2826,2.8819,2.4883,2.9071,3.1393,2.8442
BNIP3,4.5299,4.3814,4.0019,3.623,5.3111,4.7751,4.8115,4.7132,4.4964,4.7603,4.0055,5.6189,6.4167,5.6812,4.322,5.0913,4.5736,4.9265,6.3145,5.2769,4.66,5.4989,4.5167,4.5386,4.9122,4.3075,7.2332,6.196,5.96,5.5598,7.7332,4.2396,6.1402,6.5709,6.2382,4.3883,4.8213,5.051,4.6253,4.3972,6.9613,5.2806,4.7426,4.9496,4.5053,5.2457,6.5032,4.6148,3.6324,5.2323,5.3817,4.7082,4.6972,4.2033,3.6793,4.2103,5.428,5.067,6.6789,5.8215,5.6823,5.4111,4.4764,5.1359,5.4189,5.0304,5.7905
BOC,4.1644,3.2049,4.1294,4.1772,3.864,2.2421,4.0357,4.1359,3.6759,4.7231,4.0884,3.4477,3.8075,3.9289,3.6312,3.5224,4.0295,4.4634,2.7972,4.7501,2.7657,2.0254,3.6207,2.9052,4.0901,3.2343,2.2753,3.7961,3.4277,4.5982,3.6916,2.8199,4.0575,3.335,2.6579,4.0162,2.3048,4.2973,2.6302,3.8501,1.3791,4.1294,3.1245,4.4397,5.8319,2.4279,4.3148,4.2721,2.6487,3.4817,2.4225,4.5186,4.2343,3.5436,3.4713,4.1716,4.1294,2.77,3.616,4.735,4.5491,4.061,2.8034,4.8495,5.0892,4.0118,4.0985
BORCS8-MEF2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRAF,2.4883,2.8402,2.9319,2.4465,2.4649,2.1862,2.5852,2.7073,2.3953,2.6783,1.9822,2.694,3.208,2.7029,2.59,2.8877,2.578,2.5561,2.2144,2.9224,2.2206,2.5536,2.1734,2.7161,2.5707,2.4117,2.0183,2.9052,3.1876,2.578,3.2297,2.5036,3.1588,2.1247,1.5366,2.4332,1.8078,3.074,1.7702,2.3871,3.1344,2.8838,1.9377,2.8622,3.2617,2.1957,2.872,2.4412,1.7702,2.8117,1.8564,2.4779,2.9394,2.2452,1.934,2.8117,2.183,2.4332,2.2268,1.9931,2.7336,2.6114,2.2482,2.5011,2.2603,2.8381,2.409
BRAP,3.3278,3.1604,3.5559,3.0654,2.9356,2.7508,3.0568,3.2707,2.9319,2.9929,2.7972,3.1377,3.1145,3.162,2.9469,3.2692,3.0568,3.2481,3.0654,3.2885,2.8994,2.8681,2.9857,3.2158,3.2205,3.4569,3.3364,3.4752,3.0757,2.4701,3.6646,3.4894,3.3134,2.651,2.0395,3.4318,2.8522,3.4674,3.0688,2.9262,3.0585,3.1426,2.7401,2.727,3.6657,2.9911,3.2236,3.7486,1.9968,3.1797,1.8722,3.011,3.1458,3.0446,3.2374,3.1717,2.5731,3.0585,2.9692,2.9525,3.3521,3.1011,2.791,2.945,3.4384,3.2557,2.9893
BRCA1,2.4412,2.676,3.5337,2.328,2.1509,1.5064,2.1313,2.8014,0.3346,3.3407,2.727,2.4518,3.1829,2.2113,1.5998,2.6487,1.9749,3.5682,1.8996,2.8502,1.334,0.9935,1.642,2.4544,2.0183,2.7508,1.8564,1.9564,2.3592,3.0619,3.0145,4.4569,2.59,1.3956,1.4704,3.2617,1.3567,2.3843,1.2992,1.1117,3.7432,2.4279,2.043,1.884,3.5608,0.9716,3.2988,2.4934,1.7489,2.5137,1.3679,2.9413,2.3732,1.7575,2.7314,3.0619,1.9302,2.0569,2.6918,1.0503,3.0944,4.1203,2.4117,2.1114,2.8034,2.7422,2.3508
BRCC3,2.7249,2.9784,3.9089,3.2466,2.8361,2.6114,2.8582,3.2297,3.011,2.8462,3.0217,2.9674,2.7551,2.9839,3.0074,3.0706,3.1733,2.7551,2.5852,3.335,2.7401,3.0602,2.982,3.3549,3.0145,2.5707,2.9966,3.3336,2.5288,3.0893,3.831,3.5299,3.3163,1.9111,1.8918,3.091,2.7357,3.3897,3.1876,2.4492,2.9148,2.8661,2.4332,3.3119,2.9013,2.4198,2.8622,2.6602,2.2543,3.0842,1.6785,3.1028,2.8602,2.6984,3.4596,2.9338,2.4144,2.9071,2.4779,2.9747,3.1556,2.9109,2.8641,3.0234,2.8602,2.9692,2.8158
BTC,-3.3076,-5.5735,-4.6082,-0.0574,0.3573,-0.5756,0.8488,-4.6082,-1.9379,-0.394,-3.3076,-0.8599,-2.6349,0.3115,-5.0116,-4.035,-1.3548,1.642,0.2522,-4.2934,-3.3076,-1.0262,-0.5125,-2.9324,-5.5735,-4.6082,-6.5064,-2.8262,-6.5064,-3.816,1.0983,0.044,0.5568,-3.6259,-6.5064,-9.9658,-2.3147,-4.2934,-2.9324,0.3573,-6.5064,-3.3076,-3.458,0.1903,0.7916,-4.6082,0.5955,-2.2447,-0.3201,0.7146,-1.8314,2.7847,3.2112,-2.3884,-0.6643,-1.9379,-2.9324,-4.2934,-1.2142,2.05,0.9191,-2.9324,-3.0469,1.2696,1.2271,-3.458,-4.2934
BTK,1.4704,1.5465,3.869,4.2825,3.0252,3.0074,2.2603,2.9394,3.3647,2.4306,4.0082,2.8897,2.233,2.4675,2.3536,3.1327,2.0465,3.1377,3.0145,1.6466,4.1939,2.6441,3.5387,2.8641,2.9544,1.787,-0.0877,0.434,2.8014,2.4753,3.1028,2.9948,1.412,2.2813,0.1388,2.0325,3.38,-1.5522,3.0876,2.9013,1.4065,1.1382,1.8643,3.7215,1.3567,2.1606,1.9822,1.2394,1.4962,2.4225,2.7249,3.0393,3.3364,3.6242,2.5263,2.4412,3.3856,3.603,2.3704,2.5363,0.8883,1.8444,2.5487,2.4359,2.1213,1.7489,1.6093
BTRC,2.128,2.3251,2.7161,1.5998,1.8762,2.1925,1.3623,1.9034,2.3019,2.3649,2.3077,2.3871,2.5363,2.2482,2.3536,2.5804,2.2482,1.9415,3.0092,2.3423,1.9264,2.9984,1.7446,2.3592,2.0254,2.0742,3.0411,3.2856,1.7828,2.236,2.7444,2.3077,2.2019,2.0004,1.4756,2.3704,1.8918,2.6395,1.1706,2.6962,3.1955,2.2082,1.8801,2.1541,2.4805,2.9052,1.3397,2.1313,1.4547,2.3649,0.7146,1.6875,2.3788,2.3788,2.0673,2.4332,1.7403,1.6875,2.0465,2.3649,2.6019,2.7117,2.1313,1.9034,2.376,2.4985,1.7617
BUB1B-PAK6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAB39,4.5626,4.6422,4.9074,4.6933,4.652,4.3541,4.506,4.862,5.0972,4.3834,4.8131,4.7725,4.585,4.8729,4.366,5.138,4.5466,4.5293,4.7187,4.9012,5.1375,4.841,4.8279,4.7442,4.8679,4.7507,4.2119,5.0867,4.7127,4.4115,4.8294,4.4842,4.623,4.0055,3.5947,4.6611,4.309,3.5645,4.7924,4.9458,4.423,4.9074,4.5479,4.7148,4.7971,4.5614,4.3951,4.9103,3.6148,4.7307,4.2958,4.1376,4.986,4.6804,4.7549,4.5862,4.373,4.6634,4.3569,4.691,4.5766,4.7661,4.5286,4.5717,4.7965,4.6793,4.6702
CAB39L,3.3163,3.0619,2.8522,1.5366,1.9749,3.0002,2.6873,3.5424,3.7804,4.215,3.7378,3.0515,3.2752,3.3177,2.9243,3.9496,4.1384,3.0287,2.9394,3.5486,2.7594,4.4996,2.4063,4.591,3.421,3.83,2.8341,2.5634,3.5362,3.1112,2.7183,4.4189,3.7248,3.2359,2.8622,3.4451,4.1002,1.4808,3.0961,3.3192,3.3379,3.3787,3.8778,1.9749,3.6782,4.0242,2.9167,2.6962,2.233,3.287,2.9507,2.7336,3.7992,3.6771,3.4264,3.3379,3.7678,4.2973,2.7784,2.93,3.402,5.022,3.1749,2.6918,3.4765,3.3856,3.2251
CACNA1C,-0.9971,0.7579,0.1519,2.4779,1.0573,-0.5973,0.3796,0.1903,0.4447,0.5666,-0.9686,0.4552,-0.3022,1.1577,0.058,0.1124,0.6517,-0.4521,0.7579,0.9419,-0.0574,1.0222,0.4233,-0.4131,0.3231,0.9935,1.7489,-1.7322,-1.4699,-0.0574,0.3346,-1.9379,-0.4921,-0.4921,-2.3884,-1.1811,-1.2828,2.8819,-0.0574,-0.013,-0.3201,-0.1031,1.1512,0.0854,-0.6416,2.826,0.9038,0.5859,0.5955,1.2333,-1.8314,1.8564,0.5666,-1.0862,-0.9406,0.2277,1.3167,-1.5951,1.7141,1.9377,0.605,0.3115,1.0503,-0.3383,0.2762,0.4447,-1.4699
CACNA1D,-1.0862,0.2881,-0.013,-0.2498,-0.5973,-0.6643,-2.3147,-1.9942,-0.4921,0.6699,-0.8863,-0.0277,0.537,0.3796,-1.4305,-0.6643,0.6699,-0.9686,-0.4521,-0.2328,-1.0559,0.6608,-0.9132,-0.2845,-1.8314,-0.5332,-2.3147,-3.1714,-1.7809,0.2762,-0.6416,0.0854,-0.7346,-0.6416,-2.9324,-2.2447,-2.4659,-0.2671,-1.5105,-0.5543,0.8327,-0.4325,-0.394,-0.8339,-1.1488,0.7579,-1.7809,-3.3076,1.0915,-0.8084,-1.7809,-0.5973,-0.1187,0.0014,-0.9406,-0.4921,0.9419,-0.8084,-1.3921,-0.013,-0.1345,-1.2481,-1.1172,-1.5951,-0.9971,-0.5125,-3.6259
CACNA1F,-4.6082,-3.816,-3.816,-1.6394,-4.035,-3.3076,-3.458,-3.3076,-3.3076,-4.035,-2.114,-3.458,-4.2934,-2.6349,-3.816,-4.6082,-5.5735,-2.5479,-3.6259,-6.5064,-2.7274,-1.7809,-1.9379,-2.3884,-4.035,-4.035,-6.5064,-9.9658,-4.2934,-2.2447,-4.6082,-3.6259,-1.9942,-5.0116,-1.6394,-4.035,-5.5735,-5.5735,-6.5064,-3.6259,-4.6082,-3.6259,-4.035,-3.6259,-5.5735,-4.035,-5.5735,-4.6082,-6.5064,-2.6349,-5.0116,-4.2934,-4.035,-4.2934,-4.6082,-2.0529,-1.4699,-3.0469,-3.6259,-3.1714,-4.035,-3.6259,-4.6082,-2.9324,-4.035,-3.6259,-4.6082
CACNA1S,-5.5735,-6.5064,-5.5735,-6.5064,-6.5064,-5.5735,-6.5064,-5.5735,-6.5064,-0.9406,-6.5064,-4.6082,-6.5064,-6.5064,-4.2934,-9.9658,-6.5064,-1.5522,-4.035,-9.9658,-9.9658,-3.458,-5.5735,-9.9658,-6.5064,-4.035,-5.0116,-5.5735,-9.9658,-5.0116,-0.394,-9.9658,-4.6082,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.6259,-5.5735,-6.5064,-6.5064,-5.5735,-2.8262,-6.5064,-5.5735,-5.5735,-5.0116,-5.5735,-9.9658,-6.5064,-1.4699,-2.7274,-4.2934,-3.6259,-4.6082,-6.5064,-5.5735,-3.0469,-5.0116,-5.5735,-4.6082,-9.9658,-5.0116,-9.9658,-6.5064
CACNA2D1,2.3508,0.2762,2.4439,2.7007,2.685,2.0742,4.1931,-1.3548,1.9638,2.108,-0.7108,2.5487,1.7744,2.5036,0.1519,0.9343,-1.6394,1.7097,1.9638,1.6374,1.177,2.8034,-0.0877,1.4388,-1.7322,0.2642,1.6604,2.6019,-2.1779,0.3573,2.4985,1.1706,1.9527,2.4332,-2.4659,-1.8836,0.1776,2.6715,2.3926,1.4962,1.5758,-1.2142,-0.1665,1.8201,2.6114,1.4335,-1.685,1.9675,0.1903,1.9601,-0.8084,1.6187,0.8883,-1.1488,-1.3548,0.8246,0.6145,1.2756,1.9226,2.0289,2.5634,1.9149,1.2756,0.6145,1.2992,1.0433,-3.0469
CACNA2D2,0.058,0.4967,1.1641,-3.0469,-0.5332,0.6332,-2.114,-1.8314,-0.4921,0.9343,-0.5543,0.5069,-0.9971,-0.1187,-1.1488,-1.685,-0.1828,0.058,0.3685,1.5415,-2.2447,1.1447,-2.3147,-0.6193,-2.1779,0.0158,1.0151,-1.2142,-1.685,-1.3548,-2.1779,-2.3147,0.4125,0.4233,-3.458,-4.2934,-4.6082,2.7615,-2.3884,1.0433,0.1776,0.8961,-0.2498,-1.0262,3.8561,1.0779,0.9419,-2.3884,0.8961,0.3573,-4.6082,-0.3383,-0.1828,-0.8599,-0.4521,0.24,0.044,-3.3076,-0.8863,0.0854,0.7664,-0.3752,-1.1172,-2.4659,2.1798,-0.0277,-3.816
CACNA2D3,-0.7588,-1.9942,-0.8863,0.6969,-0.2671,0.6699,-0.7588,-1.5522,0.4016,1.2516,-0.9406,0.044,-1.3183,-0.5543,-0.0425,-1.1172,-2.9324,-0.2328,-0.9971,-2.1779,0.7407,2.7465,-1.1811,0.1388,-2.7274,-0.1504,-0.3383,-0.0277,-2.0529,-0.1504,-2.4659,-1.1172,1.4281,0.9268,-4.2934,-3.0469,-1.2828,-0.5332,-0.6416,0.4233,-3.458,-3.458,-0.4521,-0.8599,0.058,1.3051,-1.5522,-2.7274,-2.3884,-0.4325,-0.4719,0.03,0.5955,-0.5973,-1.5951,-0.1665,-0.2845,-1.9942,0.0014,0.2998,-0.1828,0.8327,-1.7809,-1.9942,-0.8339,-0.7588,-4.035
CACNA2D4,-0.0425,1.5806,1.766,3.2496,2.8096,1.5806,2.5707,3.1797,1.7273,0.8568,2.5263,0.9716,1.2875,3.0619,0.8327,1.5266,1.105,2.4934,3.0323,1.595,3.3966,2.0707,3.4648,2.4386,3.1112,0.1519,-0.3383,1.3679,1.5998,1.4281,2.0742,1.4281,0.6969,1.8683,0.5069,1.334,2.1476,1.2209,3.1892,1.2209,0.8246,0.7058,1.4011,4.4848,-0.3566,0.547,1.4911,0.7832,0.7748,2.409,2.3953,2.7993,1.8524,1.7316,1.5013,1.46,1.7954,1.5115,2.7379,2.8422,0.3231,1.3454,1.614,2.4779,1.4962,1.4011,2.3394
CACNB1,2.6556,3.1212,3.154,1.3454,2.2513,2.5413,0.7146,1.5115,2.4412,2.8301,2.5437,2.7183,4.0233,3.3192,2.3953,2.5536,3.0287,2.9966,2.6185,2.4883,1.3846,3.8551,1.3735,1.4011,1.9188,2.8158,3.0637,1.2576,3.3003,2.3843,2.409,1.7617,3.5399,2.6208,1.9415,1.766,0.4552,1.4547,0.0158,2.7508,3.6289,2.7868,2.5238,2.4934,2.6441,2.874,3.8013,2.1213,1.9188,2.3871,-0.1504,2.3898,2.0569,2.8779,0.7999,2.7249,3.3421,0.8883,3.8876,2.6828,3.4648,3.3745,1.8957,1.5902,2.3048,3.4277,2.0604
CACNB2,1.5998,2.5561,1.884,2.2842,0.9642,0.6145,0.4552,0.9419,1.8564,1.1706,1.1897,1.1512,1.3956,1.3283,-0.2328,0.7579,-0.8599,-1.3921,2.108,1.766,1.196,2.4934,0.9789,-2.8262,0.6425,1.2815,0.6332,0.5568,0.4967,1.1641,1.4011,-1.5951,-0.2845,0.4865,-0.1504,-2.6349,-3.6259,0.03,1.5998,0.9568,2.1957,1.4011,0.434,1.6512,2.4831,1.674,-0.6643,-0.4921,0.688,0.7664,-2.114,2.1411,0.6969,-0.9971,0.8082,0.2998,1.9859,1.196,0.1648,2.8858,1.4808,1.7532,0.8164,0.9038,-0.5125,1.0847,-3.1714
CACNB3,3.8759,2.945,3.4556,3.5779,2.4117,3.1797,2.4571,3.3577,3.1079,3.2481,3.1409,3.3105,3.74,3.449,3.0893,3.5299,2.667,2.874,3.652,4.3499,1.2636,4.2661,1.683,3.2359,2.9032,3.3032,4.3321,2.2421,3.3163,2.4805,3.3163,3.1797,2.945,3.8866,1.9859,3.3535,2.2452,3.7302,2.1702,3.637,3.9901,3.6312,1.884,2.4701,2.5511,2.9911,2.4623,3.0808,2.8779,2.9413,1.9931,4.3653,3.3591,2.8602,1.7489,3.1491,2.9984,2.8974,3.2511,3.3535,2.7572,3.1507,2.1411,2.9637,3.871,3.8915,3.0199
CACNB4,1.2023,1.2209,1.9188,0.1903,-0.4131,0.4233,-1.7322,0.8961,1.9073,0.9862,0.5069,1.2516,1.2696,1.3051,1.7912,1.5854,1.5998,1.5064,1.1512,0.5271,0.3231,2.1378,0.4016,1.4441,1.177,1.7229,0.0718,1.1897,0.3346,0.24,0.8726,1.0915,0.8961,0.4552,-0.0277,0.24,-0.1504,-0.3566,0.9419,1.0151,0.9038,1.5854,0.9191,0.3346,1.3454,1.2147,-1.0862,0.2029,0.24,0.24,1.6466,-0.4131,1.6234,0.9268,0.5763,1.1577,0.4016,1.1706,-0.394,1.595,0.8647,1.4962,0.2642,-0.6416,1.2516,0.9115,0.03
CACNG1,-1.5951,-0.6873,0.7058,-9.9658,-3.816,0.2277,-2.9324,0.4233,-2.1779,-2.8262,-2.0529,0.7321,0.044,-4.6082,-2.3147,-1.2142,-1.3548,-4.2934,0.0014,1.5854,-4.6082,1.7446,-2.4659,0.8246,-0.9686,-0.6873,1.7954,1.2394,0.7748,1.4704,-1.685,-0.8863,-5.5735,-0.7108,-0.3752,-3.458,2.7951,-9.9658,-0.9132,-1.3921,1.412,0.7664,-1.5951,-4.2934,-1.7322,-0.6193,-9.9658,-1.9942,1.2576,-2.8262,-0.8084,-3.3076,-3.458,-0.9971,-1.3921,0.044,0.3796,-0.5756,-3.816,-1.0862,1.8282,-1.2481,-0.9406,-0.4921,-0.1345,0.044,-1.1811
CACNG2,-2.4659,-5.0116,-1.9379,-9.9658,-5.5735,-0.3752,-6.5064,-4.035,-2.0529,-1.685,-3.458,-0.2159,-0.6193,-2.4659,-1.9942,-3.3076,-9.9658,-3.816,-3.816,-0.5543,-3.458,0.8805,-3.1714,-6.5064,-9.9658,-2.3884,-0.7588,-9.9658,-5.5735,0.3115,-6.5064,-5.5735,-2.114,0.7321,-3.816,-5.5735,-6.5064,-9.9658,-9.9658,-0.9971,-9.9658,-1.2828,-3.6259,-2.6349,-0.5973,0.4016,-5.0116,-6.5064,-4.2934,-6.5064,-6.5064,-5.0116,-2.2447,-2.3884,-4.2934,-1.2828,-4.035,-5.5735,-6.5064,-2.1779,-0.2671,-1.2828,-4.2934,-9.9658,-3.0469,-1.4305,-5.0116
CACNG3,-0.6643,-1.6394,-2.8262,-9.9658,-6.5064,1.4174,-9.9658,-3.6259,0.7493,0.0158,-3.0469,0.6699,-1.6394,-0.3566,0.058,-0.8599,-3.6259,-1.685,-1.1488,-1.8314,-0.7834,2.8482,-1.2828,-5.0116,-6.5064,0.7748,-2.6349,-9.9658,-4.2934,-1.7809,-9.9658,-5.5735,0.0718,-1.5522,-3.816,-9.9658,-5.0116,-9.9658,-3.6259,1.1316,-6.5064,-2.7274,-1.2481,-2.1779,0.8961,0.547,-4.6082,-5.5735,-3.816,-6.5064,-5.0116,-3.816,-1.1488,0.1903,-2.0529,0.9493,-0.3022,-4.2934,-3.3076,0.6517,0.3346,1.2455,-3.1714,-6.5064,-9.9658,0.1519,-4.2934
CACNG4,5.6369,4.8289,6.4603,-0.8599,4.2258,5.4303,3.2389,5.3944,3.9108,3.0252,4.7698,5.5154,5.6787,-1.2142,3.1179,4.8635,2.8076,2.1798,6.3656,5.9143,1.7446,5.9723,3.4464,6.042,3.6324,4.9289,6.6489,5.5973,4.7469,5.911,5.6668,4.1111,-0.6416,4.7887,3.6566,3.7149,5.4423,-0.4921,3.2541,4.9538,6.4123,6.5154,3.0463,3.9166,4.347,4.4945,-2.9324,4.6554,7.221,3.3828,3.6725,2.9893,3.0217,5.6059,4.4047,5.2616,4.3263,3.1112,4.4983,4.3744,6.8169,3.832,3.7815,4.8924,5.8706,5.8136,5.5192
CACNG5,-2.3147,-1.6394,-2.6349,-4.035,0.2029,-1.1488,-9.9658,-3.0469,-2.6349,-9.9658,1.0711,-2.0529,0.7579,-4.2934,-3.3076,-1.4305,-5.5735,-4.2934,-3.458,-1.3183,-3.3076,0.8082,-2.8262,-3.0469,-9.9658,-5.0116,2.4332,-9.9658,-4.6082,-0.5973,3.2205,-4.2934,-3.1714,-5.0116,-5.0116,-4.2934,-3.816,-9.9658,-4.6082,-5.0116,-9.9658,-2.114,-1.9942,-2.4659,-0.8599,-9.9658,-5.0116,3.0199,-0.9686,-9.9658,-4.6082,-5.5735,-2.9324,-0.9406,-0.6873,-2.8262,-9.9658,-3.6259,0.2881,-1.685,1.683,-3.3076,0.537,-2.2447,-5.0116,-0.8084,-1.685
CACNG6,0.6425,-1.1488,-0.6643,-4.2934,0.679,-2.3147,-2.114,0.3346,0.9716,-0.0277,-3.816,-2.5479,-2.8262,1.8363,0.5271,0.24,0.4447,0.1519,-3.6259,-0.9406,-3.3076,-1.3548,-0.8863,-0.0574,1.1897,-0.4325,-3.1714,-9.9658,0.058,-2.9324,-4.6082,-0.5125,0.688,-3.1714,0.2642,1.1184,0.547,-3.458,-4.6082,-1.2828,-1.3548,0.547,-0.5973,-1.3183,0.4552,-4.6082,0.5859,-0.2671,-1.2142,0.5763,-0.5125,2.1894,1.692,-0.1828,-0.4921,0.4657,-2.7274,-1.7809,-0.8084,-0.1665,-1.4305,1.8683,-0.4131,-0.7834,0.4657,0.3907,0.1124
CACNG7,5.445,5.6519,5.442,0.6699,3.7857,4.8161,3.0002,4.5838,4.4874,4.3068,5.3071,5.1437,4.9686,5.0926,5.6999,4.774,5.5423,3.9099,5.5653,4.8284,3.2841,4.9007,3.7582,4.7666,5.3399,4.9677,4.8788,3.8739,4.8028,4.7793,1.4652,3.0411,2.59,5.5361,5.6982,5.1728,4.2196,1.2875,2.2051,4.853,6.0813,5.393,4.3378,4.1515,5.6361,4.5236,4.2289,5.9203,4.5964,4.4983,2.4439,3.0637,4.8048,5.1819,5.3882,5.0798,3.9365,4.8832,4.2072,4.2189,4.9805,4.637,4.6006,4.1547,4.5958,5.4637,5.0657
CACNG8,0.5271,2.1925,0.4447,-4.035,-0.9971,-1.0262,-3.6259,1.1833,-0.0574,1.2455,1.6512,-0.0574,0.3231,0.7579,2.0707,-0.2328,3.5791,-1.1811,0.3573,1.2576,-1.7322,1.5514,-0.0277,-0.1993,0.4125,0.9343,1.3791,-3.0469,1.0779,1.5013,-3.3076,-3.0469,0.2277,-0.8599,-0.8084,1.5806,0.1257,-3.3076,-5.5735,0.3907,1.9931,-0.3201,-0.9406,-1.1811,2.7487,0.1388,-3.1714,0.3573,0.8327,-0.0877,-4.6082,0.0854,-0.1993,1.4281,1.7702,2.1444,-1.9942,-0.394,-0.3566,1.5902,-0.7834,0.1124,-0.1665,-1.3183,-0.4921,2.0878,0.5955
CACYBP,5.7052,5.2468,5.4683,5.8854,5.4542,6.0115,6.1146,5.5744,5.433,5.5214,5.8433,6.3009,6.242,5.5919,5.7326,5.7361,5.9319,5.4196,5.7178,6.1803,5.76,6.7258,5.9741,6.4941,5.3392,5.7282,6.9242,7.418,5.5348,6.5097,5.8337,6.2354,5.7366,5.6265,6.3827,6.2188,6.7166,6.0284,5.8861,5.1807,5.5531,5.7143,5.1465,6.1731,5.645,5.4506,5.4928,5.8352,4.8866,5.5964,5.9674,5.3356,6.1559,5.8118,6.1338,5.6688,5.2983,6.8992,5.3512,5.6082,6.2685,6.2083,5.6256,5.8822,5.9021,5.8783,6.3096
CALM1,8.868,8.8649,7.6618,7.2385,8.3067,8.1805,7.7444,7.962,8.8869,7.4717,8.4652,8.6469,8.7708,8.5327,10.0413,8.9703,8.7882,8.6279,8.0225,9.23,8.3154,8.8103,8.8603,8.8194,8.9731,8.8965,8.1685,8.1003,8.2562,8.3927,8.3001,7.7171,8.4458,8.0045,8.4823,9.5708,8.4529,6.73,8.5702,8.1403,7.3159,8.3622,8.5163,8.792,7.8676,8.0784,8.1792,7.8752,6.6831,8.2635,8.8234,7.64,8.0786,8.5662,9.126,8.8488,8.9693,9.2649,7.9591,7.7004,8.3967,9.0741,8.4865,8.4565,7.5954,8.4993,8.7803
