gene_name,TCGA-05-4384-01,TCGA-05-4396-01,TCGA-05-4398-01,TCGA-05-4402-01,TCGA-05-4405-01,TCGA-05-4410-01,TCGA-05-4417-01,TCGA-05-4418-01,TCGA-05-4420-01,TCGA-05-4422-01,TCGA-05-4426-01,TCGA-05-4430-01,TCGA-05-5423-01,TCGA-05-5429-01,TCGA-05-5715-01,TCGA-35-3615-01,TCGA-38-4626-01,TCGA-38-4627-01,TCGA-38-6178-01,TCGA-44-2656-01,TCGA-44-2657-01,TCGA-44-2665-01,TCGA-44-3396-01,TCGA-44-3919-01,TCGA-44-4112-01,TCGA-44-5645-01,TCGA-44-6145-01,TCGA-44-6146-01,TCGA-44-6774-01,TCGA-44-6775-01,TCGA-44-6777-01,TCGA-44-6779-01,TCGA-44-7659-01,TCGA-44-7662-01,TCGA-44-7670-01,TCGA-44-7671-01,TCGA-44-7672-01,TCGA-49-4486-01,TCGA-49-4487-01,TCGA-49-4488-01,TCGA-49-4494-01,TCGA-49-4501-01,TCGA-49-4505-01,TCGA-49-4506-01,TCGA-49-4507-01,TCGA-49-4510-01,TCGA-49-4512-01,TCGA-49-4514-01,TCGA-49-6742-01,TCGA-49-6744-01,TCGA-49-6745-01,TCGA-49-6761-01,TCGA-49-6767-01,TCGA-50-5044-01,TCGA-50-5049-01,TCGA-50-5051-01,TCGA-50-5068-01,TCGA-50-5072-01,TCGA-50-5931-01,TCGA-50-5932-01,TCGA-50-5933-01,TCGA-50-5936-01,TCGA-50-5939-01,TCGA-50-5941-01,TCGA-50-5942-01,TCGA-50-5944-01,TCGA-50-6593-01,TCGA-50-6595-01,TCGA-50-6597-01,TCGA-50-6673-01,TCGA-50-7109-01,TCGA-53-7626-01,TCGA-53-7813-01,TCGA-55-1592-01,TCGA-55-1594-01,TCGA-55-1596-01,TCGA-55-6543-01,TCGA-55-6712-01,TCGA-55-6970-01,TCGA-55-6971-01,TCGA-55-6978-01,TCGA-55-6979-01,TCGA-55-6981-01,TCGA-55-6982-01,TCGA-55-7573-01,TCGA-55-7574-01,TCGA-55-7728-01,TCGA-55-7815-01,TCGA-55-7911-01,TCGA-64-1676-01,TCGA-64-1679-01,TCGA-64-1680-01,TCGA-64-1681-01,TCGA-64-5774-01,TCGA-64-5778-01,TCGA-64-5781-01,TCGA-67-3771-01,TCGA-67-6215-01,TCGA-67-6216-01,TCGA-67-6217-01,TCGA-69-7760-01,TCGA-69-7761-01,TCGA-69-7763-01,TCGA-69-7764-01,TCGA-71-6725-01,TCGA-73-4658-01,TCGA-73-4659-01,TCGA-73-4675-01,TCGA-73-4676-01,TCGA-73-7498-01,TCGA-73-7499-01,TCGA-75-5122-01,TCGA-75-6203-01,TCGA-75-6205-01,TCGA-75-6207-01,TCGA-75-6211-01,TCGA-75-6212-01,TCGA-75-6214-01,TCGA-75-7027-01,TCGA-75-7030-01,TCGA-75-7031-01,TCGA-78-7145-01,TCGA-78-7147-01,TCGA-78-7148-01,TCGA-78-7149-01,TCGA-78-7150-01,TCGA-78-7152-01,TCGA-78-7153-01,TCGA-78-7154-01,TCGA-78-7155-01,TCGA-78-7156-01,TCGA-78-7158-01,TCGA-78-7159-01,TCGA-78-7160-01,TCGA-78-7161-01,TCGA-78-7162-01,TCGA-78-7163-01,TCGA-78-7166-01,TCGA-78-7167-01,TCGA-78-7535-01,TCGA-78-7536-01,TCGA-78-7537-01,TCGA-78-7539-01,TCGA-78-7540-01,TCGA-78-7542-01,TCGA-78-7633-01,TCGA-80-5607-01,TCGA-80-5608-01,TCGA-86-6562-01,TCGA-86-6851-01,TCGA-86-7713-01,TCGA-91-6828-01,TCGA-91-6829-01,TCGA-91-6835-01,TCGA-91-6840-01,TCGA-91-6847-01,TCGA-91-6849-01,TCGA-91-7771-01,TCGA-93-7348-01,TCGA-95-7039-01,TCGA-95-7043-01,TCGA-95-7567-01,TCGA-95-7947-01,TCGA-95-7948-01,TCGA-97-7546-01,TCGA-97-7552-01,TCGA-97-7553-01,TCGA-97-7554-01,TCGA-97-7937-01,TCGA-97-7938-01,TCGA-97-7941-01,TCGA-99-7458-01
LEFTY2,-0.9406,-2.8262,-2.114,-0.6873,-0.0425,-0.394,-2.6349,-4.2934,-2.4659,-5.0116,-6.5064,-0.1828,-0.2671,-2.8262,-2.7274,-4.6082,-0.2498,0.3796,0.8568,-3.74987308408,0.4447,-4.2019945093,-3.816,0.2029,-2.13496853988,0.299848041382,-2.114,-0.554266899819,-0.1993,-2.43958575193,-1.6394,-9.9658,-1.9379,-4.035,-4.2934,-0.7834,-2.0529,-2.9324,-3.6259,-2.4659,-3.6259,1.5514,0.0158,-5.5735,-9.9658,-1.3548,-2.3884,-4.2934,-1.8836,0.4447,-3.3076,-9.9658,-3.458,-3.458,-2.6349,-0.0574,-1.0262,-1.4699,-1.6394,-1.2142,-5.5735,-4.6082,-2.5479,-1.1488,1.2756,2.7029,0.03,-3.1714,0.24,-1.1172,-3.0469,0.9935,-2.114,-2.6349,-0.9971,-2.4659,-1.9942,-2.3884,-1.8314,-1.9379,-3.816,-2.1779,-0.9971,-2.9324,0.9862,-1.1488,-2.0529,-9.9658,-3.816,-1.3548,-3.816,0.8726,1.6045,-3.0469,-1.685,-3.3076,-2.2447,-2.9324,-3.1714,0.5955,-2.7274,-2.9324,-0.8599,-2.114,-4.2934,-1.4305,-1.7322,-1.7809,-2.1779,1.2023,-4.6082,-5.5735,0.2154,-2.8262,-3.0469,-0.1504,-3.3076,-5.0116,-3.816,0.8164,-3.6259,-2.2447,-1.1172,-2.8262,-2.1779,-5.0116,-2.4659,-2.2447,-2.0529,-9.9658,-1.1811,-1.6394,-2.8262,-0.4325,0.7233,0.2277,-5.5735,-5.0116,-0.2671,-3.1714,-6.5064,-5.0116,-1.8314,-0.6873,-5.5735,-4.035,-2.4659,-2.114,-0.5125,-3.816,1.2992,-3.0469,-0.8339,-1.3548,-1.8836,-5.0116,-0.4719,-0.5756,-3.458,0.0158,-3.458,-6.5064,-2.8262,-3.458,1.5902,-0.2328,-0.7834,-1.685,-1.8314,0.3115,0.9115,-0.8339
LEP,-0.6193,-9.9658,-4.035,-4.6082,-3.6259,-3.0469,-2.3147,-2.5479,-1.1488,-9.9658,-1.5951,-3.816,-4.2934,-9.9658,-4.035,-4.6082,1.7229,-2.7274,-3.458,-7.85034953677,-4.6082,-3.56778917176,-5.5735,-2.6349,-3.40610951275,-6.12450317447,-4.035,-6.50636491536,-1.9942,-5.82284679141,-4.2934,-9.9658,-9.9658,-5.0116,-5.5735,-2.5479,-9.9658,-3.6259,-3.1714,-6.5064,-9.9658,-2.3884,-2.6349,-6.5064,-9.9658,-5.0116,-9.9658,-5.5735,-3.3076,-2.3884,-6.5064,-6.5064,-9.9658,-5.0116,-5.5735,-6.5064,-5.5735,-3.1714,-6.5064,-4.6082,-4.6082,-0.6193,-3.3076,-3.816,-5.5735,-6.5064,-9.9658,-5.0116,-9.9658,-5.0116,-3.6259,-3.816,-9.9658,-0.1187,-4.6082,-4.035,-3.3076,-6.5064,-0.3752,-1.5951,-5.5735,-4.6082,-9.9658,-9.9658,-9.9658,-3.458,-3.816,-6.5064,-6.5064,-6.5064,0.1388,-6.5064,-6.5064,-5.0116,-3.0469,-4.6082,-3.0469,-2.7274,-6.5064,-5.0116,-3.3076,-9.9658,-6.5064,-6.5064,-9.9658,-5.0116,2.3981,-4.6082,-9.9658,-6.5064,-9.9658,-6.5064,-5.5735,-9.9658,-5.0116,-3.1714,-5.5735,-5.0116,-4.6082,-5.0116,-4.2934,-9.9658,-4.035,-3.816,-4.035,-4.035,-2.9324,-6.5064,-9.9658,0.6969,-6.5064,-5.0116,-2.3884,-5.0116,-3.1714,-4.2934,-9.9658,-6.5064,-9.9658,-6.5064,-5.0116,-6.5064,-9.9658,-6.5064,-5.5735,-4.2934,-9.9658,-3.458,-0.9971,-6.5064,-1.3921,-6.5064,-1.1172,-5.0116,-9.9658,-9.9658,-4.6082,-1.0262,-5.0116,-5.0116,-9.9658,-9.9658,-3.3076,-3.816,-9.9658,-5.5735,-3.6259,-4.6082,-3.816,-4.2934,-4.035,-6.5064
LEPR,2.0218,0.9716,0.03,1.0642,0.099,2.0844,1.4704,0.547,2.0395,0.4016,2.8219,1.8444,1.4174,0.8327,1.1184,0.3907,2.6783,3.1781,1.412,2.34131087943,2.0076,1.91880009553,1.1447,1.0983,3.58708450629,3.05963386281,1.5563,2.15628261133,0.8883,2.25023950015,1.6187,2.694,1.1184,1.412,0.9419,1.7316,0.6517,-0.1828,0.3115,-1.0262,-0.2845,1.9111,1.3454,0.5069,0.6969,2.1862,-0.0877,0.5763,1.125,2.5585,1.6281,0.4233,-0.0574,2.1444,1.4281,2.0076,2.7742,1.3109,0.7748,1.6512,2.8897,1.125,3.0181,1.1641,1.9564,1.934,1.8078,1.5415,-1.0862,1.4065,1.3397,2.3423,1.6875,1.3109,1.4065,-1.7322,3.9874,1.2333,1.5316,1.9452,0.6332,0.5955,1.1577,1.2394,2.5213,1.8444,-0.2159,4.7688,0.9935,1.6964,2.8838,1.2023,1.9188,2.5263,1.3454,1.1897,1.4011,1.5366,2.1541,1.6045,-0.2328,1.196,2.0604,0.0718,0.9568,1.3791,2.1411,-0.0725,2.0569,1.6964,0.5859,1.3454,4.0909,1.7229,1.5115,1.3901,1.3454,1.7954,0.7493,2.5924,1.3791,2.2051,1.5514,3.3952,1.683,1.6964,1.7273,0.4233,1.3791,1.5806,0.9862,1.0779,4.6849,2.7095,6.3768,2.2113,2.1862,0.688,1.2636,-0.1993,-2.5479,0.6699,0.4447,1.0363,2.9747,1.9073,2.2051,3.6266,1.5806,0.7748,6.2615,1.7053,2.6487,2.4412,0.4125,1.736,0.8961,1.412,1.5115,1.2085,1.4335,-0.6416,1.8957,0.03,3.5706,2.8137,3.2944,0.9268,-1.3921,2.0147,1.7009,2.5634
LFNG,6.5715,2.9338,3.8033,5.954,6.1035,3.2189,4.8929,1.7617,7.1519,2.0395,3.1749,4.322,3.668,5.0769,5.8045,4.1285,4.1178,4.1748,4.8253,3.75142716365,4.1078,3.25517446224,5.2544,6.1336,4.79102425292,3.93495254392,1.6695,7.0699722902,4.4236,4.15443561038,4.1923,4.9668,4.7714,4.9704,2.2051,2.8014,5.4761,2.9802,3.5461,4.1219,4.8734,5.4634,5.9503,2.2019,4.5711,3.335,4.964,4.3075,5.6614,4.5534,5.5024,4.6977,3.8208,3.3506,4.0462,6.1121,3.0002,4.0858,3.5349,6.009,4.391,3.7324,2.3843,3.2677,3.4224,2.8076,4.6329,5.4522,2.561,6.3214,5.5195,5.5376,4.5976,4.8095,5.5448,4.5844,5.1334,7.1993,3.091,3.7006,3.637,5.8714,3.1717,3.2435,4.3883,3.7898,5.844,1.8404,6.0512,4.2335,4.9755,5.7085,2.8442,5.9016,6.415,2.8502,5.6736,6.0115,4.4983,4.8744,3.7773,4.9755,7.2269,2.3871,7.2068,4.5528,6.0403,5.1215,2.77,5.1914,5.2972,4.8861,4.1417,4.1228,5.2315,4.7361,4.245,5.0277,4.2227,5.7326,2.4412,4.4033,5.0457,5.1244,4.0055,3.1924,4.523,5.1416,4.245,0.2881,3.3591,4.8895,6.1324,4.1359,4.8012,3.1129,5.7002,4.7955,4.8187,4.8007,6.763,5.2083,5.1359,8.0864,3.9421,1.8918,3.6347,5.0392,5.465,5.4377,5.3551,5.6594,3.2002,4.9769,1.7273,4.2041,3.4075,3.4129,5.2728,2.4144,5.7772,5.7035,4.5675,3.5161,3.1475,4.9668,4.0046,5.6848,5.4754,3.5608,3.4726,5.7032
LGR4,2.9857,4.9778,2.7868,3.4622,3.66,4.3765,4.1466,4.3924,4.0575,1.7185,2.7379,2.9413,3.9892,5.5708,3.8441,3.7291,1.3397,2.6325,4.0858,5.56999572194,3.2343,4.49147925749,2.0218,3.6497,5.37325502953,5.15502835071,4.2743,6.23274720247,3.7614,4.88008093296,3.0252,4.3618,3.9636,2.6738,4.8319,3.9487,3.2722,3.0859,3.6463,4.6288,2.6185,5.0299,2.8321,4.6606,2.9784,1.7316,3.2065,3.0706,5.0157,3.1491,3.7496,2.7249,3.5959,0.6969,2.7007,1.4065,2.872,4.6972,2.8897,4.5142,3.7646,5.0588,2.9128,2.2543,3.794,3.1294,3.0428,3.6646,2.8522,3.9801,2.9692,4.2064,2.4252,2.651,3.6703,3.6393,4.162,4.1203,4.4615,1.2333,3.1112,2.5924,4.182,3.5875,3.2389,3.2885,3.4424,3.6543,3.4971,3.7028,3.5645,2.7993,3.5174,2.4225,3.1685,2.5087,3.6066,4.5361,4.0144,3.6207,1.6045,4.81,2.876,2.9128,3.0199,3.4907,2.8137,2.4883,3.7193,3.287,3.1062,2.2603,2.791,3.7324,4.9041,3.551,3.4034,2.6715,4.5466,2.8096,3.9617,3.6428,3.2313,5.1989,3.0481,5.0081,2.7972,3.1228,3.3703,5.2754,4.0304,-1.7809,3.2541,4.1563,3.6347,2.7721,4.2503,3.4661,3.5633,2.1378,4.6804,2.3106,3.0234,4.8973,3.8896,4.0366,3.1924,3.5706,3.9365,3.6691,3.1195,2.4908,4.5079,5.044,3.0654,4.5663,2.9488,3.2811,4.1061,4.7203,3.4843,4.0567,3.9506,2.7679,4.8334,4.7044,1.1641,5.3284,4.9612,3.8581,4.1359,4.2654
LGR5,-3.816,1.196,-2.7274,-1.4699,-2.8262,-3.816,-1.9942,-5.0116,-4.2934,1.5661,-5.0116,-1.3548,-4.035,-1.5951,-3.816,-5.0116,-5.0116,0.9343,-2.114,-3.17138181142,-1.1488,1.63739937931,-3.458,-2.1779,-2.29101783608,0.223613314615,-2.7274,0.788798493911,0.24,1.04571292325,0.1388,-3.458,-3.816,-0.1504,0.2762,-1.1172,-2.6349,-6.5064,-2.0529,-5.0116,-5.5735,-1.3183,-5.5735,-5.5735,-5.0116,-5.5735,-0.7588,-1.9942,-0.9686,-1.9942,-1.4305,-2.6349,-5.5735,-5.5735,-2.4659,-3.458,-2.114,-3.6259,4.0985,-4.6082,0.434,-2.7274,-4.6082,-2.7274,-1.685,-0.013,0.2029,-3.0469,-4.6082,-1.685,-3.816,-1.9942,-2.6349,-1.4699,-1.1172,-3.458,-3.1714,-1.9379,-1.685,-1.2828,-4.6082,-3.3076,-3.6259,-1.4305,-0.9971,-3.1714,0.2642,-0.8863,-4.2934,-2.1779,-0.8863,-2.5479,-2.6349,-1.8836,-4.2934,-1.3921,0.8164,-5.0116,-3.458,-2.8262,-4.2934,0.0158,-2.3147,-0.7588,-9.9658,-3.458,-3.6259,-2.1779,-5.0116,-2.0529,-2.114,-5.5735,-1.7322,-3.458,-3.6259,-1.9942,-1.2481,-4.6082,-2.4659,1.412,-4.2934,-3.458,-2.4659,-5.5735,-4.035,-0.9406,-3.6259,0.9493,-3.1714,-3.0469,-6.5064,3.0637,-3.816,-2.8262,-2.9324,-1.8314,-5.0116,-2.2447,-2.6349,-6.5064,-5.5735,-3.6259,-6.5064,-1.1488,-9.9658,-5.0116,-4.2934,-2.7274,-2.1779,-5.0116,-0.5125,-1.7809,-0.7108,-2.5479,-5.0116,3.8471,-1.9942,-0.1504,-0.5125,-4.2934,-6.5064,-4.035,-2.2447,-2.7274,-0.7346,0.2762,-3.816,-1.9942,-2.7274,-1.5951,-0.5125,-0.7834
LGR6,1.9712,0.8488,-3.0469,0.9568,-0.1345,0.2762,-0.8599,-2.9324,-1.2142,0.4761,-2.1779,-0.4131,-0.2671,2.2663,0.7579,-2.7274,-0.5543,2.9243,1.683,-0.922323328748,1.0847,-3.40606085111,-2.7274,-1.0262,-0.695074045333,0.919134168433,1.0363,-0.338223513139,-1.3921,-1.13819274603,-0.7588,-2.5479,-0.5332,0.4761,-0.3566,-0.7108,1.0503,0.3907,2.0979,-3.1714,-1.5105,1.2023,-0.8339,-2.2447,-1.685,-1.1172,0.5568,1.6466,-0.5756,-0.0277,-0.9971,-0.1504,-2.3884,-0.4325,3.5324,-2.4659,-1.7809,-0.1993,1.0079,-0.2845,-4.6082,-1.2142,-1.7322,3.091,1.0642,0.8726,0.1648,0.1124,0.537,2.2144,-3.816,1.4065,-2.8262,2.7007,-4.035,-2.9324,-1.2828,-0.5756,3.3535,0.4125,-1.8836,-0.5332,-0.4719,-0.6416,1.4174,-0.5756,-0.8863,-3.3076,-2.3147,3.8095,0.8246,-0.8084,0.9789,-2.6349,-1.0862,2.4779,-0.394,1.0983,-1.3183,-0.0277,1.0711,1.4441,1.5366,1.2455,-4.2934,-1.6394,-0.4521,-2.3147,0.6699,1.0503,0.0854,0.4967,1.0007,-1.4699,-1.0262,-1.9942,-1.4305,0.5271,-0.1993,1.8524,-3.816,-1.0559,2.2901,-1.0262,1.0007,-0.7588,-0.1993,0.058,-0.5973,-5.0116,-0.9971,4.2751,-1.9379,-0.0725,-2.114,-0.1187,0.4125,0.7748,0.7493,1.3735,-5.5735,0.5069,-1.3921,-0.9686,-5.0116,-1.7809,0.7748,-1.8314,0.688,0.4967,-4.6082,-1.4699,1.0847,1.5064,-0.9686,-1.5105,-2.2447,1.7097,0.2881,-2.0529,-1.9942,1.2394,2.3592,3.4687,-0.9686,1.1577,-0.6193,0.1648,-4.035,2.5313,2.233,0.2522
LHB,-1.5522,-3.1714,-1.7322,-1.685,-1.5951,-2.2447,-1.4305,-2.7274,-1.685,-2.2447,-2.3884,-3.6259,-1.5951,-2.3884,-9.9658,-4.6082,-3.6259,-3.458,-1.9379,-2.60529111147,-1.6394,-1.91957062282,-2.9324,-1.0559,-3.0077420423,-2.29100711718,-9.9658,-3.04688699648,-3.0469,-1.20312291383,-3.0469,-9.9658,-9.9658,0.1519,-0.1345,-3.458,-1.7322,-1.6394,-0.6193,-3.3076,-2.8262,-2.9324,-1.8836,-0.2498,0.0854,-0.7588,-1.1488,-9.9658,-1.6394,-3.816,-1.7322,1.1382,-2.4659,2.59,-9.9658,0.9343,-0.7108,-2.3884,-2.5479,-4.035,-3.458,-9.9658,-1.7322,-3.6259,-9.9658,-2.0529,-1.9942,0.6699,-0.4719,-1.5105,-9.9658,-2.7274,-2.9324,-3.0469,-1.5951,-2.6349,-3.6259,-9.9658,-1.9379,-1.3921,-2.2447,-1.5105,-9.9658,-9.9658,-9.9658,-2.1779,-0.7346,-9.9658,0.0854,-1.1811,-1.1811,-1.5522,-2.3884,-2.0529,-0.2498,0.0854,-0.9132,-2.4659,-3.6259,-1.5951,-3.6259,-1.9942,-3.816,-9.9658,-9.9658,-0.6643,-4.035,-0.9132,-2.3884,-0.9971,-1.4699,-1.5951,-9.9658,0.4447,-3.816,-2.5479,-9.9658,0.1388,-2.0529,1.3511,-1.1488,-1.8314,-4.035,-3.6259,-1.5951,-2.1779,-3.0469,-1.1172,-9.9658,-9.9658,-3.6259,-2.0529,-1.8314,-2.3147,-1.8836,-9.9658,-1.8836,-2.1779,-2.1779,0.9642,-4.6082,-3.6259,-0.4921,0.3231,2.0604,-3.816,-3.1714,-3.3076,-3.6259,-2.8262,-3.816,-1.9379,-9.9658,-9.9658,-2.1779,-9.9658,-9.9658,-2.4659,-0.9406,-2.1779,-2.1779,-1.3183,-3.458,-2.2447,-9.9658,-2.8262,-3.816,-3.0469,-0.4325,-1.8836,-0.7834,-2.4659
LHCGR,-1.4699,-5.0116,-6.5064,-1.2142,-2.3147,-0.2671,-9.9658,-6.5064,-6.5064,-9.9658,-5.5735,-5.5735,-1.3548,-9.9658,-9.9658,-6.5064,-6.5064,-2.2447,-1.6394,-3.26073463438,-2.0529,0.423301417884,-9.9658,-9.9658,-1.25961009606,-3.88545542077,-3.0469,-4.11614031549,-4.035,0.469173321751,-3.0469,-9.9658,-9.9658,-3.3076,-9.9658,-0.7346,-3.6259,-5.5735,-4.6082,-1.2828,-6.5064,-1.8836,-3.0469,-9.9658,-9.9658,-4.2934,-4.6082,-0.0425,-6.5064,-9.9658,-9.9658,1.0573,-9.9658,-9.9658,-9.9658,-2.9324,-5.5735,-4.6082,-4.6082,-0.6193,-2.9324,-9.9658,-9.9658,-2.4659,-5.5735,-3.3076,-2.8262,-3.6259,-1.7809,-5.0116,-5.0116,-4.2934,-9.9658,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-5.0116,-1.9942,-6.5064,-3.6259,-0.9971,-1.1811,-5.5735,-2.3147,-9.9658,-9.9658,-9.9658,-0.1993,-5.0116,-2.114,-3.3076,-4.6082,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-0.013,-9.9658,-9.9658,-5.5735,-9.9658,-2.114,-5.5735,-4.6082,-2.1779,-0.7588,-5.5735,-4.2934,-6.5064,-9.9658,-9.9658,-9.9658,-0.8599,-6.5064,-5.5735,-5.5735,-6.5064,-6.5064,-6.5064,-1.0559,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-3.6259,-3.1714,-9.9658,-9.9658,-6.5064,-3.0469,-6.5064,-6.5064,-4.035,-1.5105,-2.114,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,2.05,-9.9658,-1.5951,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-1.2142,-3.816,-9.9658,-9.9658,-3.6259,-6.5064,0.9343,-5.5735,-9.9658,-6.5064,-5.5735,-2.7274,-9.9658,-6.5064,-9.9658,-6.5064,-5.0116,-5.5735,-6.5064
LIF,3.1955,5.1918,3.1095,2.4985,3.5124,1.8119,3.5754,2.4117,4.7132,3.5839,1.4704,2.828,1.1184,3.4116,2.05,3.1829,4.1676,2.5036,1.6604,0.626974587789,2.0742,0.215382839446,3.7593,1.5661,2.99476803384,0.981354944667,0.8082,2.48483854041,3.794,2.67155191574,0.7579,-0.5973,1.7702,3.8033,3.7061,0.8961,2.8301,-1.1811,2.7227,2.5536,1.4547,2.0878,2.6418,0.2522,0.3573,1.4494,1.8201,1.0711,1.1641,1.1706,3.2435,3.2826,2.9205,0.2762,1.7786,5.2323,2.2842,2.9013,1.8201,0.1124,1.736,2.5087,2.6348,1.4911,1.6695,-0.1993,1.5854,3.2466,0.4657,3.1876,3.208,3.8471,4.0251,2.5112,4.7016,2.7249,3.0145,1.3567,3.0481,4.4142,3.0893,2.7007,4.7307,1.934,2.2723,1.3397,3.6301,0.6608,1.736,0.9716,4.4443,0.346,0.8246,4.4641,0.4233,-0.3383,3.3883,-0.4921,0.517,1.9968,4.6317,3.2049,1.3901,0.6145,2.4332,3.6994,3.3047,5.9644,2.8819,1.884,-0.3022,2.7073,0.8082,1.8722,2.5137,3.5312,2.0742,0.6239,2.3251,4.3364,3.2018,2.1345,0.7832,3.2143,3.0305,4.0969,3.0825,3.245,3.0127,-2.7274,0.6608,0.2522,4.2556,1.9931,4.1531,0.6239,-0.7588,5.0653,0.7493,5.4601,3.449,2.233,2.9525,4.8033,3.6759,1.0573,2.4465,2.4412,3.5047,0.4761,5.6862,3.6417,1.7446,3.9524,0.3346,3.1011,2.8158,4.6018,5.0255,1.8119,0.1903,4.3148,1.3397,0.1648,2.2421,1.7702,3.3814,3.3938,2.0673,3.7475,4.5892,1.46
LIFR,2.872,2.296,2.8502,2.5585,3.0393,3.3221,2.8462,-0.0877,1.1897,3.1426,2.1247,3.0893,2.5036,-0.7108,2.982,1.9786,2.6873,1.9638,2.8779,5.7608566652,2.4035,3.76457322952,0.9419,3.0002,3.2566467831,4.66715241006,1.6234,3.70828215029,6.2315,4.10360328828,3.5299,1.3846,2.6208,3.091,2.5511,2.0742,1.5854,2.0844,1.7316,2.9875,1.105,2.3479,3.1162,-2.114,-0.1031,1.6327,1.5902,0.8082,0.537,3.417,2.8916,1.2455,-0.1665,0.7916,1.8957,1.7403,1.9527,0.9419,1.5013,3.1637,0.1648,1.1641,2.4412,2.1047,2.8321,3.1781,2.6828,0.8568,1.5165,2.0707,3.2511,4.4033,2.2543,3.8033,3.2541,0.4967,2.3106,2.0325,2.7784,2.9544,0.7321,2.2723,3.1327,2.4883,3.4075,3.3492,0.2762,4.8837,3.506,1.8762,4.2419,2.1476,3.0358,3.1588,2.4225,-0.1345,3.0463,2.7721,1.1897,3.9051,2.6255,1.7141,2.4727,4.0748,2.5707,2.8542,2.7636,0.8805,2.5061,3.0056,1.9377,2.0569,3.9626,2.3508,0.5069,1.3454,1.934,0.8488,0.044,2.8301,3.4958,2.4279,2.7051,1.5415,3.2065,0.8883,1.7273,3.162,3.5911,4.4324,3.4358,3.1062,3.6838,2.5288,2.0076,3.3221,3.0323,0.058,2.4675,1.7229,4.2033,1.0151,3.345,0.8488,1.8323,3.1112,2.6918,3.2944,3.7971,2.8076,3.865,4.4061,3.0927,3.4726,3.2885,0.5271,2.409,2.8301,3.6219,3.0305,1.2992,1.7141,3.6463,-1.3921,3.8983,2.6255,3.2526,2.3953,3.7846,3.4635,1.5366,2.96
LILRA1,-1.1172,-1.7322,0.2642,-1.3183,-0.0725,-0.9686,-0.3752,-1.5522,-1.7322,-2.8262,0.044,0.1519,-0.4325,-2.6349,-1.3548,-2.2447,0.3346,-0.7588,-2.0529,-1.36713763742,-1.3921,-1.40479641597,0.2642,-0.7588,-2.11402311864,-0.332155528197,-0.4521,-1.84856879475,-0.7834,-0.808465344928,-0.1031,-2.1779,-3.458,-1.1811,-2.4659,-2.7274,-0.7346,-3.816,-1.2828,-0.7588,-0.8863,-2.1779,-0.7346,-1.8836,-2.7274,-3.3076,-1.4305,-2.3884,-3.0469,-0.7834,-0.1665,-0.9406,-2.6349,-1.0262,0.058,-2.114,-0.5332,-2.0529,-4.2934,-3.0469,-0.1345,-0.1345,-0.4521,-0.2328,-0.9132,-2.114,-1.3921,-0.3566,-1.1172,-1.1172,-2.114,0.8408,-2.9324,0.3573,-1.0559,-1.685,-0.1031,-1.5522,-0.8599,0.7233,-0.5332,-0.3022,-1.8314,-2.6349,-0.4719,-1.2828,0.24,-0.8084,-0.3752,-0.7346,-1.5105,-1.9942,-1.4699,-2.2447,-1.8314,-2.7274,-0.4131,-1.685,-0.394,-1.3183,-3.816,-0.7108,-1.685,-2.2447,-0.5332,1.2209,-0.0425,-2.3147,-1.8314,-1.0862,-2.1779,1.0293,0.044,1.1897,-1.5522,-1.8836,-2.3884,-2.8262,-1.685,-1.3548,-0.5543,-1.6394,-2.1779,-2.3884,-3.3076,-2.9324,-1.0559,-1.685,-1.5522,-2.114,-1.9942,-2.0529,-1.1811,-0.4131,-2.3147,-1.4699,-3.816,-3.816,-2.3884,0.4552,-0.4921,-3.6259,-1.0262,-3.458,-2.0529,-2.114,-0.7108,-1.4305,-0.9132,-1.2142,-1.8836,-0.0425,-0.7834,0.4125,-0.9971,-4.6082,-1.2828,-0.5332,-1.3921,-2.2447,-2.9324,-1.8836,-1.3548,-3.1714,-1.0559,-0.7108,0.9038,-2.2447,-1.5951,-1.6394,-0.9686,-0.8599
