Gene_num,Gene_name,NodeType
3420,NBL1-Tran,Gene-Tran
3421,NCF1-Tran,Gene-Tran
3422,NCK1-Tran,Gene-Tran
3423,NCK2-Tran,Gene-Tran
3424,NCOA1-Tran,Gene-Tran
3425,NCOA2-Tran,Gene-Tran
3426,NCOA3-Tran,Gene-Tran
3427,NCOR1-Tran,Gene-Tran
3428,NCOR2-Tran,Gene-Tran
3429,NCSTN-Tran,Gene-Tran
3430,NEK7-Tran,Gene-Tran
3431,NEO1-Tran,Gene-Tran
3432,NF1-Tran,Gene-Tran
3433,NF2-Tran,Gene-Tran
3434,NFATC1-Tran,Gene-Tran
3435,NFATC2-Tran,Gene-Tran
3436,NFATC3-Tran,Gene-Tran
3437,NFATC4-Tran,Gene-Tran
3438,NFKB1-Tran,Gene-Tran
3439,NFKB2-Tran,Gene-Tran
3440,NFKBIA-Tran,Gene-Tran
3441,NFKBIB-Tran,Gene-Tran
3442,NFKBIE-Tran,Gene-Tran
3443,NGF-Tran,Gene-Tran
3444,NGFR-Tran,Gene-Tran
3445,NKD1-Tran,Gene-Tran
3446,NKD2-Tran,Gene-Tran
3447,NLK-Tran,Gene-Tran
3448,NLRC4-Tran,Gene-Tran
3449,NLRP1-Tran,Gene-Tran
3450,NLRP12-Tran,Gene-Tran
3451,NLRP3-Tran,Gene-Tran
3452,NLRP6-Tran,Gene-Tran
3453,NLRP7-Tran,Gene-Tran
3454,NLRX1-Tran,Gene-Tran
3455,NOD1-Tran,Gene-Tran
3456,NOD2-Tran,Gene-Tran
3457,NODAL-Tran,Gene-Tran
3458,NOG-Tran,Gene-Tran
3459,NOS1-Tran,Gene-Tran
3460,NOS2-Tran,Gene-Tran
3461,NOS3-Tran,Gene-Tran
3462,NOTCH1-Tran,Gene-Tran
3463,NOTCH2-Tran,Gene-Tran
3464,NOTCH3-Tran,Gene-Tran
3465,NOTCH4-Tran,Gene-Tran
3466,NOTUM-Tran,Gene-Tran
3467,NOX1-Tran,Gene-Tran
3468,NOX4-Tran,Gene-Tran
3469,NPPA-Tran,Gene-Tran
3470,NPPB-Tran,Gene-Tran
3471,NPPC-Tran,Gene-Tran
3472,NPR1-Tran,Gene-Tran
3473,NPR2-Tran,Gene-Tran
3474,NPRL2-Tran,Gene-Tran
3475,NPRL3-Tran,Gene-Tran
3476,NPY-Tran,Gene-Tran
3477,NPY1R-Tran,Gene-Tran
3478,NR1H3-Tran,Gene-Tran
3479,NR4A1-Tran,Gene-Tran
3480,NRAS-Tran,Gene-Tran
3481,NRF1-Tran,Gene-Tran
3482,NRG1-Tran,Gene-Tran
3483,NRG2-Tran,Gene-Tran
3484,NRG3-Tran,Gene-Tran
3485,NRG4-Tran,Gene-Tran
3486,NSMAF-Tran,Gene-Tran
3487,NTF3-Tran,Gene-Tran
3488,NTF4-Tran,Gene-Tran
3489,NTRK1-Tran,Gene-Tran
3490,NTRK2-Tran,Gene-Tran
3491,NTRK3-Tran,Gene-Tran
3492,NTSR1-Tran,Gene-Tran
3493,NUMB-Tran,Gene-Tran
3494,NUMBL-Tran,Gene-Tran
3495,OLR1-Tran,Gene-Tran
3496,OPRD1-Tran,Gene-Tran
3497,OPRM1-Tran,Gene-Tran
3498,ORAI1-Tran,Gene-Tran
3499,ORAI2-Tran,Gene-Tran
3500,ORAI3-Tran,Gene-Tran
3501,OSM-Tran,Gene-Tran
3502,OSMR-Tran,Gene-Tran
3503,OTUD5-Tran,Gene-Tran
3504,OXT-Tran,Gene-Tran
3505,OXTR-Tran,Gene-Tran
3506,P2RY1-Tran,Gene-Tran
3507,PAK1-Tran,Gene-Tran
3508,PAK2-Tran,Gene-Tran
3509,PAK3-Tran,Gene-Tran
3510,PAK4-Tran,Gene-Tran
3511,PAK5-Tran,Gene-Tran
3512,PAK6-Tran,Gene-Tran
3513,PALS1-Tran,Gene-Tran
3514,PARD3-Tran,Gene-Tran
3515,PARD6A-Tran,Gene-Tran
3516,PARD6B-Tran,Gene-Tran
3517,PARD6G-Tran,Gene-Tran
3518,PATJ-Tran,Gene-Tran
3519,PCK1-Tran,Gene-Tran
3520,PCK2-Tran,Gene-Tran
3521,PDCD1-Tran,Gene-Tran
3522,PDE10A-Tran,Gene-Tran
3523,PDE1A-Tran,Gene-Tran
3524,PDE1B-Tran,Gene-Tran
3525,PDE1C-Tran,Gene-Tran
3526,PDE3A-Tran,Gene-Tran
3527,PDE3B-Tran,Gene-Tran
3528,PDE4A-Tran,Gene-Tran
3529,PDE4B-Tran,Gene-Tran
3530,PDE4C-Tran,Gene-Tran
3531,PDE4D-Tran,Gene-Tran
3532,PDGFA-Tran,Gene-Tran
3533,PDGFB-Tran,Gene-Tran
3534,PDGFC-Tran,Gene-Tran
3535,PDGFD-Tran,Gene-Tran
3536,PDGFRA-Tran,Gene-Tran
3537,PDGFRB-Tran,Gene-Tran
3538,PDHA1-Tran,Gene-Tran
3539,PDHA2-Tran,Gene-Tran
3540,PDHB-Tran,Gene-Tran
3541,PDK1-Tran,Gene-Tran
3542,PDPK1-Tran,Gene-Tran
3543,PERP-Tran,Gene-Tran
3544,PF4-Tran,Gene-Tran
3545,PF4V1-Tran,Gene-Tran
3546,PFKFB1-Tran,Gene-Tran
3547,PFKFB2-Tran,Gene-Tran
3548,PFKFB3-Tran,Gene-Tran
3549,PFKFB4-Tran,Gene-Tran
3550,PFKL-Tran,Gene-Tran
3551,PFKM-Tran,Gene-Tran
3552,PFKP-Tran,Gene-Tran
3553,PFN1-Tran,Gene-Tran
3554,PFN2-Tran,Gene-Tran
3555,PFN3-Tran,Gene-Tran
3556,PFN4-Tran,Gene-Tran
3557,PGAM5-Tran,Gene-Tran
3558,PGF-Tran,Gene-Tran
3559,PGK1-Tran,Gene-Tran
3560,PGK2-Tran,Gene-Tran
3561,PGR-Tran,Gene-Tran
3562,PHKA1-Tran,Gene-Tran
3563,PHKA2-Tran,Gene-Tran
3564,PHKB-Tran,Gene-Tran
3565,PHKG1-Tran,Gene-Tran
3566,PHKG2-Tran,Gene-Tran
3567,PHLPP1-Tran,Gene-Tran
3568,PHLPP2-Tran,Gene-Tran
3569,PIAS1-Tran,Gene-Tran
3570,PIAS2-Tran,Gene-Tran
3571,PIAS3-Tran,Gene-Tran
3572,PIAS4-Tran,Gene-Tran
3573,PIDD1-Tran,Gene-Tran
3574,PIK3AP1-Tran,Gene-Tran
3575,PIK3C3-Tran,Gene-Tran
3576,PIK3CA-Tran,Gene-Tran
3577,PIK3CB-Tran,Gene-Tran
3578,PIK3CD-Tran,Gene-Tran
3579,PIK3CG-Tran,Gene-Tran
3580,PIK3R1-Tran,Gene-Tran
3581,PIK3R2-Tran,Gene-Tran
3582,PIK3R3-Tran,Gene-Tran
3583,PIK3R4-Tran,Gene-Tran
3584,PIK3R5-Tran,Gene-Tran
3585,PIK3R6-Tran,Gene-Tran
3586,PIM1-Tran,Gene-Tran
3587,PIN1-Tran,Gene-Tran
3588,PITX2-Tran,Gene-Tran
3589,PKLR-Tran,Gene-Tran
3590,PKM-Tran,Gene-Tran
3591,PKN1-Tran,Gene-Tran
3592,PKN2-Tran,Gene-Tran
3593,PKN3-Tran,Gene-Tran
3594,PLA1A-Tran,Gene-Tran
3595,PLA2G10-Tran,Gene-Tran
3596,PLA2G12A-Tran,Gene-Tran
3597,PLA2G12B-Tran,Gene-Tran
3598,PLA2G1B-Tran,Gene-Tran
3599,PLA2G2A-Tran,Gene-Tran
3600,PLA2G2C-Tran,Gene-Tran
3601,PLA2G2D-Tran,Gene-Tran
3602,PLA2G2E-Tran,Gene-Tran
3603,PLA2G2F-Tran,Gene-Tran
3604,PLA2G3-Tran,Gene-Tran
3605,PLA2G4A-Tran,Gene-Tran
3606,PLA2G4B-Tran,Gene-Tran
3607,PLA2G4C-Tran,Gene-Tran
3608,PLA2G4D-Tran,Gene-Tran
3609,PLA2G4E-Tran,Gene-Tran
3610,PLA2G4F-Tran,Gene-Tran
3611,PLA2G5-Tran,Gene-Tran
3612,PLA2G6-Tran,Gene-Tran
3613,PLAAT3-Tran,Gene-Tran
3614,PLAT-Tran,Gene-Tran
3615,PLAU-Tran,Gene-Tran
3616,PLCB1-Tran,Gene-Tran
3617,PLCB2-Tran,Gene-Tran
3618,PLCB3-Tran,Gene-Tran
3619,PLCB4-Tran,Gene-Tran
3620,PLCD1-Tran,Gene-Tran
3621,PLCD3-Tran,Gene-Tran
3622,PLCD4-Tran,Gene-Tran
3623,PLCE1-Tran,Gene-Tran
3624,PLCG1-Tran,Gene-Tran
3625,PLCG2-Tran,Gene-Tran
3626,PLCZ1-Tran,Gene-Tran
3627,PLD1-Tran,Gene-Tran
3628,PLD2-Tran,Gene-Tran
3629,PLIN1-Tran,Gene-Tran
3630,PLIN2-Tran,Gene-Tran
3631,PLIN4-Tran,Gene-Tran
3632,PLIN5-Tran,Gene-Tran
3633,PLK1-Tran,Gene-Tran
3634,PLK2-Tran,Gene-Tran
3635,PLK3-Tran,Gene-Tran
3636,PLK4-Tran,Gene-Tran
3637,PLN-Tran,Gene-Tran
3638,PLTP-Tran,Gene-Tran
3639,PMAIP1-Tran,Gene-Tran
3640,POMC-Tran,Gene-Tran
3641,PORCN-Tran,Gene-Tran
3642,POU5F1-Tran,Gene-Tran
3643,POU5F1B-Tran,Gene-Tran
3644,PPARA-Tran,Gene-Tran
3645,PPARD-Tran,Gene-Tran
3646,PPARG-Tran,Gene-Tran
3647,PPARGC1A-Tran,Gene-Tran
3648,PPBP-Tran,Gene-Tran
3649,PPIF-Tran,Gene-Tran
3650,PPM1A-Tran,Gene-Tran
3651,PPM1B-Tran,Gene-Tran
3652,PPM1D-Tran,Gene-Tran
3653,PPP1CA-Tran,Gene-Tran
3654,PPP1CB-Tran,Gene-Tran
3655,PPP1CC-Tran,Gene-Tran
3656,PPP1R12A-Tran,Gene-Tran
3657,PPP1R12B-Tran,Gene-Tran
3658,PPP1R12C-Tran,Gene-Tran
3659,PPP1R1B-Tran,Gene-Tran
3660,PPP1R3A-Tran,Gene-Tran
3661,PPP1R3B-Tran,Gene-Tran
3662,PPP1R3C-Tran,Gene-Tran
3663,PPP1R3D-Tran,Gene-Tran
3664,PPP1R3E-Tran,Gene-Tran
3665,PPP1R3F-Tran,Gene-Tran
3666,PPP2CA-Tran,Gene-Tran
3667,PPP2CB-Tran,Gene-Tran
3668,PPP2R1A-Tran,Gene-Tran
3669,PPP2R1B-Tran,Gene-Tran
3670,PPP2R2A-Tran,Gene-Tran
3671,PPP2R2B-Tran,Gene-Tran
3672,PPP2R2C-Tran,Gene-Tran
3673,PPP2R2D-Tran,Gene-Tran
3674,PPP2R3A-Tran,Gene-Tran
3675,PPP2R3B-Tran,Gene-Tran
3676,PPP2R3C-Tran,Gene-Tran
3677,PPP2R5A-Tran,Gene-Tran
3678,PPP2R5B-Tran,Gene-Tran
3679,PPP2R5C-Tran,Gene-Tran
3680,PPP2R5D-Tran,Gene-Tran
3681,PPP2R5E-Tran,Gene-Tran
3682,PPP3CA-Tran,Gene-Tran
3683,PPP3CB-Tran,Gene-Tran
3684,PPP3CC-Tran,Gene-Tran
3685,PPP3R1-Tran,Gene-Tran
3686,PPP3R2-Tran,Gene-Tran
3687,PPP4C-Tran,Gene-Tran
3688,PPP4R3A-Tran,Gene-Tran
3689,PPP4R3B-Tran,Gene-Tran
3690,PPP4R3C-Tran,Gene-Tran
3691,PPP5C-Tran,Gene-Tran
3692,PRDM4-Tran,Gene-Tran
3693,PREX1-Tran,Gene-Tran
3694,PRICKLE1-Tran,Gene-Tran
3695,PRICKLE2-Tran,Gene-Tran
3696,PRICKLE3-Tran,Gene-Tran
3697,PRICKLE4-Tran,Gene-Tran
3698,PRKAA1-Tran,Gene-Tran
3699,PRKAA2-Tran,Gene-Tran
3700,PRKAB1-Tran,Gene-Tran
3701,PRKAB2-Tran,Gene-Tran
3702,PRKACA-Tran,Gene-Tran
3703,PRKACB-Tran,Gene-Tran
3704,PRKACG-Tran,Gene-Tran
3705,PRKAG1-Tran,Gene-Tran
3706,PRKAG2-Tran,Gene-Tran
3707,PRKAG3-Tran,Gene-Tran
3708,PRKAR1A-Tran,Gene-Tran
3709,PRKAR1B-Tran,Gene-Tran
3710,PRKAR2A-Tran,Gene-Tran
3711,PRKAR2B-Tran,Gene-Tran
3712,PRKCA-Tran,Gene-Tran
3713,PRKCB-Tran,Gene-Tran
3714,PRKCD-Tran,Gene-Tran
3715,PRKCE-Tran,Gene-Tran
3716,PRKCG-Tran,Gene-Tran
3717,PRKCI-Tran,Gene-Tran
3718,PRKCQ-Tran,Gene-Tran
3719,PRKCZ-Tran,Gene-Tran
3720,PRKD1-Tran,Gene-Tran
3721,PRKD2-Tran,Gene-Tran
3722,PRKD3-Tran,Gene-Tran
3723,PRKG1-Tran,Gene-Tran
3724,PRKG2-Tran,Gene-Tran
3725,PRL-Tran,Gene-Tran
3726,PRLR-Tran,Gene-Tran
3727,PRMT1-Tran,Gene-Tran
3728,PRR5-Tran,Gene-Tran
3729,PSEN1-Tran,Gene-Tran
3730,PSEN2-Tran,Gene-Tran
3731,PSENEN-Tran,Gene-Tran
3732,PSTPIP1-Tran,Gene-Tran
3733,PTAFR-Tran,Gene-Tran
3734,PTCH1-Tran,Gene-Tran
3735,PTCH2-Tran,Gene-Tran
3736,PTCRA-Tran,Gene-Tran
3737,PTEN-Tran,Gene-Tran
3738,PTGER1-Tran,Gene-Tran
3739,PTGER2-Tran,Gene-Tran
3740,PTGER3-Tran,Gene-Tran
3741,PTGFR-Tran,Gene-Tran
3742,PTGS2-Tran,Gene-Tran
3743,PTK2-Tran,Gene-Tran
3744,PTK2B-Tran,Gene-Tran
3745,PTPN1-Tran,Gene-Tran
3746,PTPN11-Tran,Gene-Tran
3747,PTPN2-Tran,Gene-Tran
3748,PTPN5-Tran,Gene-Tran
3749,PTPN6-Tran,Gene-Tran
3750,PTPN7-Tran,Gene-Tran
3751,PTPRC-Tran,Gene-Tran
3752,PTPRF-Tran,Gene-Tran
3753,PTPRR-Tran,Gene-Tran
3754,PXN-Tran,Gene-Tran
3755,PYCARD-Tran,Gene-Tran
3756,PYDC1-Tran,Gene-Tran
3757,PYDC2-Tran,Gene-Tran
3758,PYDC5-Tran,Gene-Tran
3759,PYGB-Tran,Gene-Tran
3760,PYGL-Tran,Gene-Tran
3761,PYGM-Tran,Gene-Tran
3762,RAB10-Tran,Gene-Tran
3763,RAB11B-Tran,Gene-Tran
3764,RAB14-Tran,Gene-Tran
3765,RAB2A-Tran,Gene-Tran
3766,RAB5A-Tran,Gene-Tran
3767,RAB5B-Tran,Gene-Tran
3768,RAB5C-Tran,Gene-Tran
3769,RAB8A-Tran,Gene-Tran
3770,RAC1-Tran,Gene-Tran
3771,RAC2-Tran,Gene-Tran
3772,RAC3-Tran,Gene-Tran
3773,RAF1-Tran,Gene-Tran
3774,RAG1-Tran,Gene-Tran
3775,RAG2-Tran,Gene-Tran
3776,RALA-Tran,Gene-Tran
3777,RALB-Tran,Gene-Tran
3778,RALBP1-Tran,Gene-Tran
3779,RALGDS-Tran,Gene-Tran
3780,RAP1A-Tran,Gene-Tran
3781,RAP1B-Tran,Gene-Tran
3782,RAP1GAP-Tran,Gene-Tran
3783,RAPGEF1-Tran,Gene-Tran
3784,RAPGEF2-Tran,Gene-Tran
3785,RAPGEF3-Tran,Gene-Tran
3786,RAPGEF4-Tran,Gene-Tran
3787,RAPGEF5-Tran,Gene-Tran
3788,RAPGEF6-Tran,Gene-Tran
3789,RARA-Tran,Gene-Tran
3790,RASA1-Tran,Gene-Tran
3791,RASA2-Tran,Gene-Tran
3792,RASA3-Tran,Gene-Tran
3793,RASA4-Tran,Gene-Tran
3794,RASA4B-Tran,Gene-Tran
3795,RASAL1-Tran,Gene-Tran
3796,RASAL2-Tran,Gene-Tran
3797,RASAL3-Tran,Gene-Tran
3798,RASGRF1-Tran,Gene-Tran
3799,RASGRF2-Tran,Gene-Tran
3800,RASGRP1-Tran,Gene-Tran
3801,RASGRP2-Tran,Gene-Tran
3802,RASGRP3-Tran,Gene-Tran
3803,RASGRP4-Tran,Gene-Tran
3804,RASSF1-Tran,Gene-Tran
3805,RASSF2-Tran,Gene-Tran
3806,RASSF4-Tran,Gene-Tran
3807,RASSF5-Tran,Gene-Tran
3808,RASSF6-Tran,Gene-Tran
3809,RBCK1-Tran,Gene-Tran
3810,RBL1-Tran,Gene-Tran
3811,RBL2-Tran,Gene-Tran
3812,RBPJ-Tran,Gene-Tran
3813,RBPJL-Tran,Gene-Tran
3814,RBX1-Tran,Gene-Tran
3815,RCAN1-Tran,Gene-Tran
3816,RCAN2-Tran,Gene-Tran
3817,RCHY1-Tran,Gene-Tran
3818,REL-Tran,Gene-Tran
3819,RELA-Tran,Gene-Tran
3820,RELB-Tran,Gene-Tran
3821,RELN-Tran,Gene-Tran
3822,RET-Tran,Gene-Tran
3823,RFNG-Tran,Gene-Tran
3824,RGL1-Tran,Gene-Tran
3825,RGL2-Tran,Gene-Tran
3826,RGMA-Tran,Gene-Tran
3827,RGMB-Tran,Gene-Tran
3828,RGS14-Tran,Gene-Tran
3829,RGS2-Tran,Gene-Tran
3830,RHEB-Tran,Gene-Tran
3831,RHOA-Tran,Gene-Tran
3832,RHOQ-Tran,Gene-Tran
3833,RICTOR-Tran,Gene-Tran
3834,RIN1-Tran,Gene-Tran
3835,RIPK1-Tran,Gene-Tran
3836,RIPK2-Tran,Gene-Tran
3837,RIPK3-Tran,Gene-Tran
3838,RLN1-Tran,Gene-Tran
3839,RLN2-Tran,Gene-Tran
3840,RLN3-Tran,Gene-Tran
3841,RNASEL-Tran,Gene-Tran
3842,RNF125-Tran,Gene-Tran
3843,RNF152-Tran,Gene-Tran
3844,RNF31-Tran,Gene-Tran
3845,RNF43-Tran,Gene-Tran
3846,ROCK1-Tran,Gene-Tran
3847,ROCK2-Tran,Gene-Tran
3848,ROR1-Tran,Gene-Tran
3849,ROR2-Tran,Gene-Tran
3850,RPRM-Tran,Gene-Tran
3851,RPS6-Tran,Gene-Tran
3852,RPS6KA1-Tran,Gene-Tran
3853,RPS6KA2-Tran,Gene-Tran
3854,RPS6KA3-Tran,Gene-Tran
3855,RPS6KA4-Tran,Gene-Tran
3856,RPS6KA5-Tran,Gene-Tran
3857,RPS6KA6-Tran,Gene-Tran
3858,RPS6KB1-Tran,Gene-Tran
3859,RPS6KB2-Tran,Gene-Tran
3860,RPTOR-Tran,Gene-Tran
3861,RRAGA-Tran,Gene-Tran
3862,RRAGB-Tran,Gene-Tran
3863,RRAGC-Tran,Gene-Tran
3864,RRAGD-Tran,Gene-Tran
3865,RRAS-Tran,Gene-Tran
3866,RRAS2-Tran,Gene-Tran
3867,RRM2-Tran,Gene-Tran
3868,RRM2B-Tran,Gene-Tran
3869,RSPO1-Tran,Gene-Tran
3870,RSPO2-Tran,Gene-Tran
3871,RSPO3-Tran,Gene-Tran
3872,RSPO4-Tran,Gene-Tran
3873,RUVBL1-Tran,Gene-Tran
3874,RXFP1-Tran,Gene-Tran
3875,RXFP2-Tran,Gene-Tran
3876,RXFP3-Tran,Gene-Tran
3877,RXFP4-Tran,Gene-Tran
3878,RXRA-Tran,Gene-Tran
3879,RXRB-Tran,Gene-Tran
3880,RXRG-Tran,Gene-Tran
3881,RYK-Tran,Gene-Tran
3882,RYR1-Tran,Gene-Tran
3883,RYR2-Tran,Gene-Tran
3884,RYR3-Tran,Gene-Tran
3885,S100A7-Tran,Gene-Tran
3886,S100A7A-Tran,Gene-Tran
3887,S100A8-Tran,Gene-Tran
3888,S100A9-Tran,Gene-Tran
3889,S1PR1-Tran,Gene-Tran
3890,S1PR2-Tran,Gene-Tran
3891,S1PR3-Tran,Gene-Tran
3892,S1PR4-Tran,Gene-Tran
3893,S1PR5-Tran,Gene-Tran
3894,SAV1-Tran,Gene-Tran
3895,SCD-Tran,Gene-Tran
3896,SCD5-Tran,Gene-Tran
3897,SCP2-Tran,Gene-Tran
3898,SCRIB-Tran,Gene-Tran
3899,SEC13-Tran,Gene-Tran
3900,SEH1L-Tran,Gene-Tran
3901,SELE-Tran,Gene-Tran
3902,SENP2-Tran,Gene-Tran
3903,SERPINB5-Tran,Gene-Tran
3904,SERPINE1-Tran,Gene-Tran
3905,SERPINF1-Tran,Gene-Tran
3906,SESN1-Tran,Gene-Tran
3907,SESN2-Tran,Gene-Tran
3908,SESN3-Tran,Gene-Tran
3909,SETD7-Tran,Gene-Tran
3910,SFN-Tran,Gene-Tran
3911,SFRP1-Tran,Gene-Tran
3912,SFRP2-Tran,Gene-Tran
3913,SFRP4-Tran,Gene-Tran
3914,SFRP5-Tran,Gene-Tran
3915,SGK1-Tran,Gene-Tran
3916,SGK2-Tran,Gene-Tran
3917,SGK3-Tran,Gene-Tran
3918,SH2B1-Tran,Gene-Tran
3919,SH2B2-Tran,Gene-Tran
3920,SH2B3-Tran,Gene-Tran
3921,SH2D2A-Tran,Gene-Tran
3922,SHARPIN-Tran,Gene-Tran
3923,SHC1-Tran,Gene-Tran
3924,SHC2-Tran,Gene-Tran
3925,SHC3-Tran,Gene-Tran
3926,SHC4-Tran,Gene-Tran
3927,SHH-Tran,Gene-Tran
3928,SHISA5-Tran,Gene-Tran
3929,SHOC2-Tran,Gene-Tran
3930,SIAH1-Tran,Gene-Tran
3931,SIK1-Tran,Gene-Tran
3932,SIK2-Tran,Gene-Tran
3933,SIKE1-Tran,Gene-Tran
3934,SIN3A-Tran,Gene-Tran
3935,SIPA1-Tran,Gene-Tran
3936,SIPA1L1-Tran,Gene-Tran
3937,SIPA1L2-Tran,Gene-Tran
3938,SIVA1-Tran,Gene-Tran
3939,SKAP1-Tran,Gene-Tran
3940,SKP1-Tran,Gene-Tran
3941,SKP2-Tran,Gene-Tran
3942,SLC25A31-Tran,Gene-Tran
3943,SLC25A4-Tran,Gene-Tran
3944,SLC25A5-Tran,Gene-Tran
3945,SLC25A6-Tran,Gene-Tran
3946,SLC27A1-Tran,Gene-Tran
3947,SLC27A4-Tran,Gene-Tran
3948,SLC2A1-Tran,Gene-Tran
3949,SLC2A2-Tran,Gene-Tran
3950,SLC2A4-Tran,Gene-Tran
3951,SLC38A9-Tran,Gene-Tran
3952,SLC3A2-Tran,Gene-Tran
3953,SLC7A5-Tran,Gene-Tran
3954,SLC8A1-Tran,Gene-Tran
3955,SLC8A2-Tran,Gene-Tran
3956,SLC8A3-Tran,Gene-Tran
3957,SLC9A1-Tran,Gene-Tran
3958,SMAD1-Tran,Gene-Tran
3959,SMAD2-Tran,Gene-Tran
3960,SMAD3-Tran,Gene-Tran
3961,SMAD4-Tran,Gene-Tran
3962,SMAD5-Tran,Gene-Tran
3963,SMAD6-Tran,Gene-Tran
3964,SMAD7-Tran,Gene-Tran
3965,SMAD9-Tran,Gene-Tran
3966,SMO-Tran,Gene-Tran
3967,SMPD2-Tran,Gene-Tran
3968,SMURF1-Tran,Gene-Tran
3969,SMURF2-Tran,Gene-Tran
3970,SNAI2-Tran,Gene-Tran
3971,SNW1-Tran,Gene-Tran
3972,SOCS1-Tran,Gene-Tran
3973,SOCS2-Tran,Gene-Tran
3974,SOCS3-Tran,Gene-Tran
3975,SOCS4-Tran,Gene-Tran
3976,SOCS5-Tran,Gene-Tran
3977,SOCS6-Tran,Gene-Tran
3978,SOCS7-Tran,Gene-Tran
3979,SOD2-Tran,Gene-Tran
3980,SORBS1-Tran,Gene-Tran
3981,SORT1-Tran,Gene-Tran
3982,SOS1-Tran,Gene-Tran
3983,SOS2-Tran,Gene-Tran
3984,SOST-Tran,Gene-Tran
3985,SOX17-Tran,Gene-Tran
3986,SOX2-Tran,Gene-Tran
3987,SOX9-Tran,Gene-Tran
3988,SP1-Tran,Gene-Tran
3989,SPHK1-Tran,Gene-Tran
3990,SPHK2-Tran,Gene-Tran
3991,SPOP-Tran,Gene-Tran
3992,SPOPL-Tran,Gene-Tran
3993,SPP1-Tran,Gene-Tran
3994,SRC-Tran,Gene-Tran
3995,SREBF1-Tran,Gene-Tran
3996,SRF-Tran,Gene-Tran
3997,SRSF1-Tran,Gene-Tran
3998,SST-Tran,Gene-Tran
3999,SSTR1-Tran,Gene-Tran
4000,SSTR2-Tran,Gene-Tran
4001,SSTR5-Tran,Gene-Tran
4002,STAM-Tran,Gene-Tran
4003,STAM2-Tran,Gene-Tran
4004,STAT1-Tran,Gene-Tran
4005,STAT2-Tran,Gene-Tran
4006,STAT3-Tran,Gene-Tran
4007,STAT4-Tran,Gene-Tran
4008,STAT5A-Tran,Gene-Tran
4009,STAT5B-Tran,Gene-Tran
4010,STAT6-Tran,Gene-Tran
4011,STEAP3-Tran,Gene-Tran
4012,STIM1-Tran,Gene-Tran
4013,STIM2-Tran,Gene-Tran
4014,STING1-Tran,Gene-Tran
4015,STK11-Tran,Gene-Tran
4016,STK3-Tran,Gene-Tran
4017,STK4-Tran,Gene-Tran
4018,STMN1-Tran,Gene-Tran
4019,STRADA-Tran,Gene-Tran
4020,STRADB-Tran,Gene-Tran
4021,SUCNR1-Tran,Gene-Tran
4022,SUFU-Tran,Gene-Tran
4023,SUGT1-Tran,Gene-Tran
4024,SYK-Tran,Gene-Tran
4025,SYNGAP1-Tran,Gene-Tran
4026,TAB1-Tran,Gene-Tran
4027,TAB2-Tran,Gene-Tran
4028,TAB3-Tran,Gene-Tran
4029,TACR1-Tran,Gene-Tran
4030,TACR2-Tran,Gene-Tran
4031,TACR3-Tran,Gene-Tran
4032,TANK-Tran,Gene-Tran
4033,TAOK1-Tran,Gene-Tran
4034,TAOK2-Tran,Gene-Tran
4035,TAOK3-Tran,Gene-Tran
4036,TBC1D1-Tran,Gene-Tran
4037,TBC1D4-Tran,Gene-Tran
4038,TBC1D7-Tran,Gene-Tran
4039,TBK1-Tran,Gene-Tran
4040,TBKBP1-Tran,Gene-Tran
4041,TBL1X-Tran,Gene-Tran
4042,TBL1XR1-Tran,Gene-Tran
4043,TBL1Y-Tran,Gene-Tran
4044,TBX3-Tran,Gene-Tran
4045,TBXA2R-Tran,Gene-Tran
4046,TCF3-Tran,Gene-Tran
4047,TCF7-Tran,Gene-Tran
4048,TCF7L1-Tran,Gene-Tran
4049,TCF7L2-Tran,Gene-Tran
4050,TCL1A-Tran,Gene-Tran
4051,TCL1B-Tran,Gene-Tran
4052,TEAD1-Tran,Gene-Tran
4053,TEAD2-Tran,Gene-Tran
4054,TEAD3-Tran,Gene-Tran
4055,TEAD4-Tran,Gene-Tran
4056,TEC-Tran,Gene-Tran
4057,TEK-Tran,Gene-Tran
4058,TELO2-Tran,Gene-Tran
4059,TF-Tran,Gene-Tran
4060,TFAM-Tran,Gene-Tran
4061,TFDP1-Tran,Gene-Tran
4062,TFF1-Tran,Gene-Tran
4063,TFRC-Tran,Gene-Tran
4064,TGFA-Tran,Gene-Tran
4065,TGFB1-Tran,Gene-Tran
4066,TGFB2-Tran,Gene-Tran
4067,TGFB3-Tran,Gene-Tran
4068,TGFBR1-Tran,Gene-Tran
4069,TGFBR2-Tran,Gene-Tran
4070,TGIF1-Tran,Gene-Tran
4071,TGIF2-Tran,Gene-Tran
4072,TH-Tran,Gene-Tran
4073,THBD-Tran,Gene-Tran
4074,THBS1-Tran,Gene-Tran
4075,THBS2-Tran,Gene-Tran
4076,THBS3-Tran,Gene-Tran
4077,THBS4-Tran,Gene-Tran
4078,THEM4-Tran,Gene-Tran
4079,THPO-Tran,Gene-Tran
4080,THRA-Tran,Gene-Tran
4081,THRB-Tran,Gene-Tran
4082,TIAM1-Tran,Gene-Tran
4083,TICAM1-Tran,Gene-Tran
4084,TICAM2-Tran,Gene-Tran
4085,TIMP1-Tran,Gene-Tran
4086,TIRAP-Tran,Gene-Tran
4087,TKFC-Tran,Gene-Tran
4088,TLE1-Tran,Gene-Tran
