gene_name,TCGA-AF-2690-01,TCGA-AF-6136-01,TCGA-AF-6655-01,TCGA-AF-6672-01,TCGA-AF-A56N-01,TCGA-AG-3591-01,TCGA-AG-3725-01,TCGA-AG-3731-01,TCGA-AG-3742-01,TCGA-AG-4021-01,TCGA-AG-4022-01,TCGA-AH-6544-01,TCGA-AH-6547-01,TCGA-AH-6643-01,TCGA-AH-6644-01,TCGA-AH-6897-01,TCGA-CI-6621-01,TCGA-CL-5918-01,TCGA-DC-4745-01,TCGA-DC-4749-01,TCGA-DC-5337-01,TCGA-DC-5869-01,TCGA-DC-6155-01,TCGA-DC-6157-01,TCGA-DC-6158-01,TCGA-DC-6160-01,TCGA-DC-6681-01,TCGA-DC-6682-01,TCGA-DC-6683-01,TCGA-DT-5265-01,TCGA-DY-A0XA-01,TCGA-DY-A1DC-01,TCGA-DY-A1DD-01,TCGA-DY-A1DF-01,TCGA-DY-A1DG-01,TCGA-DY-A1H8-01,TCGA-EF-5830-01,TCGA-EI-6506-01,TCGA-EI-6507-01,TCGA-EI-6508-01,TCGA-EI-6509-01,TCGA-EI-6510-01,TCGA-EI-6511-01,TCGA-EI-6512-01,TCGA-EI-6513-01,TCGA-EI-6514-01,TCGA-EI-6881-01,TCGA-EI-6882-01,TCGA-EI-6884-01,TCGA-EI-6885-01,TCGA-EI-6917-01,TCGA-F5-6464-01,TCGA-F5-6465-01,TCGA-F5-6571-01,TCGA-F5-6702-01,TCGA-F5-6811-01,TCGA-F5-6812-01,TCGA-F5-6813-01,TCGA-F5-6861-01,TCGA-F5-6863-01,TCGA-F5-6864-01,TCGA-G5-6641-01
CCR2,2.1862,-1.9379,-1.5105,-1.6394,-2.4659,-1.3921,-1.6394,0.9789,-1.3548,-0.8339,-0.0425,-5.0116,1.8119,-2.7274,-0.8863,-2.7274,0.0158,-3.6259,-1.1488,-4.035,-1.4305,-1.5522,-4.6082,-2.1779,0.4967,-0.5543,-0.5973,-2.5479,-2.1779,-1.3921,-0.7834,-3.6259,-4.035,-3.6259,-3.816,-6.5064,-2.8262,0.8327,0.4761,-0.4325,-3.6259,-0.9132,1.196,-0.0425,-0.3752,-1.4699,-1.5522,-0.1993,0.8246,0.4761,0.8883,0.5568,0.9419,1.5661,-0.8339,-0.6193,-0.3566,-0.0877,-1.9379,-2.6349,0.5069,-4.6082
CCR3,-1.9379,-1.7809,-1.5951,-3.458,-2.4659,-0.7588,-4.6082,-0.6643,-5.5735,-2.6349,-0.2159,-4.6082,0.2881,-4.6082,-1.6394,-9.9658,-1.0262,-3.6259,-2.7274,-2.4659,-3.6259,-1.6394,-1.685,-2.8262,1.674,-2.3147,-3.3076,-5.5735,-9.9658,-4.2934,-9.9658,-3.458,-9.9658,-9.9658,-6.5064,-5.5735,-6.5064,-0.1828,-3.458,-3.6259,-5.5735,-4.6082,-3.3076,-1.1811,-2.5479,-5.0116,-2.2447,-0.1187,-0.7834,-1.7809,-2.8262,-2.5479,-2.5479,-1.685,-2.6349,-3.1714,-2.8262,-5.0116,-2.9324,-4.6082,-3.816,-9.9658
CCR4,1.5216,-1.5951,-1.9379,-1.0262,-0.7346,-1.9379,-2.0529,0.099,-1.9379,-2.5479,0.2029,-9.9658,0.7579,-4.6082,-0.5332,-1.4699,-0.8084,-4.035,-1.4305,-3.0469,-2.4659,-0.3752,-4.6082,-1.685,0.3573,-0.4325,-0.5756,-2.7274,-2.0529,-5.0116,-2.3147,-1.5522,-6.5064,-9.9658,-6.5064,-4.035,-5.5735,-0.9686,-2.4659,-1.8836,-5.5735,-1.1172,-0.6193,-2.114,-2.4659,-2.2447,-1.7322,-1.9379,-0.6193,0.4447,-0.4521,0.1257,0.7664,0.7579,-0.7346,-0.7588,-1.2481,-2.1779,-3.0469,-4.035,-1.1488,-5.5735
CCR5,2.4171,-0.1345,-0.1187,-0.4921,0.0014,-1.0262,0.4233,2.0979,-0.2845,0.0014,0.9343,-3.6259,1.8801,-1.3921,0.099,-0.9132,1.4174,-0.7346,-0.8339,-1.0262,-0.2671,-0.3752,-2.1779,-0.2498,1.7995,0.5763,0.2029,-0.1345,0.03,0.4657,-0.5332,-0.6416,-2.5479,-3.3076,-1.5951,-1.5105,-1.5951,0.9862,1.8879,-0.1828,-1.2828,0.3796,2.6067,0.6332,0.2881,-0.0425,-0.1993,0.5568,1.4174,1.2023,2.2019,2.2931,1.9822,1.9452,0.9343,1.2756,1.0847,1.125,-0.7346,-1.7322,1.1577,-2.6349
CCR6,0.2642,2.0979,0.1903,0.2154,0.9716,-0.4521,0.24,0.1257,-1.5522,-6.5064,0.2277,1.2455,1.1641,0.7916,-0.3022,0.7233,1.1577,0.1776,-0.1345,0.8726,0.6145,0.8726,0.6332,1.6093,1.2992,2.4805,2.0076,-0.5125,0.7233,-0.5332,-3.6259,-1.5951,-3.0469,-0.4131,-2.4659,-0.7588,-0.2498,0.8883,-5.5735,1.0915,-0.3201,0.346,2.6464,0.5859,0.8246,0.1519,0.4447,-1.1172,0.3685,-0.9132,-1.9942,-0.3566,1.412,0.6425,-0.7588,0.2998,-0.2671,0.1648,0.6699,-0.6416,-0.4719,-1.9942
CCR7,2.3816,-0.2328,-0.3383,0.5568,-0.5756,-2.1779,-0.4921,1.4228,-1.5105,-2.3884,1.4962,-2.0529,2.0946,-0.7108,0.9789,0.0718,1.0079,-1.2142,-0.5332,-0.7346,-0.2498,0.517,-0.5332,-0.0877,0.0854,0.8164,-0.7108,-2.1779,-1.1172,-2.4659,-1.685,0.03,-2.3147,-4.2934,-0.9132,-2.6349,-5.0116,0.9115,-1.4305,-0.6193,1.8643,-0.0725,1.2455,-0.1187,-0.3752,-2.4659,0.4016,-0.5543,0.2881,1.7912,0.7916,0.8883,1.2455,1.6875,1.2085,-0.5543,1.2209,-0.1345,-2.114,-1.4305,-0.6416,-1.9942
CCR8,0.4125,-9.9658,-1.4305,-1.2481,-1.9379,-1.4305,-3.458,0.099,-1.2828,-1.685,0.3907,-9.9658,0.1388,-3.816,0.1257,-2.1779,-0.2498,-5.5735,-1.7322,-3.816,-2.9324,-1.4305,-2.5479,-0.7108,0.9419,-3.816,-1.5105,-1.7322,-1.7322,-3.0469,-4.035,-1.685,-9.9658,-5.5735,-4.035,-9.9658,-4.035,-1.5951,-1.3921,-2.6349,-4.2934,-1.3548,-1.3548,-2.4659,-1.2828,-2.5479,-3.0469,-1.0862,-1.2828,0.7999,0.3907,0.5666,-0.4521,1.0711,-0.8339,0.0854,-1.5522,-1.3548,-2.3147,-5.5735,-0.8084,-4.2934
CCR9,-4.2934,-2.3884,-5.5735,-3.3076,-9.9658,-5.0116,-2.9324,-4.035,-4.6082,-5.5735,-2.6349,-4.6082,-2.5479,-9.9658,-5.0116,-5.5735,-3.6259,-9.9658,-5.5735,-5.5735,-3.816,-4.2934,-9.9658,-9.9658,-5.5735,-2.6349,-2.8262,-5.0116,-5.5735,-3.3076,-5.5735,-4.2934,-0.2159,-5.5735,-4.2934,-9.9658,-3.816,-2.8262,-5.5735,-3.3076,-6.5064,-4.2934,-9.9658,-4.2934,-3.0469,-5.5735,-4.2934,-5.0116,-4.035,-6.5064,-6.5064,-2.3147,-4.6082,-3.1714,-3.6259,-3.1714,-3.6259,-5.5735,-4.6082,-4.6082,-3.1714,-9.9658
CD14,6.8185,3.9175,4.5705,3.3993,3.8228,4.2041,3.5803,5.9014,3.8208,5.5107,4.7693,3.7171,5.6468,3.5124,4.9828,2.561,5.1136,2.1766,4.0278,2.9262,3.6748,3.2049,5.3053,3.4116,5.4735,4.182,4.6148,2.9984,3.2885,5.5931,3.3787,3.8441,3.5312,3.5803,3.1733,2.036,3.9673,4.9454,5.9871,3.9608,3.8228,3.2811,6.0779,4.3031,4.3541,4.4135,3.7116,4.6206,5.504,5.341,6.3581,6.2018,5.6023,4.5274,4.7501,4.5717,4.9686,4.546,4.1261,2.5972,5.2691,1.8604
CD19,1.1897,-0.4719,-1.5522,0.3907,-2.4659,-2.1779,-2.3884,0.8408,-2.6349,-0.8599,0.0158,-0.5973,2.6232,-9.9658,-0.3566,-1.7322,-3.3076,-2.4659,-2.6349,-0.5756,-2.0529,-2.3884,-2.114,-1.0862,-0.6193,-0.4921,-2.3147,-3.3076,-1.2828,-3.458,-1.4305,-0.7834,-5.5735,-4.6082,-1.2142,-2.114,-9.9658,-0.4921,-1.3548,-0.6643,-2.9324,-0.4325,0.9268,-2.0529,-0.7346,-2.9324,-1.5951,-0.7834,0.5069,-1.1172,-0.9686,-1.4305,0.1388,-1.9942,-1.5105,-1.6394,0.2642,-0.1665,-1.7809,-3.6259,-0.9686,-4.2934
CD209,2.8681,0.2154,-0.0277,-0.3201,-1.685,0.2522,-0.4719,2.5487,-0.2671,0.1124,0.1124,-3.458,2.4753,-1.7809,1.2394,-0.5125,1.196,-2.3884,-0.3752,-3.0469,-2.2447,-1.9379,-9.9658,-1.7809,1.6512,1.1577,-0.7108,-1.0262,-1.1488,-0.1187,-2.9324,-1.5522,-2.4659,-2.9324,-2.4659,-2.8262,-0.2671,2.1411,2.3019,0.4016,-2.5479,-0.9971,1.3283,0.8961,-0.1828,0.1903,0.1776,1.8801,1.7575,0.4552,2.3251,1.4962,0.0854,1.412,0.2522,0.2762,-0.0574,-1.0262,-1.2828,-3.816,-0.394,-4.2934
CD22,0.517,0.7058,-0.7108,1.5465,-1.9379,-1.8836,-2.114,1.5806,-2.6349,-1.8314,0.8568,0.24,3.5994,-2.3884,0.3346,-2.4659,-1.0262,-4.035,-1.1172,-3.0469,-2.2447,-1.3921,-0.9686,-2.2447,-0.2671,0.03,-0.8863,-1.9379,-0.013,-0.2328,-1.5522,-0.8339,-2.2447,-4.2934,-3.816,-3.0469,-3.0469,0.3115,0.0158,-0.7834,-1.4699,-0.0725,0.3796,-1.4305,-1.4699,-0.8084,-0.7346,-0.7588,1.0222,-0.7108,1.2023,0.5859,0.2998,-0.1504,-0.4131,-0.5332,1.0293,-0.7834,-1.3183,-3.458,-0.1828,-2.3884
CD247,2.4544,0.6608,0.679,1.2147,0.5859,0.688,0.8408,1.9302,-0.4521,-0.5973,1.2394,-1.6394,2.4805,-1.5951,0.8164,0.0718,1.6281,1.6045,0.1388,0.537,0.8488,0.4967,0.9493,0.6332,1.692,2.236,0.3796,-0.0574,-0.0574,0.2029,-0.1665,0.5666,-1.3548,-0.8863,-0.0425,0.5763,1.0079,1.642,1.614,0.4016,-3.1714,1.0079,2.5036,0.8164,0.4125,-0.2498,0.8488,1.0983,1.7828,1.4174,2.4386,2.1476,2.128,1.934,0.5859,1.3051,1.5216,0.8961,0.3115,-0.7834,1.3846,-0.3201
CD28,0.9935,-1.7809,-2.2447,-1.0559,-1.685,-2.3147,-1.8314,0.4233,-1.5105,-0.8599,-0.3201,-4.6082,0.7058,-1.4305,-0.9132,-2.5479,-0.4521,-3.6259,-0.6193,-1.9379,-3.458,-1.2481,-9.9658,-1.3921,0.5666,-0.1504,-1.3921,-2.6349,-1.8836,-1.0862,-2.3884,-2.2447,-4.6082,-5.0116,-3.0469,-2.8262,-2.5479,-0.9686,-1.4699,-1.3548,-2.9324,-0.9686,0.0014,-2.3147,-2.114,-2.9324,-1.1488,-1.4305,-0.0877,-0.3752,-0.3566,0.1124,0.3231,0.2154,-0.2498,-1.2142,-1.0262,-1.9942,-4.035,-4.035,-1.0862,-4.035
CD36,5.821,2.1213,1.7446,-0.1345,-0.9132,1.3956,0.547,3.3221,1.1447,2.6533,2.0183,-0.0877,2.909,1.595,1.46,-0.2498,2.4171,-1.9379,1.0642,-1.3921,-0.0574,0.1776,-0.9686,-0.2845,1.4281,1.6093,1.4859,0.6239,-0.4131,3.4477,-0.0725,-2.3147,0.9493,-0.7588,-2.3147,-2.8262,2.667,2.5707,2.1476,1.3791,1.9601,1.0363,2.7422,1.0222,0.9268,2.5731,0.8246,2.4805,3.449,1.595,3.4224,2.2268,2.7679,1.8119,1.9377,1.4065,2.4359,2.8381,0.2522,-0.4325,2.4008,0.2029
CD38,3.0305,-0.3201,0.3573,-0.4131,-0.2845,0.6517,0.2029,2.6043,-0.9406,2.1894,0.044,-3.458,2.6738,-2.6349,-0.1504,0.2029,1.787,-2.5479,0.8488,-1.2142,-1.1811,-1.4305,-2.5479,2.8096,1.2815,2.2237,3.2915,-1.4699,-1.9379,-2.6349,-0.2328,-1.2142,-1.9942,-3.816,1.9264,-1.8314,-1.9942,1.9377,0.7832,1.8564,-5.5735,1.0151,3.2374,0.3685,-0.8084,0.8805,0.1124,2.0776,2.108,0.434,5.5299,0.9716,2.0535,1.5661,-0.7588,0.346,0.6145,0.8726,-2.9324,-2.7274,0.4447,-1.7809
CD3E,4.6525,1.9675,1.7617,2.4279,2.3508,2.1638,2.7763,3.8279,1.3051,1.2636,3.2632,-1.2481,4.3456,-0.1665,2.7889,1.5758,3.3464,2.3649,2.0604,1.8282,3.2856,2.6019,1.0983,2.4306,3.5839,3.1344,2.7572,2.1213,2.2299,1.3225,1.7828,2.578,1.0433,-1.2142,1.2992,1.9377,1.9527,2.8381,3.4856,2.0254,-1.4699,2.8117,4.4868,1.9895,2.2872,1.3225,2.3508,2.183,3.2737,2.6895,3.6703,3.6782,3.9709,3.6463,2.9167,3.0585,3.4881,3.3364,1.3679,0.6969,2.7615,-0.013
CD4,5.6904,2.7784,2.6487,2.651,3.0723,2.9319,2.4306,4.6154,2.128,2.9674,3.8973,-0.2328,4.5742,1.7532,3.4088,1.9111,4.0118,0.9268,2.8779,1.6374,2.1541,2.2842,1.3735,2.9375,4.3009,3.7028,3.309,2.3308,3.0463,3.5815,2.1444,2.6487,1.6374,0.1519,1.0433,1.2934,2.0844,3.9185,3.991,3.154,2.1411,2.4117,4.6554,3.2572,3.011,3.2049,2.7227,3.3521,4.061,4.1409,4.9937,4.8197,4.582,4.4855,4.0109,3.7237,3.5923,3.4358,2.236,1.1897,3.5947,0.2154
CD40,4.9165,1.8957,2.6161,1.2455,1.8683,1.5165,2.2237,3.6972,1.5758,2.0776,2.5924,1.4228,3.5262,1.3051,2.4518,1.0642,3.1556,0.9789,1.9749,4.866,2.1013,1.6234,1.3679,3.906,3.3979,2.3423,2.9562,0.5955,2.8838,3.1011,2.9338,4.0645,0.9716,0.9568,2.9618,0.7233,1.1184,2.6828,3.2602,1.5415,1.334,2.982,4.4128,2.0946,3.4778,0.6699,1.6281,2.1894,2.9109,3.2662,4.0952,3.29,2.9618,2.6208,3.0825,1.8484,4.2995,2.7007,1.4174,4.2609,4.3177,1.4228
CD40LG,0.5271,-1.9379,-1.0862,-0.5125,-1.0559,-0.4521,0.2029,-0.3566,-1.9379,-2.3884,-0.7108,-4.035,0.517,-9.9658,-1.685,-1.2828,-0.4325,-0.5973,-1.0559,-1.8836,-0.1665,-1.3921,-5.0116,-2.3884,-0.0725,-0.5756,-0.6416,-1.8836,-1.0862,-3.0469,-2.4659,-1.8836,-3.458,-6.5064,-2.0529,-0.5756,-6.5064,-0.9406,-4.035,-1.3921,-4.6082,-0.5543,0.8647,-0.9686,-1.2481,-1.6394,-0.4521,-1.0862,-0.3566,-0.7588,-1.3921,-0.8339,0.058,-0.6193,-0.6416,-1.0862,0.2154,-1.685,-1.8836,-2.3147,-0.8339,-3.1714
CD72,1.8444,0.1388,0.5859,0.9716,0.434,0.5271,-0.6643,1.6466,0.4552,0.7407,1.1577,-0.5543,1.7786,0.058,0.4125,-2.114,0.8327,0.099,0.7832,-1.0559,-0.9406,0.099,3.5572,-0.2328,0.9038,-0.1993,-0.2671,-1.0559,0.2762,1.1447,-0.8084,0.6517,0.6517,2.3048,0.8568,-0.6193,0.1124,0.688,1.9675,-0.394,1.2023,-0.6873,1.1184,0.2029,0.5859,-0.2159,-0.013,0.7058,1.1641,0.537,2.4649,1.3791,0.9642,1.3109,1.2271,0.7233,1.4174,0.679,0.03,-0.5543,1.4174,0.4761
CD79A,5.691,3.3506,1.2023,3.3235,1.6187,2.118,1.692,4.3406,-2.4659,-0.4719,2.6962,2.081,6.2559,-3.3076,1.9302,1.7617,1.8201,-2.0529,1.6374,1.5115,0.8647,1.3167,1.2934,1.3397,3.0428,4.3082,2.081,1.2147,1.6466,-0.2328,1.766,2.6828,-0.0277,-1.685,-0.7588,-2.6349,-2.2447,4.1867,1.7954,1.7097,-2.5479,4.4634,4.9454,0.9493,1.642,-0.7108,2.1147,2.9802,3.9829,1.5612,1.692,2.4198,4.2825,2.8158,2.5137,2.7868,3.7291,4.359,0.1388,-0.1187,2.5683,0.7664
CD79B,3.335,1.3846,-0.2159,1.9377,-0.0425,0.605,0.0718,2.4518,-0.8599,0.1257,1.7053,0.5763,3.9892,-1.4305,0.9862,0.537,0.6332,-0.9406,0.679,0.434,1.0503,0.9038,3.1129,-0.4325,1.2147,1.6281,0.3685,-0.4719,0.5568,-0.7834,-0.2845,0.4967,-0.8084,-1.4305,-1.2828,-1.3548,-0.4131,1.3283,0.3346,0.434,-2.5479,1.3735,2.5313,-0.7108,-0.0877,-0.8339,0.03,0.605,1.8564,0.688,1.3679,1.2636,1.6093,0.8961,0.6608,1.0983,2.4063,1.6466,-0.3566,-0.7346,1.3167,-1.0262
CD80,0.6699,-2.7274,-1.0559,-2.114,-1.685,-0.6643,-2.2447,0.6145,-1.5105,-1.0262,0.2998,-9.9658,0.2029,-2.3147,-0.7834,-1.5105,0.2642,-2.7274,-1.4699,-2.6349,-2.0529,-0.2159,-9.9658,-1.7809,0.7748,0.1776,-2.5479,-1.7322,-2.1779,-0.4921,-3.0469,-1.5105,-3.816,-3.816,-3.0469,-1.8836,-2.114,-0.0425,0.0014,-1.8314,-3.3076,-1.685,0.1124,-1.1488,-1.4699,-2.9324,-0.6416,-0.3022,-0.013,0.3115,1.0363,0.058,-0.4521,0.3573,-0.0725,-0.9971,-1.3921,-1.685,-2.114,-3.816,-1.8836,-9.9658
CD82,5.0321,6.0074,5.1899,4.8167,4.5892,4.2855,5.4919,5.0704,5.645,4.8248,5.4822,4.443,5.4916,4.6809,4.4556,4.404,5.1215,3.9393,4.4476,5.1688,4.6212,4.5361,4.0722,6.0231,5.7176,5.073,5.407,3.5535,4.1764,5.8199,3.9356,4.3299,4.4615,4.5091,3.755,3.1475,5.5383,5.3737,5.8694,5.8256,3.8431,5.3064,5.082,5.7629,4.8963,5.6865,5.149,5.8662,5.7991,5.1404,4.918,5.3082,5.8377,5.9117,4.8269,5.9194,5.2612,3.728,5.1293,4.842,4.97,4.2578
CD86,3.4958,0.0014,1.2696,-0.6643,0.6145,0.8726,0.0158,2.8994,1.2023,1.787,2.2842,-2.3884,2.6302,0.434,1.7229,-0.1187,2.1606,-1.1811,0.8246,-0.394,0.7664,1.0779,-0.3201,0.7832,2.77,1.3567,0.7233,0.5763,0.9642,2.2482,-0.3566,1.0079,-0.8084,-1.2481,-0.5125,-1.6394,0.3685,1.6466,2.7972,0.434,0.0014,-0.3201,2.4225,1.125,1.0079,0.6969,0.7493,1.7009,1.674,2.2206,3.4251,2.8422,2.0979,2.1213,2.0465,1.9264,1.7229,1.1577,-0.013,-1.5522,1.5709,-2.4659
CD8A,3.186,0.8883,-0.5756,0.1388,-0.6193,0.3573,0.8408,2.9857,-0.1345,-1.5951,1.7141,-1.9942,2.9857,-0.1828,1.6281,-0.6873,1.2934,0.058,-0.013,-1.2828,-0.394,0.0014,-5.5735,0.1519,2.1213,0.9268,0.5666,1.6558,-0.6416,0.0854,0.7493,0.4016,-0.1031,-5.5735,-0.1993,-0.8863,0.9642,1.3283,3.5009,0.3231,-3.1714,0.8246,3.3661,0.058,1.2815,-1.5105,-0.0277,1.5612,2.1147,1.3397,1.683,3.0305,1.8282,2.0569,0.6239,0.4865,1.614,2.2783,0.7407,-1.6394,1.2875,-1.1172
CD8B,2.6114,0.6517,0.2998,2.727,1.6093,0.6517,-1.3183,1.8762,0.058,-0.5756,0.547,-1.1488,1.614,-1.5951,1.884,2.7931,2.0673,1.5758,-0.8084,1.9188,1.2756,1.0915,-0.1828,0.7493,0.2762,1.8444,0.6517,1.9968,-1.685,-1.2481,1.9034,0.7146,2.1411,-9.9658,1.1184,1.4441,-0.3201,0.9568,1.7828,-1.7809,-1.3548,2.1798,2.1894,-0.1665,2.7227,0.7146,-2.2447,2.2633,1.5563,1.3283,0.6969,1.4808,0.5069,0.4761,-0.013,3.2496,1.3397,1.3167,1.2636,1.5709,2.1509,-1.6394
CD8B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC25B,5.3841,4.7555,7.2153,5.0326,4.7329,5.0032,5.4172,7.1321,4.1939,5.2536,4.1392,5.4363,3.3435,5.9108,4.5015,6.9637,6.27,5.7616,5.9124,4.86,7.1324,6.4206,6.14,4.5349,5.3678,6.1502,4.9156,5.5662,4.4067,6.082,5.4192,4.3184,4.7544,5.5503,5.1441,4.8069,5.5531,6.7487,4.8022,6.4196,5.6582,4.9098,4.7426,5.6332,6.101,3.6113,5.981,6.007,4.5772,6.2474,5.1318,5.8635,6.8857,4.3002,4.7242,6.2876,5.5441,5.251,6.6196,5.6815,3.8798,3.8481
CDC37,7.0736,7.429,7.1873,6.9452,7.505,6.9847,7.053,7.2101,7.0977,7.1758,6.5839,7.2472,6.7831,6.8276,6.8325,7.2566,7.3599,7.2017,7.1282,6.6966,6.9964,6.7841,6.9711,7.0616,6.582,7.5156,7.2721,6.6802,6.5817,6.8225,7.032,7.2655,7.5164,7.5018,6.9029,7.5632,7.3253,7.5135,7.1561,7.398,6.3916,6.952,6.8594,7.173,7.267,6.7489,7.4462,6.698,7.3288,6.4938,7.2941,6.5612,7.0228,6.6789,6.8704,6.7584,6.9408,7.0173,7.5255,7.3803,7.2897,7.0069
CDC42,6.886,7.101,6.9931,6.9856,6.9573,8.0047,7.2812,6.8712,7.2575,7.7444,7.2716,6.9806,7.1796,6.6334,6.7426,6.9973,6.7757,6.9965,7.5352,7.0787,7.9473,7.4365,6.1871,6.8781,7.6186,6.7988,6.2737,7.6898,6.8483,7.0819,6.0359,7.2212,6.2934,6.7675,6.83,5.4387,6.9965,6.851,6.8017,7.3827,7.1653,6.937,6.2917,7.6181,7.1593,6.7538,7.5139,7.5436,7.039,6.8667,6.9387,7.2732,7.0051,6.8975,7.1072,6.6219,7.0348,6.2767,7.0594,6.9274,6.2836,6.3399
CDH1,6.4363,7.3517,7.3781,6.0387,7.8252,5.79,6.6791,6.782,7.3835,7.0496,7.431,7.4257,7.2736,6.8323,7.3822,7.6995,7.029,7.2098,6.6719,7.7336,6.6763,6.7395,5.1784,7.7067,6.9689,7.5515,7.5209,6.6904,8.4589,6.5687,7.3862,7.18,6.776,6.6741,7.4679,6.8828,7.0464,7.5463,6.5064,7.7507,7.3607,6.8225,7.1578,7.6894,7.7338,8.0161,7.3959,7.32,7.3346,7.2178,6.278,6.6128,6.1697,7.5096,7.0199,6.6874,6.8523,8.533,7.2758,7.2755,7.3516,7.3994
CDK1,3.9765,5.6174,5.4532,3.7171,5.7573,5.2769,4.7619,5.6189,5.7112,5.9402,4.4101,6.1243,3.6136,4.9444,4.6468,5.4896,5.5261,5.337,6.0142,6.1789,5.9612,6.2847,4.433,4.8709,5.2304,6.3982,4.6433,5.677,4.6905,4.9737,5.353,5.3709,4.5448,4.3428,5.3452,5.7835,4.2533,5.3699,5.3155,6.0148,4.4732,4.8734,5.3381,5.6259,5.6326,3.6916,5.8309,6.049,5.4512,4.5675,5.6008,3.7094,3.9327,3.8847,4.0773,4.6972,4.4797,5.6778,5.392,5.2597,4.1236,3.83
CDK2,4.6077,4.812,5.2211,4.225,4.9764,4.5255,4.6944,4.7555,4.4277,4.927,4.1986,4.6702,3.6782,4.5838,4.8192,5.104,4.936,4.0127,4.9584,5.2661,4.3618,4.7323,1.7744,4.7919,4.439,5.3751,4.7143,4.7746,5.0627,3.8973,4.7404,4.7016,3.9242,2.8199,4.6994,4.445,4.6035,4.8832,5.9805,5.4094,3.9938,4.84,4.7809,4.9542,5.1946,3.8136,5.0527,5.1835,4.892,4.7312,4.906,4.0696,4.2189,3.9393,4.3082,3.9965,4.0037,4.7698,5.0171,4.9151,4.4945,4.131
CDK4,7.0704,6.5955,7.2329,5.4614,7.3046,7.3083,6.229,7.2967,6.9235,6.9965,6.3959,6.434,5.5805,6.5911,6.952,7.492,6.9615,6.7703,7.945,7.3218,7.7333,7.7802,5.8751,6.9117,6.8657,7.2161,7.0326,7.1098,6.7506,6.5427,7.0322,6.8762,6.6614,4.5705,6.9044,7.4874,7.1303,6.8682,6.9432,7.2346,6.5806,6.9851,6.7082,6.9846,7.3925,6.1106,6.6056,6.5086,6.9131,7.3344,7.4454,5.9322,6.3367,6.0964,6.1975,6.2157,5.7263,6.8464,7.5347,7.2773,6.6922,6.3535
CDK6,1.9859,2.6715,2.2391,2.9544,2.7422,1.6604,2.7007,2.1574,1.6281,2.4544,2.9338,2.0147,1.7185,2.5852,3.7083,1.8879,2.651,1.5854,1.3956,1.766,1.0222,1.8722,-0.6643,3.2096,2.4225,3.0585,2.5238,3.3235,3.0428,2.362,2.0183,1.8484,2.4412,2.9674,1.9264,1.5415,3.5461,2.3135,3.1924,3.2002,3.7667,1.8762,1.766,2.791,2.6043,2.3871,2.1509,3.3925,1.692,1.9415,3.3952,3.1245,2.685,2.676,2.5112,2.8442,2.2299,3.2737,3.0305,3.7061,2.8402,2.2299
CDKN1A,6.0416,5.591,5.6789,5.0449,6.773,5.4887,6.3539,6.195,5.5466,5.373,6.7247,5.5373,6.7053,4.5534,5.7589,6.4762,5.8669,4.9222,5.9709,5.6439,6.5481,5.6241,4.8856,5.0418,4.9251,6.4014,6.1643,5.5699,5.6899,5.4182,4.9514,5.5604,4.2773,4.7656,4.6736,5.7137,5.8458,6.7288,6.4271,6.1494,5.0841,4.5874,5.3245,6.5952,4.3392,4.8832,6.5785,5.79,5.6288,5.732,5.4595,6.6044,5.8846,5.608,5.9869,4.9937,4.9704,5.1903,7.0892,4.9978,4.4122,5.1895
CDKN1B,5.4715,4.1891,4.5479,5.804,5.0374,4.4784,4.7431,4.4634,5.0184,4.0001,4.8475,4.4115,4.6804,5.0623,5.1891,4.6416,4.7981,5.3417,4.9846,5.2724,4.8007,6.037,2.9984,5.3194,5.3136,6.1004,5.1847,5.3392,5.0721,4.9103,5.8783,4.2631,4.7919,3.449,3.2856,4.5374,4.6059,4.9737,5.0786,4.7404,5.7474,5.4536,4.8329,4.8167,5.3924,5.5113,5.0453,4.9313,5.0144,5.3841,5.0721,4.2571,5.9775,5.3288,4.6089,4.6497,4.916,4.3148,5.142,5.5094,4.9084,4.2899
CDKN2A,2.3479,1.9968,2.9948,-0.1828,2.578,1.674,2.3788,2.3193,1.3901,1.1897,2.8994,-1.2828,0.7579,2.2452,0.9343,1.9712,1.0503,2.7931,2.1702,1.6964,1.0079,1.934,0.8246,0.4552,2.5487,-0.1665,1.6875,4.6826,-0.1187,5.6725,0.1388,2.9765,4.863,3.868,0.9568,0.2998,4.6083,-0.4521,4.7656,1.7097,2.4727,0.1257,3.5633,3.8095,1.692,-0.013,0.1519,3.2988,0.2029,2.0325,3.1212,5.3367,1.6604,1.3225,2.183,2.4753,1.816,1.2394,0.7233,1.2992,1.4281,2.3164
