gene_name,TCGA-KL-8324-01,TCGA-KL-8325-01,TCGA-KL-8326-01,TCGA-KL-8327-01,TCGA-KL-8328-01,TCGA-KL-8329-01,TCGA-KL-8330-01,TCGA-KL-8331-01,TCGA-KL-8332-01,TCGA-KL-8333-01,TCGA-KL-8334-01,TCGA-KL-8335-01,TCGA-KL-8336-01,TCGA-KL-8337-01,TCGA-KL-8338-01,TCGA-KL-8339-01,TCGA-KL-8340-01,TCGA-KL-8341-01,TCGA-KL-8342-01,TCGA-KL-8343-01,TCGA-KL-8344-01,TCGA-KL-8345-01,TCGA-KL-8346-01,TCGA-KM-8438-01,TCGA-KM-8439-01,TCGA-KM-8440-01,TCGA-KM-8441-01,TCGA-KM-8442-01,TCGA-KM-8443-01,TCGA-KM-8476-01,TCGA-KM-8639-01,TCGA-KN-8418-01,TCGA-KN-8419-01,TCGA-KN-8421-01,TCGA-KN-8423-01,TCGA-KN-8424-01,TCGA-KN-8425-01,TCGA-KN-8426-01,TCGA-KN-8427-01,TCGA-KN-8428-01,TCGA-KN-8429-01,TCGA-KN-8431-01,TCGA-KN-8432-01,TCGA-KN-8433-01,TCGA-KN-8434-01,TCGA-KN-8435-01,TCGA-KN-8436-01,TCGA-KN-8437-01,TCGA-KO-8403-01,TCGA-KO-8404-01,TCGA-KO-8405-01,TCGA-KO-8406-01,TCGA-KO-8407-01,TCGA-KO-8408-01,TCGA-KO-8409-01,TCGA-KO-8410-01,TCGA-KO-8411-01,TCGA-KO-8413-01,TCGA-KO-8414-01,TCGA-KO-8415-01,TCGA-KO-8416-01,TCGA-KO-8417-01
DISP1,0.0158,0.2881,-0.2159,-1.0262,-0.9132,-0.0574,-0.7834,-0.2671,0.0014,0.3231,0.0014,-1.1811,0.3573,-0.0725,0.0014,-1.0559,-0.0877,-0.5756,-0.2328,0.346,1.3225,0.346,-0.8599,-0.9686,3.4517,-0.5973,2.96,-0.5125,-0.5125,-0.7108,1.8444,0.1776,-0.9971,0.6145,0.6145,-0.3566,0.058,-0.1031,0.2881,-0.0425,-0.7346,-0.013,1.4756,-0.5125,0.688,-0.2159,0.0014,3.1458,0.5069,1.0847,0.6145,0.3231,-0.2328,-0.0877,-0.6643,0.2881,0.6332,0.5763,-0.1031,-0.394,-0.3383,-0.1031
DKK1,-3.1714,-5.0116,-4.6082,-3.6259,-3.1714,-3.0469,-2.6349,1.6466,-3.3076,-0.8084,-1.8836,-2.9324,-4.6082,-0.1031,-0.0574,-3.0469,-4.6082,-1.8314,-2.9324,-3.816,-1.7809,-3.1714,-2.9324,-3.0469,-1.5105,-3.0469,-3.0469,-3.1714,-5.5735,-0.3383,-3.1714,-3.1714,-6.5064,-0.9971,-2.3884,-0.8599,-3.0469,-4.6082,5.523,-1.2142,-3.816,-2.3147,-2.7274,-5.0116,-1.4305,0.688,-5.5735,-2.6349,-2.1779,-0.0425,-0.3752,-0.6643,-2.1779,-1.7809,-1.4305,-3.6259,2.0638,-3.458,-3.6259,-2.9324,-0.7346,-3.0469
DKK2,-3.816,-5.5735,-4.6082,-6.5064,-5.0116,-3.6259,-9.9658,-4.6082,-0.8339,0.5271,-3.458,-5.5735,-9.9658,-4.2934,-4.035,-5.5735,-1.685,-9.9658,-4.6082,-2.8262,-1.8314,-2.1779,-3.6259,-5.5735,-4.035,-6.5064,-4.035,-1.6394,-6.5064,-3.1714,-5.5735,-5.5735,-9.9658,-9.9658,-0.8863,-4.6082,-3.3076,-5.5735,-0.9686,-5.5735,-3.0469,-6.5064,-3.3076,-3.6259,0.0014,-3.6259,-4.035,-5.0116,0.1776,-2.5479,-1.6394,-4.035,-1.9379,-1.685,-3.816,-2.1779,-4.6082,-1.2142,-3.816,-5.5735,-5.0116,-1.3183
DKK4,-3.816,-4.035,-5.0116,-2.6349,-1.7809,-2.5479,-3.816,-4.035,-0.4719,-9.9658,-4.6082,-3.816,-4.6082,-1.4699,-2.2447,-4.035,-2.6349,-0.9971,-5.5735,-5.5735,-9.9658,-1.1172,-3.0469,-9.9658,-9.9658,-4.035,-9.9658,-1.3548,-1.9942,-9.9658,-9.9658,-3.816,-5.5735,-5.5735,-5.5735,-1.7322,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-4.6082,-9.9658,-2.1779,-9.9658,-3.6259,-5.5735,-3.6259,-1.2142,-5.5735,-4.2934,-1.7809,-2.9324,-9.9658,-9.9658,-3.458,-9.9658
DLG1,2.4465,5.2943,2.6464,2.167,3.2328,4.2855,4.4061,3.4304,4.2041,4.8689,4.6916,4.3449,4.8218,4.0969,3.1062,5.1227,4.1169,5.382,3.6804,4.7016,4.9533,4.9663,3.5312,3.2677,3.3577,4.4135,4.4169,4.4437,3.7836,3.034,4.7361,4.6736,4.1384,2.4117,4.2541,4.7203,3.623,2.8178,5.6885,4.3779,4.9012,3.2841,4.0575,1.8524,4.3597,5.327,4.1788,4.6657,3.5669,4.3653,3.0002,4.7356,3.5149,3.3787,1.8201,3.9223,4.5565,3.1409,2.4883,2.3953,3.5682,4.4047
DLG2,1.6374,5.332,4.2204,1.7744,2.8681,-0.1187,0.2998,0.8568,5.7976,-1.2828,2.8361,1.8363,1.2394,-1.6394,3.5851,-1.2142,-2.114,5.0282,4.5952,4.0383,1.9749,2.4544,2.9128,-9.9658,-0.3201,-0.4325,-0.8339,3.0358,1.9149,2.4332,-0.9132,-3.6259,0.1519,-0.4719,1.1316,3.7204,2.0707,-1.3921,-2.4659,-0.8339,-0.0877,-4.2934,2.4117,1.884,2.4008,3.3563,2.8402,-0.5756,3.3307,-1.7322,-0.2498,2.6043,1.9226,2.7742,-2.9324,0.1388,5.082,2.2573,-3.6259,1.6695,3.3076,-0.0277
DLG3,4.9617,4.9612,3.3717,3.2737,3.9617,4.2965,4.8017,4.2639,3.7248,4.7666,4.3716,4.3723,4.4183,4.3527,4.0558,4.1595,4.3009,5.3406,4.0189,4.1523,3.7877,4.6611,4.6949,4.3292,3.4264,4.783,4.1178,4.4919,4.2312,2.9394,4.2676,4.8064,4.6725,4.0679,5.4903,4.215,4.546,4.5261,0.1903,4.445,4.6381,4.1169,4.7677,4.2266,4.284,4.862,3.6566,4.1285,3.5803,0.9568,3.5982,4.4088,4.1228,4.5602,4.0765,4.9905,4.2212,4.6697,4.8679,4.3169,3.5947,4.5754
DLG4,1.2085,0.03,-1.0862,1.125,1.5806,0.6332,1.8201,1.9822,1.7489,1.3901,1.6695,0.7058,0.4552,2.0707,1.949,0.3115,0.4125,2.1894,1.8996,-0.0725,1.8484,2.328,0.8805,1.196,3.2511,0.8805,2.8117,1.3109,2.2175,1.0983,2.609,0.517,0.6517,1.0363,1.3956,0.9568,0.2881,0.2998,4.9542,2.1444,0.5859,0.8647,0.9268,1.0915,1.8363,0.8568,2.3564,2.7051,1.6045,5.0,1.9675,1.5854,1.3283,1.1833,0.7058,1.8404,1.4174,1.125,0.6332,1.105,1.5216,0.4967
DLG5,3.9645,2.6918,3.2267,2.6918,2.2723,1.5165,2.2175,3.8116,3.2112,2.4171,2.982,2.4571,2.3649,3.4881,2.676,2.2723,2.6738,2.2482,3.0791,2.4063,2.2931,2.7314,2.7095,2.081,2.3843,1.3735,2.4597,2.6487,2.8681,2.236,3.4635,1.7702,2.4597,1.7316,2.5263,3.2915,3.2267,1.5514,4.1449,2.5188,2.7784,2.7401,2.5634,2.376,3.2018,3.0825,3.2297,2.4332,2.5487,2.2842,2.2633,3.2096,2.7487,3.1491,1.0711,2.5137,2.5972,2.0604,3.3061,2.3508,2.8034,2.3953
DLL1,1.0779,3.5411,2.1798,3.8116,1.0711,2.9948,-0.0425,3.6532,2.6067,3.0498,3.3235,2.296,3.1393,2.945,3.8581,3.5449,3.5136,2.296,3.1572,2.9432,4.2728,4.1368,2.3981,2.3193,-1.8836,3.0358,0.058,2.05,3.5596,2.299,0.9038,3.0671,0.9343,2.6232,0.2998,3.6006,-0.3752,2.0673,0.1648,-1.1488,3.0859,2.3106,4.4536,0.2881,3.8002,3.2662,3.4183,0.9935,3.2002,1.674,-0.6193,3.3105,4.594,2.6962,0.1388,-0.1345,4.208,2.6302,1.0293,1.3167,2.9929,4.2427
DLL3,-9.9658,-9.9658,-5.5735,-9.9658,-6.5064,-6.5064,-9.9658,-9.9658,-9.9658,-6.5064,-2.7274,-9.9658,-6.5064,-9.9658,-6.5064,-9.9658,-6.5064,-9.9658,-6.5064,-9.9658,-9.9658,-5.0116,-6.5064,-6.5064,-4.2934,-6.5064,-6.5064,-6.5064,-9.9658,-5.5735,2.362,-6.5064,-9.9658,-3.0469,-6.5064,-9.9658,-6.5064,-6.5064,0.4233,-6.5064,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-4.2934,-6.5064,-6.5064,-6.5064,-9.9658,-6.5064,-4.6082,-9.9658,-6.5064,-9.9658,-5.5735,-3.816,-9.9658,-6.5064,-9.9658
DLL4,2.4465,1.3109,1.9073,2.3451,2.4571,2.7314,2.1213,3.4437,3.9156,4.1318,2.9729,2.8681,3.6474,2.4831,2.8361,2.676,3.6195,2.3019,4.3406,2.2113,4.5982,2.2693,2.8117,4.3119,2.6579,2.4518,2.7205,3.1062,2.9784,2.1444,1.7446,3.2158,3.8571,2.0218,2.2931,3.1876,2.3564,2.5852,0.688,2.1606,3.4907,3.7741,2.7007,2.1013,4.5161,3.421,2.6738,2.409,2.8402,1.9073,2.8402,2.2543,4.0225,3.2587,2.2543,2.828,2.409,3.1062,3.1475,3.0145,2.8137,2.2813
DNM1L,4.3242,5.5227,4.0462,3.8451,4.2743,4.585,5.1235,4.2751,4.7154,5.1227,4.6439,4.2327,4.7576,4.4013,3.9561,5.2683,4.5386,5.4519,4.2877,5.3657,5.1182,4.7127,4.2126,4.048,4.4874,4.5098,4.7976,5.2765,4.4542,3.6172,4.8714,4.9649,4.6999,4.6089,5.6361,4.9955,4.7464,4.3484,4.7682,4.9308,5.0104,4.4745,5.5549,2.6418,4.4549,5.3024,5.5823,4.7345,4.1515,4.1539,4.5958,4.8475,4.3646,3.449,4.4304,5.3284,4.7356,4.5454,4.0994,4.0046,4.085,4.986
DOCK2,-0.4325,-0.2845,-2.7274,-0.9132,-2.3147,1.7912,-1.7322,-1.2828,1.0779,2.4779,0.9115,-0.9686,1.105,-1.2481,0.2522,-0.2328,-0.2498,-1.2828,0.8246,-0.3566,0.4761,0.1903,-3.458,-0.4325,0.4447,-0.3383,1.3846,0.1388,-2.3884,-1.0862,1.3454,-0.9406,0.7493,-2.0529,1.125,1.5709,1.7489,0.8082,1.6374,0.547,0.6332,-0.9132,0.6425,1.1316,1.2333,-1.0559,-1.5522,0.9789,1.1512,2.5707,2.7444,-0.3566,0.7407,-0.8084,-0.8339,0.8327,-0.4325,1.9188,0.3115,0.4865,-0.1504,-1.3921
DOCK4,2.233,2.496,0.9038,0.8647,-0.4131,2.1013,1.3623,0.4233,2.6783,2.5437,1.6512,0.0014,2.5036,1.6964,0.7233,1.2934,1.884,2.791,1.6785,2.828,2.6348,1.0642,3.1294,0.4967,0.6517,1.2394,2.128,1.6875,1.4962,0.6608,2.1702,0.0158,2.7227,1.7744,2.8582,1.9601,2.3451,1.8957,4.1756,1.5013,1.6045,0.605,2.2051,2.1702,2.4831,2.081,1.7273,2.1894,2.1013,2.7508,1.9786,2.0289,1.9749,2.108,-0.1504,1.8722,2.1638,2.5363,1.6649,2.8858,1.5013,2.0076
DRD1,-5.5735,-6.5064,-5.0116,-9.9658,-9.9658,-6.5064,-9.9658,-6.5064,-4.035,-3.3076,-5.5735,-5.5735,-9.9658,-9.9658,-9.9658,-6.5064,-4.6082,-9.9658,-6.5064,-6.5064,-4.2934,-6.5064,-9.9658,-5.0116,-4.6082,-5.5735,-5.5735,-5.5735,-9.9658,-4.6082,-6.5064,-6.5064,-5.5735,-5.5735,-4.2934,-6.5064,-4.6082,-9.9658,-5.5735,-6.5064,-5.5735,-9.9658,-2.6349,-5.5735,-5.5735,-9.9658,-6.5064,-9.9658,-5.5735,-5.0116,-5.0116,-6.5064,-5.0116,-5.5735,-9.9658,-3.6259,-4.6082,-3.3076,-9.9658,-9.9658,-5.0116,-6.5064
DRD2,-4.2934,-1.0862,1.0983,-4.2934,2.945,1.7828,1.7786,1.0983,-0.8599,-3.6259,-4.6082,2.3926,2.7487,-1.9379,1.816,2.9013,1.8722,-3.3076,-3.458,3.3307,-5.5735,-2.6349,0.3346,-1.5951,-6.5064,-2.3884,-4.6082,-4.035,1.2209,0.1124,-3.3076,3.5608,-6.5064,4.5417,-0.5973,-1.2828,-2.5479,-2.8262,-5.0116,1.2085,3.2297,-3.816,-4.2934,-5.0116,-0.3022,-2.1779,-5.5735,-6.5064,-1.7809,-5.0116,-2.8262,-1.5522,-1.4699,-3.816,1.7446,-0.2498,-0.4325,-0.4521,-3.458,1.8404,-1.8836,1.7617
DRD5,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-6.5064,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-6.5064,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-6.5064,-6.5064,-9.9658,-9.9658,-6.5064,-6.5064,-9.9658,-6.5064,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-6.5064,-9.9658,-6.5064,-9.9658,-6.5064,-9.9658,-9.9658,-6.5064,-9.9658,-9.9658
DTX1,-3.0469,-3.6259,-5.5735,-2.2447,-1.4305,-1.8314,-4.2934,-1.9379,-1.4699,0.6332,-1.0559,-3.6259,-0.1993,-2.114,-1.5522,-4.035,-1.8314,-3.3076,-0.4131,-4.2934,-1.5522,-1.7322,-4.6082,-3.0469,-0.5332,-2.2447,-1.685,-1.3183,-3.1714,-3.3076,-0.1031,-2.9324,-1.5105,-3.458,-3.1714,0.517,-0.1031,-0.8084,-0.3566,-2.9324,-0.4521,-3.3076,-1.685,-0.9686,0.5069,-0.0277,-1.9379,-0.4719,-0.9686,1.5902,-0.8339,-3.6259,-0.7588,-1.7322,-3.458,-1.7809,-3.1714,-1.2481,-1.6394,-0.8863,-1.8836,-5.5735
DTX2,3.668,2.4831,1.3109,3.2632,2.4727,2.3926,2.362,2.8602,1.9149,2.2113,2.3106,2.0147,2.5188,2.3135,2.4359,2.5213,2.233,2.7993,3.3856,2.1247,2.1541,2.3366,2.7161,2.3871,2.9338,1.6234,2.0535,2.5487,2.4306,2.2051,2.6161,2.043,1.7995,1.9452,2.5852,2.3048,2.5634,3.4437,3.7898,2.9128,2.409,2.1213,3.1079,3.5174,2.826,2.5112,2.3251,1.766,2.4144,5.2795,2.96,2.2901,2.77,2.4934,2.8858,0.7748,1.9034,2.6895,3.2973,3.417,2.8321,2.5087
DTX3,5.3035,4.1523,4.4751,5.0277,4.3583,4.447,4.9519,4.7971,4.1269,4.3709,4.7533,4.1153,4.17,5.2743,4.7688,3.5911,4.2973,4.0567,4.4647,4.3155,4.2126,4.4608,5.005,4.6029,4.7044,4.637,3.8481,5.2799,4.8115,5.0291,4.429,4.5454,4.0558,4.8753,4.7819,4.0162,3.755,3.2617,4.0144,4.4243,4.6381,4.327,4.9327,3.8973,4.49,4.2669,4.9933,4.0225,4.1796,5.1684,3.8944,4.5874,4.9241,5.2514,4.1392,4.2134,4.6148,4.5211,4.8007,4.3177,4.7613,4.9837
DTX3L,2.1476,4.0713,2.4753,2.0604,2.9488,4.0627,3.4424,3.773,2.9893,4.1836,3.8749,3.2796,3.7561,3.4648,3.3134,4.8866,3.5982,3.9022,3.6838,3.5224,3.0619,3.6207,2.5137,2.3981,1.9149,3.9947,1.8918,4.5856,3.3206,2.5536,1.196,3.8954,3.5387,2.2513,2.9581,4.3024,2.9948,3.2526,2.8117,3.8461,4.6294,2.2693,2.9637,1.9895,3.7603,4.0144,2.7636,1.9968,3.6972,3.1458,3.5174,4.1211,3.3661,2.7205,1.2516,2.183,3.8167,3.0585,2.5112,2.6067,3.0199,4.2258
DTX4,-2.3147,-2.9324,-3.816,-2.9324,-2.4659,-1.7322,-3.458,-1.9942,-0.4325,-0.2159,-1.2142,-1.0559,-1.3548,-1.9379,-1.5951,-2.4659,-1.1811,-2.2447,-0.8599,-1.9379,0.4233,-1.5105,-1.3183,-1.0862,-0.5543,-2.3884,0.2642,-1.1811,-2.9324,-3.6259,1.8484,-3.3076,-0.7108,-2.4659,-1.1811,-1.0559,-1.685,-2.8262,-0.5756,-0.1504,-1.9942,-2.114,-1.2481,-2.0529,-0.8863,-0.6873,-2.3884,-0.3022,-1.7322,0.2154,-0.7108,-1.6394,-0.9406,-1.685,-2.2447,-0.8599,-2.5479,-1.685,-2.5479,-1.7322,-2.3884,-2.1779
DUSP1,5.2149,5.3234,7.2303,5.7225,5.954,5.4928,5.6308,6.2627,6.3201,8.1198,6.5208,5.1334,6.5219,5.5255,6.4435,6.4928,6.1733,5.4283,5.9528,7.0331,7.8469,6.257,4.2699,6.3062,3.7324,4.5736,6.3468,6.5658,6.3027,4.366,5.0661,5.3534,6.0312,6.9172,6.235,6.6581,5.6459,6.5603,7.7212,3.9166,5.6761,5.4957,5.6702,4.784,7.3787,7.0858,5.8027,4.4223,6.0449,5.784,5.5678,5.7885,7.2841,5.2461,3.9929,6.5223,5.9201,5.1194,6.6039,5.1384,6.5566,6.374
DUSP10,4.5892,0.2998,-1.685,0.3115,0.2522,0.7579,-1.0862,1.9895,0.6608,1.1706,2.3048,-0.9686,0.2277,-0.394,0.5859,-1.7809,-1.3548,1.1706,1.0915,-1.2142,0.5069,0.9115,-0.6193,-1.2142,-0.8339,-0.5543,-0.5756,0.8568,0.1257,-0.9686,0.044,-1.7322,1.4441,-2.0529,-0.2671,1.2333,1.4911,-0.1187,3.7389,-0.0425,0.4447,-1.1172,0.2029,0.0158,2.2144,0.2998,0.1903,-0.5543,1.3735,2.6895,2.578,0.2522,1.2333,-0.6873,-0.9406,-0.3566,0.5271,1.7229,1.1184,1.5366,0.3231,1.4065
DUSP16,3.8857,4.7592,1.8524,1.0079,2.7931,4.0739,4.6312,3.944,4.0541,3.5262,3.8827,2.8482,3.0074,3.7259,3.4331,3.5324,3.992,3.5337,3.3478,3.0323,3.0671,3.5694,4.3399,2.9507,2.8381,3.7815,3.417,4.8655,3.3605,2.2513,3.9175,3.2065,3.8561,2.8178,4.5479,4.0943,3.7291,3.6916,2.6441,3.8391,4.2041,3.3563,4.0001,2.4063,4.1498,3.6497,3.6566,3.4817,3.2251,1.6875,2.9507,3.8759,3.5982,2.5288,2.1313,3.9327,2.9186,4.2563,3.5706,3.5523,2.4805,3.8279
DUSP2,-0.3022,-0.5756,0.1388,0.8647,0.7664,0.4233,-2.8262,-0.7588,1.8801,2.7551,1.4704,0.2029,0.1124,-0.3566,2.6828,1.8201,-1.1488,-0.2498,2.5388,0.6699,-1.685,0.2029,-1.2142,-0.5756,1.1833,-0.5756,4.1506,2.3048,3.6916,1.8242,1.5709,0.434,4.2639,-0.6873,0.4233,1.7185,0.03,-0.1665,1.0503,2.7073,0.3115,1.3956,-0.3566,0.2029,2.2452,-3.1714,1.9895,-0.4921,1.9034,2.2175,2.6232,0.8246,2.2391,0.2642,-2.1779,0.9716,1.105,0.688,-0.1504,1.0151,0.8568,-0.9406
DUSP3,4.4926,4.773,4.9991,3.6916,4.6843,5.1123,4.7725,4.5342,5.1318,5.9263,4.5224,4.7714,4.5916,5.1611,4.6525,5.3463,4.7945,4.5142,4.4074,5.6605,5.6605,4.5117,3.958,4.1676,5.6077,4.8465,6.035,5.005,4.6606,4.809,6.2826,4.6525,5.4296,5.1048,4.9275,4.7132,4.9041,5.3837,4.8167,4.4142,4.748,4.5886,5.1851,5.0892,4.9065,4.1986,4.3177,5.7624,4.0909,6.2972,5.0291,4.7464,4.4108,4.9426,4.3198,4.9041,4.3883,5.2134,4.7898,5.1023,3.8033,4.533
DUSP4,0.1257,2.1147,-0.6643,0.2998,1.5514,2.6624,-0.1828,1.2815,1.7489,1.8996,4.441,2.5011,-0.0277,-0.3566,2.5137,-0.5125,3.9589,2.3788,1.8119,-0.9686,1.3901,1.7185,3.5971,-0.013,-2.6349,2.5137,0.4552,2.4544,0.3685,-0.0277,-2.6349,1.9188,3.0428,1.5316,-0.3752,3.928,-1.1488,-0.0725,-0.3752,4.6474,3.9599,-0.394,2.0004,-1.5522,3.8136,2.296,0.2762,-1.2142,2.328,3.2267,2.2513,2.6579,3.8896,1.0915,-1.3921,0.1648,2.6208,1.2756,-0.1993,2.2663,1.5465,0.9862
DUSP5,0.4016,-0.3383,1.1706,1.5514,0.6425,0.2881,0.2998,0.5666,2.9488,4.0748,0.5666,0.517,0.6332,1.9931,1.3511,-1.0262,0.099,-0.0877,1.4962,0.8246,3.1228,0.9935,-1.0262,1.8404,1.3846,0.3231,4.1555,2.9802,0.2029,0.6608,2.004,-0.013,3.5982,-1.8314,0.8883,2.108,1.0847,2.828,7.2693,-0.0725,0.6239,1.1833,1.9749,0.8647,2.0254,-0.1345,1.4962,2.0707,1.642,2.3592,3.3119,0.5568,1.5612,-0.1187,0.4865,3.1377,0.434,3.4894,1.787,1.3567,2.0979,-0.3201
DUSP6,2.7379,3.8915,4.6416,2.5288,4.1061,4.7603,4.281,6.4594,4.9256,5.5085,4.5386,3.3017,4.0322,5.0484,4.3681,2.8341,4.664,4.1036,4.5205,5.9686,5.7263,7.211,3.0893,3.7269,4.976,5.4087,5.3716,4.8694,7.8097,5.0734,4.4169,3.4543,3.9289,5.6505,4.4706,6.0173,3.8239,3.1844,3.2065,2.7784,3.2572,2.9929,4.435,2.2842,6.4861,4.8783,6.0079,5.6427,5.4686,3.9874,3.7836,6.2979,5.8417,4.6628,3.3661,5.4239,7.1147,4.6691,4.3876,3.208,6.369,4.3646
DUSP7,1.5806,1.0573,1.1577,0.8488,1.4335,1.7316,1.2394,1.8604,2.4332,1.8996,1.642,1.2875,1.2147,1.4547,1.4174,1.1117,2.05,0.6332,1.4808,1.8683,2.93,1.3846,2.2175,1.9675,1.7575,1.1641,1.7744,1.7009,1.6281,1.0007,0.9493,1.4547,0.6699,1.0573,1.2696,1.4335,1.3109,1.1641,4.4575,3.0463,1.4547,1.5366,1.6695,1.8801,2.2391,1.9601,0.8408,2.0844,1.5316,4.2196,1.7489,1.6785,1.9675,2.0912,0.4016,0.9568,1.5415,1.8363,1.3679,1.2992,1.2696,1.7185
DUSP8,5.2025,3.4318,2.2299,2.3953,2.3898,3.5608,4.8851,3.4661,4.748,3.7149,3.1261,2.4279,2.7847,4.8675,3.5982,3.834,3.8023,2.6019,3.2251,2.2872,2.0111,2.7227,2.8301,3.7646,2.9911,3.5086,3.6543,5.6364,2.93,4.0696,3.5754,3.2389,4.9127,2.1345,3.4569,4.1523,3.9374,4.1724,-0.8084,1.9264,3.5851,3.6347,2.2573,3.9147,4.0383,3.3856,1.0573,3.1701,3.7773,1.0079,3.9589,4.2358,4.1555,3.4843,2.5188,4.5862,4.1668,5.2521,4.3213,4.0841,3.5299,3.3535
DUSP9,-5.0116,-4.2934,2.5924,-4.2934,1.0779,-1.7809,3.2205,1.2636,-4.6082,-4.035,0.2277,0.3346,-5.5735,2.6556,-4.2934,1.0079,-0.4325,-0.013,-3.458,-3.816,1.6875,-9.9658,-5.0116,5.2146,4.1506,2.4779,5.7304,-3.816,-4.035,-3.816,5.8615,3.5086,-0.1031,2.2144,2.5707,-2.9324,-6.5064,-2.8262,-4.6082,-1.685,-6.5064,4.1027,-1.4305,-0.6193,-0.2498,0.9343,-1.685,3.695,-5.0116,-5.0116,-5.0116,-5.0116,-2.7274,-5.0116,-0.8084,1.7009,-9.9658,-2.8262,0.9935,-4.2934,-5.0116,1.8564
DVL1,5.5735,3.7367,4.7458,4.5466,4.4894,3.9792,4.9973,4.5268,4.4641,3.6042,3.6759,4.0619,3.8167,4.8992,4.3378,3.9213,4.067,4.0593,4.0867,4.1994,3.8611,3.8033,5.0392,4.8905,4.9194,4.284,4.9279,4.5784,4.4569,4.479,4.957,4.3979,4.8915,4.6747,4.9393,4.0171,4.7138,5.3016,5.6924,5.1301,4.2041,4.8053,4.322,5.005,4.0679,4.1061,4.5994,4.5015,3.4384,6.0155,4.3299,3.9856,4.373,5.114,5.1264,4.7176,3.5742,5.178,5.5525,4.8968,4.1482,4.7898
DVL2,3.2205,2.8076,2.8096,1.8444,2.9507,2.4198,3.3521,3.2841,2.5061,2.7572,3.4183,2.5413,2.8178,2.9205,2.5972,3.1458,2.7508,3.7421,2.7594,3.0287,3.4075,2.5707,2.9857,2.874,3.6816,2.6371,3.4034,3.1523,2.9205,2.0912,3.3897,2.8361,3.1701,2.4544,3.1129,2.7889,3.1653,3.1733,4.8385,4.2281,3.2677,2.5996,3.3278,2.1957,3.002,3.0757,3.2282,3.3521,2.004,4.848,2.5462,2.8779,2.8994,3.3563,2.3451,2.3308,2.5238,3.0876,3.3364,3.2617,2.1798,3.0358
DVL3,3.864,4.1804,3.2511,3.3883,4.0515,4.1474,4.5964,4.3097,4.4054,3.7656,4.0722,4.0627,4.2095,4.2533,3.9459,4.2548,4.2258,4.178,3.8905,3.7709,4.2951,4.2111,4.6201,3.4304,4.3068,3.8896,4.309,4.5079,4.3155,3.4384,4.7882,4.1875,3.2481,3.4291,3.5706,4.2571,3.4424,3.6486,5.3848,4.1153,4.4764,3.9746,3.5863,3.1212,4.5454,4.449,3.4984,4.3169,3.6101,4.5355,3.8187,4.2033,4.1409,4.1812,2.8522,3.2752,3.981,3.7171,3.7646,3.1653,4.0037,4.3744
E2F4,5.3202,5.0099,4.6866,4.5148,5.2254,5.0457,5.4884,5.4084,4.9769,5.2009,5.2559,4.5547,4.1652,5.3498,5.1716,4.3548,5.1363,4.9089,5.1107,5.0197,5.0268,4.8842,5.191,4.8269,4.7285,5.0023,4.5154,5.2739,5.0523,4.9279,5.2821,5.0549,4.4608,5.0875,5.2017,5.2173,4.8758,5.2342,5.1102,3.7529,5.1465,4.6899,5.4761,4.9594,5.3223,5.126,4.8885,4.4122,4.6012,5.9821,5.0126,4.9416,5.3252,4.1506,4.6247,4.8243,5.4256,5.4634,5.6882,5.0644,4.7372,5.4819
E2F5,2.362,2.0535,0.8961,-1.0862,1.5115,1.5465,0.9038,2.7051,1.5563,1.9675,2.3788,1.3225,1.6649,1.412,1.7532,2.362,1.7316,1.9786,1.4962,2.0254,2.9875,1.7141,1.7053,-0.3383,2.2391,0.6239,2.5087,1.7575,2.1574,-1.3548,2.9747,0.605,-0.4521,0.4761,2.5413,2.5683,0.4761,3.7846,4.0824,2.2872,1.3167,-0.5973,0.2277,-1.5951,2.05,2.8482,2.1988,2.9262,1.8078,-0.3752,1.0915,1.6187,1.2271,1.5709,-0.5543,1.8722,0.5763,2.1247,0.7832,1.683,0.3346,-0.1828
EBAG9,4.1716,5.0884,3.9901,2.8219,5.3191,4.8007,4.85,4.9222,4.4156,5.1215,4.9199,4.6994,5.0519,3.4609,4.1772,5.8033,4.7619,7.035,4.7318,4.7903,4.8861,4.9556,3.7215,4.3723,5.1136,4.6972,4.9982,4.7819,4.3667,3.5312,4.6668,5.3288,4.9621,4.9801,4.8182,5.0339,4.4176,6.0775,3.7378,4.917,5.1019,4.3242,4.5898,2.6185,4.6018,5.4118,4.4236,4.8615,4.889,3.0463,4.0619,5.076,4.7619,4.1515,3.8136,4.9444,4.3484,4.7377,3.4061,4.5053,3.2572,4.3477
