gene_name,TCGA-2H-A9GF-01,TCGA-2H-A9GI-01,TCGA-2H-A9GL-01,TCGA-2H-A9GR-01,TCGA-IC-A6RE-01,TCGA-IG-A3I8-01,TCGA-IG-A3QL-01,TCGA-IG-A3Y9-01,TCGA-IG-A3YA-01,TCGA-IG-A3YB-01,TCGA-IG-A3YC-01,TCGA-IG-A4P3-01,TCGA-IG-A4QS-01,TCGA-IG-A50L-01,TCGA-IG-A51D-01,TCGA-IG-A5B8-01,TCGA-IG-A5S3-01,TCGA-IG-A625-01,TCGA-IG-A6QS-01,TCGA-IG-A8O2-01,TCGA-IG-A97H-01,TCGA-IG-A97I-01,TCGA-JY-A6F8-01,TCGA-JY-A6FB-01,TCGA-JY-A6FD-01,TCGA-JY-A6FE-01,TCGA-JY-A6FG-01,TCGA-JY-A93E-01,TCGA-JY-A93F-01,TCGA-L5-A43C-01,TCGA-L5-A43H-01,TCGA-L5-A43I-01,TCGA-L5-A43J-01,TCGA-L5-A4OE-01,TCGA-L5-A4OF-01,TCGA-L5-A4OG-01,TCGA-L5-A4OH-01,TCGA-L5-A4OI-01,TCGA-L5-A4OJ-01,TCGA-L5-A4ON-01,TCGA-L5-A4OP-01,TCGA-L5-A4OQ-01,TCGA-L5-A4OR-01,TCGA-L5-A4OS-01,TCGA-L5-A4OT-01,TCGA-L5-A4OU-01,TCGA-L5-A4OW-01,TCGA-L5-A4OX-01,TCGA-L5-A88W-01,TCGA-L5-A891-01,TCGA-L5-A8NE-01,TCGA-L5-A8NF-01,TCGA-L5-A8NI-01,TCGA-L5-A8NJ-01,TCGA-L5-A8NK-01,TCGA-L5-A8NL-01,TCGA-L5-A8NQ-01,TCGA-L5-A8NS-01,TCGA-L5-A8NT-01,TCGA-L5-A8NV-01,TCGA-L5-A8NW-01,TCGA-L7-A56G-01,TCGA-L7-A6VZ-01,TCGA-LN-A49K-01,TCGA-LN-A49L-01,TCGA-LN-A49M-01,TCGA-LN-A49N-01,TCGA-LN-A49O-01,TCGA-LN-A49P-01,TCGA-LN-A49R-01,TCGA-LN-A49S-01,TCGA-LN-A49W-01,TCGA-LN-A49X-01,TCGA-LN-A49Y-01,TCGA-LN-A4A1-01,TCGA-LN-A4A2-01,TCGA-LN-A4A3-01,TCGA-LN-A4A4-01,TCGA-LN-A4A5-01,TCGA-LN-A4A6-01,TCGA-LN-A4A9-01,TCGA-LN-A4MQ-01,TCGA-LN-A4MR-01,TCGA-LN-A5U5-01,TCGA-LN-A5U6-01,TCGA-LN-A5U7-01,TCGA-LN-A7HW-01,TCGA-LN-A7HX-01,TCGA-LN-A7HY-01,TCGA-LN-A7HZ-01,TCGA-LN-A8HZ-01,TCGA-LN-A8I0-01,TCGA-LN-A8I1-01,TCGA-LN-A9FO-01,TCGA-LN-A9FP-01,TCGA-LN-A9FQ-01,TCGA-LN-A9FR-01,TCGA-M9-A5M8-01,TCGA-Q9-A6FU-01,TCGA-Q9-A6FW-01,TCGA-RE-A7BO-01,TCGA-S8-A6BV-01,TCGA-S8-A6BW-01,TCGA-VR-A8EO-01,TCGA-VR-A8EP-01,TCGA-VR-A8EQ-01,TCGA-VR-AA4D-01,TCGA-VR-AA7B-01,TCGA-X8-AAAR-01,TCGA-XP-A8T6-01,TCGA-Z6-A8JD-01,TCGA-Z6-A8JE-01,TCGA-Z6-A9VB-01,TCGA-Z6-AAPN-01
MYL6,9.1174,8.9924,9.1517,9.2376,9.9809,9.1501,8.7768,9.5636,9.7087,9.2179,9.3194,9.125,8.7187,8.8851,9.5166,9.9229,8.7706,8.1143,10.1003,10.248,9.014,9.9204,9.8435,9.6264,9.5108,10.3869,9.4726,9.4643,9.4567,10.1072,9.1918,8.7301,9.772,9.3982,8.757,8.8066,8.6511,9.4234,9.3434,9.0105,8.6873,9.687,9.2709,9.8965,9.091,9.4614,8.9378,8.8494,9.8896,9.0771,8.6896,9.6324,9.5002,9.9936,9.2317,9.6393,10.4973,8.9626,9.4579,9.7967,9.3121,9.152,10.1898,9.2195,9.8044,9.352,9.1342,9.1985,9.2941,9.0724,8.9929,9.5779,9.2671,8.6596,9.2143,8.9056,8.9184,8.7676,9.6311,8.6318,9.0909,8.5414,8.8525,9.9317,8.9233,8.2861,8.9196,9.2676,10.837,9.4388,9.0166,9.7145,9.9131,9.397,10.6358,9.2064,8.9071,8.6804,9.5332,9.845,10.1677,9.2778,9.3504,9.2581,9.1295,10.3138,8.6532,8.4219,9.5004,9.6883,9.7846,9.6093,8.4398,9.4191
MYL6B,3.5299,3.6474,4.7258,3.8411,3.8808,5.0484,5.1052,4.2126,4.9213,2.8462,4.81,4.0601,3.3745,2.9655,4.9065,3.4997,5.3747,3.3478,4.5675,6.255,3.741,4.1844,3.8289,3.8228,4.7751,5.6882,4.2958,3.4661,3.2143,3.9506,3.5754,3.1228,4.5778,2.982,4.0295,3.3235,3.1572,2.7826,3.0358,1.8643,2.1411,4.8851,3.3993,5.0392,3.136,3.3745,3.4304,3.449,3.5863,5.2865,2.2901,2.9071,4.1433,4.4964,4.327,3.4129,4.4693,3.3911,3.6532,3.8621,3.4331,4.3625,3.5827,3.9327,4.926,4.0162,3.4517,2.8178,3.6566,5.2208,4.2404,4.2571,4.4829,4.9294,4.1515,3.668,3.8591,3.6417,4.0601,3.5584,3.5621,4.0567,4.1244,5.0431,3.3364,3.863,4.4176,3.6277,5.7239,5.745,4.4919,4.7971,6.1528,5.0816,3.6125,3.6184,3.2313,2.6441,3.5982,4.0001,3.5461,2.982,3.9041,6.5132,4.4263,3.1701,4.867,3.5827,4.3951,4.6124,4.497,5.36,3.9552,4.6854
MYL9,6.3567,5.1875,5.7068,6.563,8.1509,7.2326,6.9392,7.7369,9.5982,9.274,6.5941,6.5958,5.1404,6.5962,7.5991,4.7027,7.6172,6.5577,5.8999,8.3872,4.4913,7.5346,4.6514,5.865,4.1269,9.1888,4.468,8.3351,3.7825,6.913,6.9494,3.7237,6.8043,4.7099,6.211,4.9824,5.6174,4.4777,4.8739,5.1297,5.2806,6.5119,4.8475,6.7148,6.8165,6.9099,5.6789,4.8022,4.1136,5.3481,4.0765,5.5895,7.1968,3.8571,6.4956,7.6989,8.8015,7.2837,7.6581,7.1953,4.7318,5.1579,6.8953,8.8256,6.7385,5.4667,9.0318,4.4667,8.3517,6.7247,5.963,7.4101,8.709,6.7093,5.5913,6.3516,4.6029,7.4244,9.9598,5.3523,6.6565,7.0887,6.318,5.2415,6.2308,4.2041,7.0192,5.8327,10.1251,6.4121,4.4602,6.2826,7.0362,4.8958,11.1301,7.6663,7.0927,4.1506,6.559,5.8118,5.5189,7.0265,7.2144,4.6548,4.9905,5.8679,4.287,7.0037,7.0532,8.8433,7.322,6.8,4.3807,5.2223
MYLK,4.5436,2.3926,4.2366,4.5614,5.2862,4.8017,4.3206,5.51,8.4375,8.0973,4.2017,5.1514,2.1444,5.5856,5.9679,0.7748,5.4542,4.8022,3.5621,6.1185,5.0947,6.1102,2.4597,4.2751,2.6647,6.1146,2.3981,6.6519,2.7679,4.6462,5.0383,2.1378,4.9773,2.5804,4.701,3.222,3.2389,2.4518,2.6418,3.3521,2.9375,4.5386,3.3938,4.6623,5.2906,4.443,3.5718,2.9262,2.2693,3.0859,2.7508,4.2758,4.7318,2.982,4.6921,6.2392,6.2015,6.4994,6.508,5.4728,3.8157,4.1482,2.8422,7.8855,6.613,4.6065,8.0216,3.1685,6.7667,5.0985,4.2457,6.2546,7.362,3.871,3.8187,6.8076,4.3126,6.11,8.9337,6.0251,5.5274,5.6941,5.4145,3.3506,5.4373,4.2721,5.3223,4.0985,7.1542,3.6657,4.208,3.7667,3.8249,2.971,10.022,6.0685,5.8143,3.1327,8.6661,3.8126,2.9167,4.026,5.07,3.4778,4.7442,2.1862,2.1444,5.0985,5.079,7.5007,4.9946,4.5886,2.9929,1.8201
MYLK2,-2.0529,-4.035,-1.7322,-2.7274,-3.816,-4.035,-3.816,-3.0469,-4.035,-4.035,-3.6259,-5.5735,-2.1779,-3.3076,-4.035,-4.035,-1.5951,-4.035,-3.0469,-4.6082,-4.6082,-3.6259,-3.1714,-1.5951,-3.1714,-1.8836,-4.2934,-5.0116,-3.816,-2.4659,-5.5735,-2.9324,-3.458,-3.6259,-3.1714,-3.1714,-2.5479,-3.1714,-5.5735,-3.0469,-2.9324,-0.9132,-3.1714,-3.0469,-4.035,-2.1779,-1.8836,-4.2934,-3.816,-2.3147,-1.2142,-3.3076,-1.9379,-2.5479,-5.0116,-2.5479,-4.035,-3.458,-3.6259,-5.5735,-3.0469,-3.3076,-2.114,-2.7274,-0.1345,-2.0529,-4.2934,-2.9324,-2.6349,-3.458,-4.2934,-3.458,-3.458,-3.6259,-3.3076,-3.6259,-3.458,-4.6082,-2.8262,-4.2934,-2.6349,-2.4659,-2.1779,-2.7274,-3.1714,-3.816,-2.3147,-3.458,-3.1714,-2.8262,-4.2934,-2.7274,-2.0529,-1.8836,-4.2934,-4.2934,-3.0469,-4.6082,-3.1714,-5.5735,-4.6082,-2.9324,-2.8262,-3.0469,-3.1714,-3.458,-2.4659,-2.8262,-5.0116,-4.6082,-2.3884,-2.7274,-3.458,-2.7274
MYLK3,-1.6394,-5.5735,-4.2934,-4.6082,-5.5735,-4.6082,-4.2934,-4.2934,-4.2934,-4.6082,-5.0116,-4.6082,-2.4659,-5.0116,-3.458,-3.6259,-4.2934,-5.5735,-4.2934,-3.6259,-4.6082,-4.035,-6.5064,-6.5064,-6.5064,-5.5735,-9.9658,-2.9324,-3.458,-6.5064,-3.6259,-4.6082,-6.5064,-6.5064,-1.7809,-2.8262,-4.035,-9.9658,-5.0116,-4.2934,-3.816,-3.0469,-5.5735,-4.6082,-5.0116,-3.6259,-3.816,-3.6259,-6.5064,-3.6259,-4.6082,-2.5479,-3.3076,-3.3076,-2.7274,-4.035,-5.5735,-3.458,-4.6082,-5.0116,-5.0116,-4.035,-5.0116,-2.9324,-3.3076,-5.0116,-3.0469,-5.0116,-3.6259,-5.0116,-4.2934,-2.7274,-5.0116,-4.2934,-5.0116,-5.5735,-4.6082,-3.6259,-2.5479,-4.035,-5.5735,-4.6082,-5.5735,-6.5064,-5.0116,-5.5735,-5.5735,-6.5064,-2.8262,-5.5735,-5.5735,-5.5735,-5.5735,-0.7834,-2.5479,-6.5064,-6.5064,-4.2934,-4.035,-4.2934,-6.5064,-5.0116,-5.5735,-4.6082,-5.0116,-6.5064,-5.5735,-2.9324,-4.2934,-4.2934,-4.035,-1.5951,-4.2934,-5.5735
MYLK4,-0.1345,-1.9942,-2.7274,-2.4659,-4.2934,-2.0529,-5.0116,-0.9406,-3.0469,-1.9942,-2.1779,-1.8314,-2.8262,-3.6259,-1.2481,-1.1488,-1.1811,-2.7274,-2.6349,-2.9324,-2.114,-2.1779,-4.2934,-2.8262,-2.5479,-3.3076,2.2543,-2.1779,0.1903,-3.1714,-2.3884,-1.5522,-3.816,-3.816,-2.0529,-3.3076,-2.8262,-4.2934,-3.3076,-2.0529,-0.9132,-3.6259,-4.2934,-2.8262,-3.458,-2.4659,-1.6394,-2.114,-2.5479,-4.2934,-3.458,-0.2498,-1.9379,-3.1714,-1.0262,-2.8262,-2.114,-0.1665,-1.9379,-2.3147,-1.2142,-2.2447,-2.7274,-2.5479,-0.7588,-1.9379,-3.1714,-4.2934,-2.8262,-1.2481,-0.6643,-1.9942,-2.5479,-3.458,-1.3548,-3.0469,-0.7346,-1.9942,-2.9324,-2.3147,-3.3076,-1.4699,-3.458,-2.3147,-1.9379,-1.9379,-1.7322,-1.2142,-2.3884,-3.3076,-4.2934,-2.4659,-3.1714,-0.7346,-3.0469,-2.5479,-3.6259,-3.816,-3.458,-2.0529,-5.0116,-3.816,-2.8262,-1.7809,-2.7274,-1.3921,-1.7809,-2.6349,-1.8314,-2.9324,-1.6394,-3.6259,-1.3183,-1.2828
NAIP,0.3231,1.3397,3.6089,3.2692,1.7273,2.0912,0.9115,0.9716,2.5804,1.3109,2.3048,2.824,2.4117,1.6281,1.949,0.6145,3.9947,1.5366,1.1117,1.8404,2.0218,2.0004,0.2881,1.0007,1.0433,2.667,0.1903,3.3478,1.2992,2.694,2.409,2.6302,2.8381,1.2209,2.7993,1.5465,1.9895,2.6371,-0.394,1.2271,1.8119,1.3283,1.8323,3.3731,2.9784,2.7422,2.2931,2.0878,-0.2671,1.1833,1.9188,2.8341,1.3511,2.0111,2.5388,2.96,1.5514,2.7679,2.1925,3.1327,3.0393,1.2516,2.1013,2.3077,2.6579,-0.1665,2.2175,1.0503,2.5437,1.9786,0.9642,3.2602,2.0638,3.2018,2.081,0.8568,2.0604,1.0222,2.9205,1.614,3.4437,1.334,4.2072,1.1117,1.5661,1.6045,0.2642,1.2696,2.3649,2.4597,-0.6643,0.7493,1.0079,3.2189,2.1411,0.517,0.7579,1.3846,1.1897,0.9568,2.2299,2.043,1.7229,1.766,0.8082,0.8805,-0.2159,-0.0574,1.6045,1.4547,0.9789,2.8219,0.6332,1.934
NAMPT,4.8694,5.7986,4.866,5.2099,4.7945,7.0558,8.6982,4.9369,5.5463,5.288,6.2348,6.2417,4.3807,8.7288,5.3572,5.0313,6.5108,9.0779,6.2679,7.9889,5.7785,5.9146,4.9369,5.6136,6.5993,4.6531,6.3686,6.0798,6.2963,7.865,7.4185,6.8665,7.4001,6.9268,5.6186,7.595,7.2762,5.7074,6.6457,6.0698,6.7189,7.4066,6.2838,6.4971,7.6033,5.9505,6.3297,5.8814,7.3609,5.4588,4.0028,5.2083,5.1023,4.5717,7.3338,6.6844,5.7978,7.6504,6.1455,6.6809,7.5474,6.9528,4.9444,8.0869,5.5034,4.5211,6.288,7.042,8.7608,9.0282,7.4365,5.4967,6.2116,3.1892,6.7481,7.9058,7.6615,5.3593,6.2698,6.2495,5.686,8.5771,4.8783,7.1677,5.6314,8.6525,8.5967,5.8465,5.0246,7.8864,8.4472,5.698,8.5971,6.9529,7.0178,8.4043,7.4013,5.3597,5.7304,7.6896,6.1675,7.1543,5.8164,6.1044,7.0706,5.8985,5.0993,6.3475,5.1256,8.8998,5.5034,5.1441,7.558,5.9136
NANOG,-9.9658,-6.5064,-4.2934,-3.816,-5.5735,-3.3076,-9.9658,-5.5735,-5.5735,-4.035,-9.9658,-2.2447,-9.9658,-5.5735,-5.0116,-4.035,-6.5064,-4.2934,-6.5064,-9.9658,-4.035,-5.0116,-9.9658,-5.5735,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-2.9324,-4.2934,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-3.816,-6.5064,-9.9658,-4.035,-2.3147,-9.9658,-9.9658,-5.0116,-4.6082,-9.9658,-4.035,-2.3147,-9.9658,-6.5064,-4.6082,-9.9658,-6.5064,-5.0116,-4.035,-4.035,-4.035,-4.035,-9.9658,-3.1714,-3.6259,-9.9658,-6.5064,-5.5735,-5.5735,-9.9658,-5.5735,-9.9658,-6.5064,-9.9658,-3.6259,-3.3076,-5.5735,-2.5479,-9.9658,-5.0116,-6.5064,-5.0116,-9.9658,-9.9658,-6.5064,-4.6082,-5.0116,-5.0116,-9.9658,-6.5064,-5.5735,-9.9658,-5.5735,-4.2934,-9.9658,-4.6082,-4.2934,-0.2498,-6.5064,-6.5064,-9.9658,-5.0116,-6.5064,-5.0116,-9.9658,-3.6259,-5.0116,-3.458,-4.2934,-9.9658,-6.5064,-9.9658,-6.5064,-4.6082,-5.0116,-2.114,-5.0116,-3.1714
NANOGP8,-9.9658,-4.2934,-2.3147,-1.5951,-4.2934,-2.5479,-3.816,-3.6259,-5.0116,-2.114,-3.458,-1.1811,-2.3884,-9.9658,-4.035,-4.035,-2.1779,-2.9324,-9.9658,-9.9658,-9.9658,-2.114,-4.035,-5.0116,-9.9658,-4.2934,-4.2934,-3.816,-4.6082,-2.0529,-2.2447,-4.035,-5.5735,-9.9658,-4.2934,-4.6082,-3.458,-5.5735,-2.6349,-4.2934,-1.7322,-3.816,-5.0116,-2.2447,-3.816,-3.1714,-2.2447,-1.7809,-9.9658,-3.3076,-6.5064,-4.6082,-4.6082,-2.7274,-2.7274,-5.5735,-1.8314,-4.035,-3.816,-3.458,-4.2934,-4.035,-4.2934,-5.5735,-9.9658,-5.5735,-4.6082,-9.9658,-9.9658,-9.9658,-4.2934,-3.6259,-2.6349,-9.9658,-2.9324,-9.9658,-5.5735,-5.0116,-3.458,-6.5064,-3.3076,-2.5479,-3.3076,-9.9658,-9.9658,-4.2934,-9.9658,-9.9658,-4.2934,-2.3884,-9.9658,-5.0116,-9.9658,-1.3921,-4.2934,-3.1714,-4.6082,-9.9658,-9.9658,-5.5735,-9.9658,-3.0469,-3.1714,-9.9658,-3.458,-5.5735,-3.6259,-6.5064,-3.6259,-4.035,-5.0116,-2.5479,-3.458,-9.9658
NBL1,5.8953,5.0549,5.2111,6.0182,6.0525,5.4209,5.3133,6.6431,6.2934,5.0009,6.7114,5.1907,4.8167,5.8778,6.3084,6.6931,6.0253,4.9251,6.9606,5.8105,5.7482,6.406,6.0115,6.246,5.7843,5.8199,6.0317,6.2058,5.5148,6.8789,5.3716,5.9905,5.8455,5.6291,3.9737,4.7709,6.0117,6.7667,5.8607,5.761,6.6658,4.9723,5.7536,4.2404,4.9869,5.9582,5.7743,5.2072,5.5323,5.9272,6.7904,5.5868,6.5434,5.9222,5.0562,6.3758,5.6308,6.5211,6.0781,5.6679,5.2231,5.9374,6.2683,5.1182,5.0666,5.7916,6.5905,5.8765,6.3526,5.6265,5.1903,5.9711,5.9177,5.741,5.72,5.7326,5.3093,6.2891,6.4046,5.825,6.3113,5.0985,5.4327,5.0803,6.9312,4.5748,6.291,6.9196,6.8152,5.796,4.2795,6.8998,4.4588,5.1227,6.406,5.9734,6.2174,5.9004,5.6384,6.1516,6.4002,6.3464,6.3944,6.3751,5.1579,6.758,5.431,6.6215,6.0144,5.8934,5.5868,6.8391,5.2373,6.2415
NCF1,1.3167,1.0711,1.7446,2.3871,1.9601,-0.5543,-1.1811,1.1641,3.1987,1.3901,3.5374,3.091,1.9188,0.3907,1.7995,1.5661,0.9493,0.6608,1.196,2.1013,0.4016,0.8647,-0.9686,-0.4521,0.7999,2.7336,0.3573,3.2405,4.0994,3.1701,0.547,-0.1345,1.6785,3.7593,0.6332,3.3032,-0.5756,-0.1187,0.8647,0.044,0.9716,2.5876,0.9716,3.2959,1.683,3.1062,1.7954,0.2998,3.1458,-0.0725,0.3796,0.3573,-0.6416,0.6332,1.4065,1.8036,2.6602,2.2051,2.0673,2.685,1.5661,0.2998,-0.3383,2.0979,2.2783,1.9859,1.7995,0.8805,2.6441,1.6093,1.642,2.9148,1.6466,0.1776,0.5955,-0.394,1.2756,-0.0877,1.0779,0.5069,1.5266,-0.2671,0.6969,0.8805,0.1124,0.5568,0.1903,3.453,1.9527,2.5437,0.3907,0.7999,1.7053,2.1606,1.1447,0.688,0.1648,1.595,0.03,1.9149,1.3225,0.1519,0.346,1.412,3.186,2.9488,-0.8339,-0.3201,2.2543,1.2992,2.7139,0.2522,2.1702,2.6278
NCK1,3.4739,3.4804,3.8095,3.3828,3.5815,5.1827,4.7783,3.835,4.3786,4.0506,4.2654,5.9791,3.6509,5.009,4.8895,4.4277,3.8935,4.8625,3.7667,4.8719,5.6378,4.5497,3.6066,4.5072,4.3349,4.0773,4.1946,4.2304,5.2506,3.958,5.6127,3.906,5.0233,4.4842,3.6451,3.7421,3.2915,3.9051,4.3506,3.9147,3.7453,5.0072,3.9478,3.7783,4.1376,5.403,4.2009,3.245,4.1708,3.9709,2.5087,4.0454,3.865,3.6994,4.8968,4.2009,4.6035,4.7539,4.1595,4.1169,4.7209,5.0104,4.9644,4.9031,5.4367,3.8501,5.4337,4.7756,4.2691,5.0803,5.7263,3.9654,3.6184,5.36,4.5928,4.845,5.1555,3.9421,4.5305,3.6054,4.8734,5.3958,3.9947,5.8654,4.504,5.1248,4.0055,4.1078,3.2632,4.3786,5.2281,4.3827,4.6994,5.5829,4.2706,4.836,4.2714,3.0074,4.859,4.5784,3.1145,3.0995,5.3481,4.8793,4.4868,4.3604,3.1604,3.9156,3.8198,5.2331,4.4496,3.9166,5.3129,5.3551
NCK2,5.7613,4.9227,4.8475,5.1119,5.3144,5.5687,5.2025,4.8837,5.3176,4.162,4.6525,5.2177,4.996,3.981,4.9089,5.5195,6.0529,4.4983,4.8385,4.9928,5.6215,4.836,5.4871,5.8834,5.3491,4.3371,5.1371,4.6294,4.8095,4.1044,4.9542,4.9364,4.7746,4.6674,5.0497,5.4148,5.5404,4.1923,5.0968,5.3799,5.3927,5.774,5.5411,4.9951,4.7619,4.4122,4.9937,5.8553,4.7055,6.0099,4.9603,5.0436,4.9237,5.0553,5.037,5.0764,5.2095,5.1482,5.0193,5.3005,5.2111,6.3975,5.2423,5.1571,4.691,5.2899,5.2828,4.8992,4.9942,4.7635,5.5604,4.7099,5.4867,4.7603,5.6468,5.5814,5.0837,4.8038,4.3639,4.6479,5.2208,4.5205,5.2005,4.8248,6.5953,5.6358,5.1256,4.2434,5.172,4.1433,5.0989,4.8161,5.4549,5.3126,4.9727,5.5411,5.9782,5.5775,5.6091,5.436,5.3277,5.5999,4.8125,5.9932,5.1343,5.3505,5.5034,5.218,5.1198,5.4858,5.5056,4.9426,5.8327,5.8929
NCOA1,4.0375,3.2662,3.2796,3.4804,3.6994,3.838,2.9109,2.8602,4.2173,3.1572,3.1939,4.423,2.694,2.7029,3.6737,3.2374,4.0532,4.1335,2.2051,3.6657,3.1278,3.2973,4.3046,3.3814,3.9847,2.7572,3.506,4.5305,2.6918,3.154,4.5355,4.7269,3.2526,4.2995,4.7291,4.0977,3.4224,3.7138,3.7529,4.2781,4.1119,3.2143,4.7318,3.8866,4.4647,3.222,3.668,3.9865,2.236,3.0428,3.716,4.1644,2.8779,3.3521,4.4162,4.1788,3.3307,4.0841,3.9829,3.5682,4.5534,4.1628,4.2343,4.17,3.831,3.0092,4.3068,3.4224,3.6578,2.8994,4.0136,3.8915,3.1507,2.9544,3.9022,3.6748,3.8289,4.3883,4.4887,4.1836,3.7138,4.3848,2.7249,3.4411,4.1636,3.9022,3.8002,3.1908,3.6347,2.77,3.7992,2.3048,3.6042,3.7507,4.5497,4.0375,3.2466,3.66,4.0037,4.2795,3.1637,3.6714,3.9166,4.2884,4.6306,3.8788,2.96,4.2533,3.1955,4.0636,3.3134,2.5924,3.4183,3.6006
NCOA2,3.3134,2.3048,3.1653,3.8973,3.2781,3.1955,3.3307,1.8643,3.1426,3.1344,2.9802,3.3321,3.3336,2.7679,3.4907,2.1247,3.3192,3.8431,1.5806,2.7249,3.2541,2.1988,3.6589,2.5634,4.2906,1.9527,1.9968,3.6497,2.8402,2.4623,3.3032,4.4423,3.9892,3.2677,3.6066,2.7993,3.0393,3.5349,2.5828,4.1954,3.7302,3.6983,3.9589,3.2692,3.6497,2.6556,3.644,4.427,1.1641,2.685,2.2237,3.6113,2.6624,3.3393,3.7815,3.5022,2.5487,4.6329,3.5436,3.3883,4.1368,3.4304,4.3709,3.4726,3.0893,2.2082,3.8827,2.824,4.3555,2.727,3.9118,3.8421,3.2541,2.0912,2.828,2.4252,3.4894,3.906,3.9412,3.2496,4.001,3.8857,2.7931,2.3451,2.7721,3.6184,2.0535,2.5238,2.727,2.4597,2.3732,1.1382,2.299,3.6737,3.2511,3.3206,2.9655,3.4674,3.492,3.162,2.6464,2.9262,3.1491,3.6136,4.2381,3.3235,2.8482,4.3292,2.6138,3.1491,3.8218,3.483,3.1079,2.0254
NCOA3,4.4536,3.0893,3.055,2.96,3.4384,4.3723,3.2251,3.6748,3.5161,4.5274,3.3979,3.9261,2.9205,4.841,4.6759,3.9156,3.7094,5.5671,2.971,3.8591,3.5682,4.0985,2.9674,3.3407,3.8461,3.0287,2.7379,4.499,4.2442,3.1987,4.4777,4.2158,5.6038,4.0348,4.2914,3.9478,4.8689,2.7679,2.9109,3.981,3.3506,4.1764,4.47,4.2639,4.3723,3.9737,3.7518,3.8827,3.8798,2.5137,2.7826,4.2556,3.2587,3.5791,3.7646,3.9232,3.7464,4.5491,3.6555,3.7582,4.3111,3.8116,3.6894,3.8719,4.096,3.5299,4.6468,4.1571,4.6611,4.1335,4.8734,5.3194,4.4608,3.2617,4.2921,4.3126,5.4509,3.795,4.5148,4.4693,3.4817,5.6124,3.0481,3.865,4.8655,4.86,4.3082,5.2208,3.2526,4.1539,4.533,3.2174,3.1523,5.9096,3.7378,4.6399,4.1563,3.4291,4.5161,3.772,2.8076,2.828,3.4648,2.4035,5.026,2.4008,2.824,3.7006,2.7889,4.3979,4.0824,4.3653,3.7898,3.868
NCOR1,5.4715,6.8642,6.2165,6.2365,6.0715,5.8701,6.0745,5.5395,5.703,4.9695,5.1297,4.741,6.0323,5.2799,5.4206,4.0653,5.5853,5.1006,4.7077,5.2847,5.6656,6.0594,5.383,5.9892,5.5411,4.5898,4.3399,6.0566,6.29,5.1202,6.1775,6.3528,6.0875,5.3093,5.4719,5.3615,5.8301,6.2451,6.1359,5.5034,5.3572,5.4233,6.1506,5.6784,5.2706,4.2571,5.9265,5.8146,4.7415,5.0255,7.3939,6.6038,5.3618,5.2601,5.7634,5.8392,4.6468,6.0609,5.7866,6.5668,6.1825,5.3392,6.2512,5.2423,5.2803,4.1946,5.7019,5.8583,5.6733,6.3225,5.5699,4.9575,5.3295,5.7934,4.3206,5.9172,5.1441,5.605,5.8897,5.4758,5.365,5.5018,5.195,5.428,4.8279,5.6963,5.5113,5.1457,5.0571,4.6171,4.6479,4.8793,4.2111,6.1455,5.9898,5.4722,6.0596,5.2434,4.5988,4.7793,5.4128,5.1772,4.5318,5.5904,5.1764,5.8856,7.4169,4.9874,5.2223,4.9973,5.3202,6.8735,5.9305,5.275
NCOR2,7.3363,4.7049,5.2242,6.1016,6.0405,7.508,5.8222,5.9644,6.3306,5.9009,6.1379,5.9688,4.9383,6.3516,6.1607,5.0497,7.5206,5.9572,5.906,6.4779,5.891,6.0951,5.6896,6.8473,6.3393,6.5485,5.446,6.3644,4.8202,6.0092,5.7621,5.4196,6.3674,6.9543,7.0054,6.8567,5.964,6.5273,6.4629,6.3473,5.981,5.6088,6.2298,5.881,6.6579,5.9239,6.1869,6.8147,5.3024,7.8481,5.1073,5.9816,5.3194,6.6377,5.6736,6.635,5.6496,6.611,6.6668,6.3261,5.7853,6.6259,6.4837,6.2338,6.5737,5.9642,6.8902,5.7942,5.7046,5.8667,5.3992,6.0359,6.8373,5.1559,5.8074,6.354,5.5323,7.0699,6.76,6.8509,6.7219,6.4779,5.6577,6.0416,6.5348,6.2802,6.6342,6.0442,6.6289,5.4928,6.3747,6.0934,5.8402,6.5406,6.3716,6.2231,7.4569,6.6407,6.4519,5.9439,6.231,5.5186,6.3466,7.1675,6.3036,6.7423,5.4433,6.9248,5.3402,5.6329,6.5244,6.3918,6.3432,6.591
