gene_name,TCGA-BL-A13I-01,TCGA-BL-A13J-01,TCGA-BL-A3JM-01,TCGA-BT-A0S7-01,TCGA-BT-A0YX-01,TCGA-BT-A20J-01,TCGA-BT-A20N-01,TCGA-BT-A20O-01,TCGA-BT-A20P-01,TCGA-BT-A20Q-01,TCGA-BT-A20R-01,TCGA-BT-A20T-01,TCGA-BT-A20U-01,TCGA-BT-A20W-01,TCGA-BT-A2LB-01,TCGA-BT-A2LD-01,TCGA-BT-A3PH-01,TCGA-BT-A3PJ-01,TCGA-BT-A3PK-01,TCGA-BT-A42C-01,TCGA-C4-A0F0-01,TCGA-C4-A0F1-01,TCGA-C4-A0F6-01,TCGA-C4-A0F7-01,TCGA-CF-A1HR-01,TCGA-CF-A1HS-01,TCGA-CF-A27C-01,TCGA-CF-A3MF-01,TCGA-CF-A3MG-01,TCGA-CF-A3MH-01,TCGA-CF-A3MI-01,TCGA-CU-A0YN-01,TCGA-CU-A3KJ-01,TCGA-CU-A3QU-01,TCGA-CU-A3YL-01,TCGA-DK-A1A3-01,TCGA-DK-A1A5-01,TCGA-DK-A1AA-01,TCGA-DK-A1AB-01,TCGA-DK-A1AC-01,TCGA-DK-A1AD-01,TCGA-DK-A1AE-01,TCGA-DK-A1AF-01,TCGA-DK-A1AG-01,TCGA-DK-A2HX-01,TCGA-DK-A2I1-01,TCGA-DK-A2I2-01,TCGA-DK-A2I4-01,TCGA-DK-A3IK-01,TCGA-DK-A3IL-01,TCGA-DK-A3IM-01,TCGA-DK-A3IN-01,TCGA-DK-A3IT-01,TCGA-DK-A3IU-01,TCGA-DK-A3IV-01,TCGA-DK-A3WW-01,TCGA-DK-A3WX-01,TCGA-DK-A3WY-01,TCGA-DK-A3X1-01,TCGA-DK-A3X2-01,TCGA-E5-A2PC-01,TCGA-E7-A3X6-01,TCGA-E7-A3Y1-01,TCGA-FD-A3B3-01,TCGA-FD-A3B5-01,TCGA-FD-A3B6-01,TCGA-FD-A3B7-01,TCGA-FD-A3B8-01,TCGA-FD-A3N5-01,TCGA-FD-A3NA-01,TCGA-FD-A3SJ-01,TCGA-FD-A3SL-01,TCGA-FD-A3SM-01,TCGA-FD-A3SN-01,TCGA-FD-A3SO-01,TCGA-FD-A3SP-01,TCGA-FD-A3SQ-01,TCGA-FD-A3SR-01,TCGA-FD-A3SS-01,TCGA-FJ-A3Z7-01,TCGA-FJ-A3ZE-01,TCGA-FJ-A3ZF-01,TCGA-G2-A2EC-01,TCGA-G2-A2EF-01,TCGA-G2-A2EJ-01,TCGA-G2-A2EK-01,TCGA-G2-A2EO-01,TCGA-G2-A2ES-01,TCGA-G2-A3IB-01,TCGA-G2-A3IE-01,TCGA-G2-A3VY-01,TCGA-GC-A3BM-01,TCGA-GC-A3I6-01,TCGA-GC-A3WC-01,TCGA-GC-A3YS-01,TCGA-GD-A2C5-01,TCGA-GD-A3OP-01,TCGA-GD-A3OQ-01,TCGA-GD-A3OS-01,TCGA-GU-A42R-01,TCGA-GV-A3JV-01,TCGA-GV-A3JW-01,TCGA-GV-A3JZ-01,TCGA-GV-A3QF-01,TCGA-GV-A3QG-01,TCGA-GV-A3QH-01,TCGA-GV-A3QI-01,TCGA-GV-A3QK-01,TCGA-GV-A40E-01,TCGA-GV-A40G-01,TCGA-H4-A2HO-01,TCGA-H4-A2HQ-01,TCGA-HQ-A2OE-01,TCGA-K4-A3WS-01,TCGA-K4-A3WU-01,TCGA-K4-A3WV-01
KRT40,-9.9658,-2.05287939624,-5.5735,-2.7274,-9.9658,-9.9658,-4.035,-9.9658,-9.9658,-5.5735,-1.1811,-5.5735,-4.6082,-3.6259,-3.816,-6.5064,-0.2159,-9.9658,-4.6082,-2.114,-9.9658,-6.5064,-5.5735,-6.5064,-5.5735,-9.9658,-5.5735,-3.3076,-1.1172,-3.6259,-4.6082,-9.9658,-6.5064,-2.114,-2.7274,-5.5735,-5.5735,-9.9658,-1.5105,-6.5064,-9.9658,-5.5735,-5.5735,-9.9658,-5.5735,-4.035,-5.0116,-9.9658,-3.458,-4.2934,-9.9658,-6.5064,-3.458,-4.2934,-4.035,-9.9658,-9.9658,-9.9658,-5.5735,-3.816,-9.9658,-6.5064,-9.9658,-5.5735,-5.0116,-9.9658,-6.5064,-9.9658,-9.9658,-4.035,-5.0116,-2.4659,-9.9658,-9.9658,-9.9658,-5.0116,-3.3076,-2.4659,-2.1779,-9.9658,-5.0116,-5.0116,-4.035,-9.9658,-6.5064,-1.3183,-9.9658,-9.9658,-4.6082,-4.2934,-5.0116,-3.6259,-9.9658,-6.5064,-6.5064,-0.1187,-5.5735,-6.5064,-9.9658,-5.0116,-9.9658,-5.5735,-9.9658,0.547,-0.8599,-4.035,-6.5064,-2.8262,-0.394,-2.3147,-4.2934,-5.5735,-3.1714,-3.1714,0.537,-2.5479
KRT9,-9.9658,-2.86074542,-2.8262,-1.685,-1.7322,-6.5064,-1.8836,-9.9658,-4.2934,-5.5735,-2.6349,-3.0469,-1.5522,-1.8836,-4.035,-0.9686,-1.3921,-1.1811,-3.1714,-1.8836,-1.0262,0.1903,0.8246,-0.5756,-3.0469,-1.0559,-5.0116,-4.6082,-2.5479,-2.8262,-3.3076,0.7748,-4.035,-9.9658,-3.1714,-4.6082,-2.9324,-4.035,-4.2934,-9.9658,-2.3147,-5.0116,-2.7274,-9.9658,-6.5064,-3.3076,-0.2328,-6.5064,-3.0469,-6.5064,1.3283,-1.5951,-1.7322,-1.4699,-9.9658,2.4518,-1.0559,-9.9658,-2.7274,3.9137,-4.6082,-0.6416,-4.2934,0.4657,0.5763,0.4865,2.4934,-2.5479,0.6969,-3.6259,-3.3076,-4.6082,-5.0116,-6.5064,-1.3921,-4.6082,-4.2934,-4.2934,1.0007,-9.9658,-5.5735,-6.5064,-6.5064,0.7146,-0.0877,-1.6394,-6.5064,-0.9686,0.547,-3.6259,-1.7322,-2.2447,0.3115,-3.3076,-1.3548,-4.6082,-5.0116,-2.1779,-6.5064,-2.9324,-6.5064,-4.2934,-9.9658,-3.1714,-9.9658,-4.6082,-1.7322,-2.9324,-1.0862,-3.0469,-5.0116,-5.5735,-6.5064,-1.9379,-3.458,0.1903
KSR1,4.70750411986,4.01442525263,3.1045,2.9637,3.2297,3.2374,2.1638,3.0602,0.8568,2.0465,2.5238,0.3346,3.4143,3.453,2.2144,5.2586,2.7889,0.0014,2.9674,3.1426,1.0711,3.453,3.4344,4.5079,1.5612,3.9346,2.3048,2.2723,1.6281,1.5758,2.1894,2.8542,3.0145,0.7233,2.9544,1.2696,2.0742,0.6699,2.9394,2.945,2.3366,0.3115,4.306,1.7009,2.9394,1.2696,1.8762,3.074,3.8208,3.5374,2.6114,3.2127,3.3952,3.6566,3.0995,1.2696,5.1748,2.9948,2.7763,4.1883,0.1124,2.0878,1.6558,3.4687,3.9543,3.3787,4.0541,3.3787,3.1971,3.4543,3.0498,1.9822,1.816,1.9786,4.4906,4.2056,3.8541,3.8105,3.9468,4.0593,2.376,4.0841,3.4061,4.5173,2.578,2.7763,1.5612,3.9965,3.864,2.1925,4.5748,2.6962,2.6487,3.7421,2.8622,3.0671,2.7572,1.4441,4.0601,4.3285,2.5852,3.8441,3.6254,1.9264,3.8964,3.5875,2.7336,2.5437,3.5742,2.3732,1.0573,1.595,5.4588,4.5098,4.9714,4.9828
KSR2,-5.17570817679,-0.775163560987,-1.3548,-5.5735,-6.5064,-3.816,-0.9406,-9.9658,-3.3076,-4.2934,-3.0469,-3.3076,-4.2934,-0.6873,-3.1714,-4.035,-0.5973,-9.9658,-5.0116,-3.0469,-9.9658,-9.9658,-2.6349,-3.6259,-2.7274,-6.5064,-1.2828,-2.0529,-2.1779,-3.458,-0.4521,-5.0116,-6.5064,-1.685,-1.7809,-3.3076,-3.458,-4.2934,-5.0116,-0.8863,-3.1714,-6.5064,-4.035,-3.458,-4.035,-1.3921,-4.6082,-5.5735,-1.8836,-1.8836,-4.035,-3.3076,-2.114,-5.5735,-1.7322,-9.9658,-9.9658,-2.6349,-3.458,-0.3383,-9.9658,-9.9658,-2.8262,-9.9658,-9.9658,-9.9658,-3.0469,-6.5064,-5.5735,-2.0529,-2.8262,-3.0469,-3.3076,-5.5735,-9.9658,-5.0116,-2.6349,-2.0529,-3.0469,-1.4305,-1.5951,1.4911,-0.9686,-9.9658,-9.9658,-0.394,-2.8262,-9.9658,-9.9658,0.6332,1.1833,-2.7274,-5.5735,-6.5064,-9.9658,-1.685,-1.2481,-6.5064,-2.8262,-4.035,-1.2142,0.6969,-1.7322,-1.8836,-3.1714,-1.7322,-0.7834,-0.4131,-9.9658,-2.6349,-1.5951,-4.035,-0.7108,-2.6349,-2.7274,-2.9324
LAMA1,-4.49548792521,-0.40033487844,-3.0469,-2.6349,-0.6873,-2.5479,-2.3884,-1.8314,-1.5105,-0.9971,1.9895,-1.2142,1.2992,-0.7108,0.434,-1.8314,-1.9379,-1.3921,-0.8084,2.036,-2.5479,-1.5522,-2.0529,0.605,-2.2447,4.1169,-5.5735,-2.3147,-5.0116,-5.0116,-3.458,-0.4921,-0.5973,-2.9324,-3.1714,0.03,0.1519,-5.0116,0.1124,-1.2142,-2.9324,-3.458,1.7828,-5.5735,0.3115,0.5763,-0.013,1.3679,-1.2828,-2.0529,2.1013,1.8323,-1.1172,-1.5951,-3.816,-2.3884,0.0158,1.2085,-1.9379,-4.2934,-4.6082,-2.6349,-3.458,2.3019,0.4761,-1.4305,-0.1345,0.8488,-0.8084,-0.9406,-1.9379,-0.8084,0.0854,0.1388,0.6239,1.0363,0.6517,2.4985,1.4756,-0.9132,-0.9686,4.1027,-2.0529,4.7187,-3.0469,-5.0116,-0.7346,-0.4921,3.4622,-4.2934,-5.5735,-4.6082,-1.2142,-0.6416,0.9038,-1.0559,-0.1665,-1.3183,3.6101,-2.9324,-1.3921,-1.4305,-0.2845,-5.5735,2.2872,-4.6082,4.9308,-3.6259,4.5964,-5.5735,-0.4921,-2.7274,3.6077,0.8647,-1.8836,2.4465
LAMA2,-0.139748182007,2.92427668111,0.9493,-0.1504,0.1903,-0.5973,0.3796,0.4552,0.1903,1.4065,1.0915,1.683,0.1903,1.3397,0.7664,1.2516,0.7321,-0.0725,1.7097,-0.1345,-1.5951,1.3901,1.1184,2.7336,0.5069,-0.1187,-1.9379,-3.3076,-1.6394,-0.5332,-2.2447,2.6278,1.7229,-1.9942,-0.3201,2.0535,1.595,-0.6643,2.2603,0.8327,-0.0277,-1.3183,2.8301,-0.8339,3.1813,0.8805,0.605,0.8327,0.5069,-1.7809,1.1833,1.2085,0.346,0.7146,-0.2498,-1.5105,1.0847,1.5465,-0.9406,-1.0262,-1.5105,0.044,-0.9406,0.9115,2.2237,-0.6873,0.537,2.5804,-0.5125,0.9268,1.3956,2.4171,1.5316,0.044,0.6425,2.0707,3.3842,2.4386,0.2998,2.1013,-0.013,-0.4325,3.6838,-0.3383,-0.2671,0.679,0.8961,-0.8599,-1.7322,-1.9379,-0.8339,0.7832,1.1512,0.0854,1.7273,1.7141,2.5163,1.5115,2.1147,0.3796,0.8805,0.8408,1.5806,-3.0469,1.3956,-0.3566,0.7321,-0.6643,0.4447,-1.7322,-1.2142,-0.5973,-0.4921,1.9264,1.3623,-1.0559
LAMA3,3.23739307054,1.18543156876,2.6873,-0.5973,3.5839,4.5657,1.1382,1.3901,2.5087,3.4778,-0.1187,1.3511,4.1555,0.8726,4.5553,2.496,0.1388,7.8634,4.9973,3.9838,7.7145,6.1404,0.2154,3.2677,1.8282,6.057,2.2872,-0.0425,1.125,4.6804,1.9302,5.6525,-1.2142,-4.035,0.3346,-1.2828,2.3677,4.7399,3.4398,-1.4699,-0.4921,3.4517,4.926,3.7017,2.4571,0.2762,8.2754,5.4317,5.6682,-0.5125,6.807,5.6665,2.9413,6.4787,3.011,7.4966,6.8008,4.1644,5.0059,-1.8314,4.7437,2.4544,2.8096,6.0924,7.8942,8.406,8.3909,5.6941,7.506,5.4067,1.7575,1.1833,0.6517,5.2891,1.3623,4.1875,3.2722,1.5465,5.2407,-1.5951,4.4634,-2.4659,4.1636,5.4806,7.2985,3.9185,1.2271,5.3392,7.3939,2.8562,1.7995,1.8119,6.1958,5.5195,5.3053,0.5069,2.8442,5.5072,1.8404,3.9589,4.5565,-0.5973,-0.1828,-5.5735,0.3115,-0.5125,5.7074,-1.1811,6.9532,-1.1811,1.9564,4.373,-0.9132,3.2359,2.6738,5.3259
LAMA4,5.80463826069,4.26933500844,3.4583,3.1717,2.2573,1.8762,3.6219,4.0028,2.4544,3.6042,4.6764,3.8289,3.162,3.9682,3.6148,1.6466,2.727,3.3393,5.7658,2.2783,3.2127,3.795,3.6669,3.3119,2.6019,2.7763,1.4335,1.8036,1.816,3.7464,2.3704,4.1515,2.1114,1.5465,5.0036,2.7636,4.073,3.4674,3.8778,2.6602,2.4465,2.4225,5.0798,3.9892,4.4536,4.0064,4.2892,4.4357,3.0706,2.9128,0.5763,5.4006,3.5994,3.7432,1.1512,5.7544,4.6787,3.7475,3.5498,1.2934,3.9901,3.6113,1.949,4.1466,3.002,2.9375,5.0717,5.3855,2.8117,3.5559,4.0884,4.9151,3.9459,5.2327,4.6265,5.4397,4.6781,3.4674,2.4386,4.2855,0.7748,2.2452,3.945,4.7269,2.0604,1.9786,4.7501,3.9308,2.8402,1.1641,1.4756,4.3162,4.0225,2.7951,4.5503,3.5899,3.2602,4.3119,5.1704,3.1939,3.3647,2.0844,3.0723,2.7161,4.8465,1.7053,3.8581,1.8604,2.4492,2.9507,3.5718,2.5996,1.3454,4.9654,3.9346,2.0844
LAMA5,4.61635372089,5.64474899526,4.7055,4.2442,5.5373,5.6668,6.3149,2.791,8.0768,6.6601,3.6301,6.7807,6.0847,5.5223,6.1485,8.1306,6.7321,6.3595,5.2661,6.9033,5.0867,4.2088,7.0243,5.4764,6.5042,4.1756,7.2023,8.129,6.4187,7.4305,7.2767,5.3093,4.5079,4.5318,7.5464,4.6491,5.0709,6.6924,5.8453,2.3135,5.7126,5.6008,5.4676,7.4979,6.3261,4.0055,6.829,6.0892,7.2705,8.0872,4.2173,5.9912,7.1033,6.9401,5.9371,5.84,6.9696,4.5091,6.0199,6.14,7.4589,7.1959,7.5361,5.0579,5.5179,6.2502,4.6894,4.849,5.7509,5.8009,5.4829,5.0623,7.2257,6.1039,5.4858,5.3245,7.2508,4.7203,6.8309,5.07,8.3372,4.3371,6.5788,6.7577,7.0776,7.6031,5.9593,5.0148,6.0157,6.7863,5.6854,7.4168,7.5257,6.0,6.893,6.3207,6.2994,5.4273,6.5709,7.3544,6.7685,5.6525,5.0618,6.8897,5.8701,6.4484,5.7088,5.9607,6.87,7.0554,6.1402,6.9701,5.6294,7.3829,5.7549,7.1428
LAMB1,7.70505728128,5.24387886657,4.421,4.8187,4.3097,2.9167,5.9626,5.6404,7.1561,6.6895,6.2363,6.5627,4.8704,5.5781,5.8692,7.5138,4.3399,6.2823,6.2687,6.3569,5.6276,4.8038,6.43,3.9838,5.9378,6.3792,6.8271,4.4529,6.3134,6.2344,4.809,5.8443,4.2235,4.6177,6.0588,4.6347,6.4142,5.9407,5.5565,5.2068,6.3898,4.8895,6.3719,5.5744,5.8958,6.3702,7.0978,5.7562,6.6361,5.2702,3.4318,6.568,5.8565,6.6899,3.4075,6.0762,5.9538,4.784,6.4443,5.4383,5.8048,5.0579,5.3688,5.438,4.439,6.0177,6.5253,6.0365,6.042,5.7369,4.6594,5.8056,5.7466,6.9003,4.9141,6.7132,6.9384,5.3053,6.6712,7.1744,5.9556,5.5623,6.8798,7.3353,5.9614,4.7148,7.0424,5.5684,4.8535,4.0918,5.6999,4.6206,5.4787,4.4183,6.8403,5.7578,6.1498,6.2077,5.8756,5.5358,4.8355,4.9141,5.323,5.5358,6.952,4.6364,7.1975,5.8048,7.0229,6.0301,6.0446,5.2668,5.8992,6.5923,5.3712,6.745
LAMB2,6.91412047521,5.77627507463,5.7669,6.6511,4.4958,6.2715,5.7049,6.4478,7.2469,6.7281,7.0611,5.8994,7.3137,5.9435,7.5974,7.4585,7.5865,5.6071,7.2758,6.8268,5.7989,4.9308,7.2083,3.637,6.8701,4.4483,5.7112,6.8,5.4647,6.674,5.7453,5.8719,5.6888,6.6246,5.6215,6.8782,6.522,5.9549,6.3338,4.3234,6.6371,4.6611,6.5878,7.3132,7.5473,6.4736,6.7556,6.1165,6.5427,6.2346,4.1384,6.8301,7.0757,6.8902,5.6571,5.7584,5.8324,6.204,5.6733,4.2684,6.2018,6.0288,5.7046,6.1749,6.5883,6.8661,6.6433,6.5806,5.4529,6.4469,5.7101,6.9377,7.4459,7.3601,6.9145,7.3599,7.5529,5.779,7.5481,6.7312,7.1732,5.5454,6.9458,6.3282,3.5559,7.9802,7.9591,5.3173,4.5142,7.5219,4.656,5.3934,6.0389,4.9519,7.1759,6.609,6.4043,6.1277,8.6149,5.101,7.3809,4.2766,5.591,4.8243,7.0399,5.926,6.035,5.6094,7.5522,7.1543,6.3592,5.3158,4.8218,7.0948,6.9877,6.6102
LAMB3,2.53379598255,3.90635135678,1.5612,0.5568,7.9683,6.5389,5.912,4.1547,6.5032,6.5379,0.7493,6.5026,7.674,3.868,7.1027,4.0462,2.3479,8.0011,6.4851,6.4547,7.9289,6.9993,4.3406,5.2056,5.3629,5.8905,7.0051,3.945,6.0086,7.7013,5.7274,6.407,1.125,1.0711,5.9404,0.0014,6.049,7.8816,7.9385,-0.5973,3.1278,6.1367,5.7714,7.2465,5.2426,3.3605,8.2895,6.7162,5.0939,-0.0277,7.7202,6.1363,5.1696,3.9956,6.6196,8.762,7.5333,4.3449,4.7291,5.2649,8.5842,8.8583,5.6038,6.7576,8.416,7.6374,8.2584,7.0119,7.5963,6.8019,3.0074,0.537,6.3868,7.4359,3.3883,6.9438,5.8573,-0.5543,3.668,0.5271,3.9012,0.1648,6.3648,7.0643,8.2701,7.087,5.5519,6.7663,8.7229,6.6577,3.8621,7.1914,7.663,7.7799,6.4212,5.906,5.9014,6.6225,4.4509,6.0871,7.037,4.8963,3.3364,3.287,2.6441,2.2783,4.4417,6.0934,7.7472,4.6514,1.7053,7.0337,6.7321,4.5994,3.8571,6.6598
LAMB4,1.13378372259,-3.62594589732,-2.9324,-9.9658,-2.8262,-2.9324,-9.9658,-6.5064,-2.4659,-6.5064,-3.816,-6.5064,-6.5064,-4.2934,-6.5064,-4.2934,-3.458,-4.2934,-2.4659,-0.3022,-3.816,-2.1779,-2.9324,-3.458,-3.1714,-9.9658,-1.0262,-3.816,-0.8863,-3.458,-4.6082,-3.3076,-9.9658,-6.5064,-3.6259,-4.035,-4.6082,-3.0469,-4.6082,-9.9658,-3.6259,-2.8262,-3.458,-3.816,-2.4659,-3.816,-4.6082,-3.0469,-2.0529,-9.9658,-5.5735,-4.2934,-4.6082,-0.5543,-2.9324,-4.6082,-4.2934,-6.5064,-4.2934,-3.1714,-3.6259,-2.114,-9.9658,-2.8262,-3.3076,-5.0116,0.517,-3.1714,-4.035,-4.035,-4.2934,-2.9324,-5.5735,-3.816,-5.0116,-2.3884,-2.0529,-6.5064,-0.4325,-2.2447,-9.9658,-4.6082,-3.3076,-2.2447,-3.1714,-4.6082,-4.035,-5.5735,-3.816,-4.2934,-2.5479,-4.035,-5.0116,-3.816,-3.816,-2.7274,-2.5479,-5.5735,-3.6259,-3.3076,-6.5064,-2.4659,-4.6082,-3.6259,-2.3884,-6.5064,-1.0262,-6.5064,-4.2934,-2.9324,-4.2934,-3.816,-3.3076,-4.6082,-2.5479,0.547
LAMC1,6.39621855859,4.27583256105,5.773,4.3779,4.573,5.2254,6.9432,6.6079,4.3162,5.5568,4.576,4.404,4.7399,4.6657,5.2072,6.5995,4.1203,5.8156,5.8304,5.1123,6.0124,5.9108,5.4091,5.07,3.6405,4.4855,4.7066,2.0569,4.0994,4.6018,2.561,4.6759,5.3147,5.2142,3.9774,4.6905,4.6428,5.5223,5.4806,3.287,4.5904,4.6381,5.8445,4.2616,5.1065,3.603,5.5814,4.6065,5.7118,3.0038,5.5167,6.0054,6.1865,5.2461,3.0145,4.7913,5.3078,4.0713,3.7877,4.3681,5.7885,5.9163,2.6161,4.9589,6.3827,4.8954,5.8975,5.7738,4.866,5.195,5.3452,6.1769,6.0301,5.3965,3.9223,5.4944,5.6413,4.3349,5.2683,4.5417,5.0917,3.5791,5.1712,5.9108,5.4433,4.6866,4.441,3.7291,4.7148,4.0935,5.0824,4.623,4.594,5.2107,5.2165,3.6054,5.6026,4.3249,6.4128,5.467,5.4047,3.335,3.9147,4.5796,5.7263,4.7022,7.4571,2.8341,4.1458,4.1194,4.9769,4.8238,6.2128,5.6798,3.8401,5.1094
LAMC2,2.34987286182,2.77913957581,2.7422,-1.2142,4.2892,5.2381,4.5796,-0.1345,2.9839,4.3944,2.2573,3.2466,5.9454,1.0779,5.6276,5.9764,1.7912,7.9657,7.0309,3.6254,8.6655,7.9312,1.8604,5.3709,1.8604,7.1322,3.1749,1.7273,2.9281,4.2404,1.6187,6.8253,3.4129,3.4088,2.9507,3.4556,4.2601,5.1256,6.0542,0.4552,1.642,3.8935,6.0389,3.7678,4.6288,0.7664,8.3324,6.1422,5.2747,-1.3921,8.5661,6.9686,4.3992,4.6247,4.435,7.2686,6.5925,3.728,4.854,2.299,4.7645,5.9519,1.9452,6.8247,8.7812,7.4523,8.6134,7.4192,7.6431,6.4657,3.7741,5.7589,5.1567,5.9129,1.0847,4.7176,5.6941,1.2756,3.907,1.0503,2.4805,1.674,3.716,8.3021,7.8577,4.8876,1.642,6.1171,8.28,3.5633,2.7073,3.3119,5.4758,6.212,6.0061,1.8444,4.5417,7.0605,4.1978,5.1716,3.8857,-1.5105,2.9262,2.2813,3.492,4.3285,3.9856,1.4704,6.8273,1.9712,2.6556,3.8531,3.2496,4.1019,3.4143,5.6571
LAMC3,3.16582743908,-0.320133108744,-2.7274,-2.4659,0.9935,-0.0725,1.1184,-1.685,3.6612,0.537,-0.1345,1.8201,-0.2671,3.4739,1.5316,2.5536,1.8996,0.6517,4.5934,2.4225,-1.0559,1.8242,-1.5105,0.7146,3.3577,-0.013,-0.013,2.0604,0.8805,2.5756,3.2251,4.8684,-0.3201,1.7097,4.1531,3.0393,1.2875,0.03,1.5854,-0.8599,-1.685,-1.3548,4.433,2.4883,1.9452,-0.1345,1.5758,-0.394,2.9394,0.679,0.3573,0.4657,0.605,1.9034,0.8082,-0.8863,1.6327,0.4967,-0.7346,0.3685,-3.0469,1.3109,2.118,1.787,0.8647,-0.6416,0.8568,2.9525,0.0158,1.6281,0.7999,1.683,1.5902,1.8683,0.1124,2.3564,2.0673,1.0079,-0.5332,4.3234,0.1388,2.1957,4.9103,-1.0559,-0.1665,0.9568,2.1574,1.4174,-2.6349,0.0158,1.3225,1.2516,-0.5332,0.517,3.2496,3.3105,3.5174,3.1892,4.5318,2.8055,3.2466,1.7446,3.2496,1.3511,0.5859,1.3679,2.0638,2.6464,3.8778,2.236,2.0604,0.9191,-0.0877,1.5902,1.5661,-2.0529
LAMTOR1,6.72329931722,5.63026359963,6.1841,6.3846,6.525,6.195,6.0871,6.4187,7.0532,6.6106,6.3651,6.7882,6.302,6.3641,6.5578,6.3581,5.4213,7.0337,6.0108,8.6765,6.6815,5.9329,6.582,5.7618,7.0011,6.353,6.3209,3.2374,7.4915,6.6851,5.5062,6.4572,5.4516,6.4935,6.9469,7.1459,6.2743,6.4398,6.1223,6.0435,5.7745,6.457,6.1723,6.8807,6.2593,6.7475,6.5977,6.3551,6.0555,7.206,6.9753,5.7162,6.4201,6.2557,6.3489,6.4046,6.7961,6.6595,6.0191,6.8257,7.0995,6.7637,6.267,6.7028,7.1919,7.0571,5.7198,6.3723,6.1142,6.7169,6.1406,6.3219,7.005,6.7416,6.3023,6.5952,6.9002,6.3634,6.6449,5.1252,6.229,6.6492,6.5444,6.5197,6.4092,6.1573,6.7831,7.9171,5.7557,7.0405,6.3953,6.7589,6.3873,6.0405,6.5667,6.978,6.3257,6.5715,6.2597,6.5505,6.4217,6.5914,6.6676,6.8489,6.3261,6.4426,6.283,6.4234,7.4589,6.9794,6.1741,6.8641,6.5841,6.7987,6.5615,6.7094
LAMTOR2,5.98672675756,6.18165609687,6.7366,6.1127,5.8902,6.7072,6.984,6.3546,7.369,6.4516,6.5214,7.6104,6.243,6.3759,7.3374,7.2902,6.3333,6.4305,6.3443,7.4682,6.8505,6.7248,6.2845,5.2142,7.0453,6.9079,6.1954,6.1912,6.6675,6.7965,7.3952,5.9946,6.3918,7.0695,7.4267,7.2588,7.1185,6.3156,6.4431,7.627,7.1509,5.72,6.1035,7.1847,6.0359,7.2752,7.4677,6.7068,7.0512,7.2548,7.4409,6.5492,7.0052,6.8158,6.283,6.7494,6.1611,6.4512,7.6389,6.8398,7.4383,6.8069,7.6503,5.6991,6.632,6.6846,6.4804,6.1775,6.1085,6.7829,7.7068,6.816,6.8796,6.4766,7.0372,6.3133,6.4259,8.2079,7.3946,6.9945,5.5681,7.2843,5.6422,6.0446,5.7903,5.1883,7.268,5.6349,5.9889,5.9935,6.4686,6.042,5.9948,6.4681,6.9555,6.9128,6.8699,6.673,6.7951,7.169,6.8385,6.1274,7.7293,6.8179,6.7332,5.5952,7.8097,5.825,7.214,7.7675,6.1841,6.3232,6.5705,7.0615,6.0689,7.2867
LAMTOR3,4.49958944487,4.76505339647,4.2533,5.1482,4.9672,4.7997,4.9937,4.7793,4.9308,5.4423,4.0497,5.1918,4.8495,5.1301,4.3958,4.1078,4.7603,4.8817,4.7887,5.7981,4.0037,4.4996,5.3695,4.6708,5.0875,4.7528,5.2961,2.2603,5.1914,4.9222,4.3082,4.6944,5.9108,5.6591,4.6905,4.976,5.1359,5.2457,5.2126,5.1607,4.2936,4.9837,4.8069,5.5531,4.7501,4.497,4.4337,4.6177,4.435,4.6247,4.2669,4.7181,4.2442,4.6201,5.5635,5.1478,4.2442,4.466,4.6474,4.8146,5.4893,5.498,4.4108,4.4027,5.0157,4.3807,4.1186,4.1563,4.5742,5.2638,4.427,4.944,5.9035,5.0313,4.0427,3.8013,5.2044,5.0947,5.3541,3.7857,6.4547,4.5161,5.4403,4.38,6.0142,5.17,4.8233,5.119,4.1425,4.4855,5.0679,4.8059,4.7851,4.0952,5.0947,4.7143,5.1506,5.2392,4.5104,5.2219,5.0086,5.2777,5.0683,5.0277,4.7608,4.5161,4.8714,4.7307,5.0726,5.3951,5.511,4.5429,5.0431,4.3716,5.037,4.6843
LAMTOR4,6.94117535082,6.25715177325,7.1373,7.442,6.3505,6.6119,6.8535,6.7991,8.2684,7.1467,6.6358,7.3251,6.7797,7.3654,7.1425,7.632,7.391,6.7125,7.1978,6.4145,7.3849,6.231,8.086,7.1807,7.3558,6.9176,7.1475,5.9734,7.9691,7.4864,6.5983,6.5791,6.2928,7.447,7.3578,6.8316,6.5339,6.8483,6.6716,6.9998,8.0291,6.9409,6.926,7.583,7.2386,7.755,7.7719,6.6716,6.7453,7.5481,6.0976,6.9443,7.2132,6.93,6.7212,7.3435,6.1995,7.7366,7.8266,7.8596,7.1624,7.2149,7.6687,6.6042,6.884,7.11,6.2685,6.5447,6.6904,7.647,7.3361,7.3268,7.4623,8.6172,6.3665,6.9598,7.4946,5.7589,7.3565,6.539,7.8202,7.8473,7.1791,7.3042,6.3098,7.0998,8.5871,6.683,6.2778,7.7856,7.9501,7.2782,5.9593,6.8465,8.0244,7.6825,7.3967,6.5244,8.0769,6.9322,7.0188,7.0578,7.0186,7.5804,7.4498,6.7099,8.0383,7.7427,7.5739,7.689,7.7135,7.091,7.912,6.9462,6.9706,7.3456
