gene_name,TCGA-18-4721-01,TCGA-18-5592-01,TCGA-21-1071-01,TCGA-21-1076-01,TCGA-21-1081-01,TCGA-21-5782-01,TCGA-21-5784-01,TCGA-21-5786-01,TCGA-21-5787-01,TCGA-22-1011-01,TCGA-22-4591-01,TCGA-22-4607-01,TCGA-22-5471-01,TCGA-22-5472-01,TCGA-22-5473-01,TCGA-22-5474-01,TCGA-22-5477-01,TCGA-22-5478-01,TCGA-22-5480-01,TCGA-22-5482-01,TCGA-22-5485-01,TCGA-22-5489-01,TCGA-22-5491-01,TCGA-22-5492-01,TCGA-33-4532-01,TCGA-33-4547-01,TCGA-33-4566-01,TCGA-33-4582-01,TCGA-33-4586-01,TCGA-34-2596-01,TCGA-34-2608-01,TCGA-34-5231-01,TCGA-34-5232-01,TCGA-34-5234-01,TCGA-34-5236-01,TCGA-34-5239-01,TCGA-34-5241-01,TCGA-34-5927-01,TCGA-34-5928-01,TCGA-34-5929-01,TCGA-37-4133-01,TCGA-37-4135-01,TCGA-37-4141-01,TCGA-37-5819-01,TCGA-39-5019-01,TCGA-39-5021-01,TCGA-39-5022-01,TCGA-39-5024-01,TCGA-39-5028-01,TCGA-39-5029-01,TCGA-39-5030-01,TCGA-39-5031-01,TCGA-39-5035-01,TCGA-39-5037-01,TCGA-43-2578-01,TCGA-43-3394-01,TCGA-43-5668-01,TCGA-43-6143-01,TCGA-43-6770-01,TCGA-43-6771-01,TCGA-46-6025-01,TCGA-46-6026-01,TCGA-56-5897-01,TCGA-56-5898-01,TCGA-56-6545-01,TCGA-56-6546-01,TCGA-60-2698-01,TCGA-60-2708-01,TCGA-60-2709-01,TCGA-60-2710-01,TCGA-60-2711-01,TCGA-60-2713-01,TCGA-60-2719-01,TCGA-60-2720-01,TCGA-60-2721-01,TCGA-60-2724-01,TCGA-60-2725-01,TCGA-60-2726-01,TCGA-63-5128-01,TCGA-63-5131-01,TCGA-63-6202-01,TCGA-66-2727-01,TCGA-66-2758-01,TCGA-66-2766-01,TCGA-66-2767-01,TCGA-66-2770-01,TCGA-66-2773-01,TCGA-66-2777-01,TCGA-66-2778-01,TCGA-66-2781-01,TCGA-66-2782-01,TCGA-66-2783-01,TCGA-66-2785-01,TCGA-66-2788-01,TCGA-66-2791-01,TCGA-66-2794-01,TCGA-66-2795-01,TCGA-66-2800-01,TCGA-70-6722-01,TCGA-70-6723-01,TCGA-85-6175-01,TCGA-85-6560-01,TCGA-85-6561-01
CCL24,1.7229,1.412,-4.2934,1.52155951477,0.4552,-3.458,-0.6873,-0.1187,-0.0725,0.434,-0.6643,2.0638,2.233,-0.1504,0.0158,0.4865,-0.394,0.679,-2.114,-0.6873,1.2992,-1.2142,0.346,4.851,-0.2671,-0.8599,1.8078,-4.6082,-1.5951,1.0151,2.6738,-0.8084,2.167,3.2205,5.5503,-0.8599,1.5064,-2.3147,-1.8314,-2.4659,-1.5522,-1.3183,1.2209,-0.7346,-0.4719,0.346,-1.0559,0.7916,3.3105,0.2881,0.5955,0.6239,-0.1345,-2.9324,0.7058,0.3346,-0.5756,-3.1714,-0.0877,0.8246,-2.3147,-9.9658,-0.013,-1.5951,1.595,1.2696,1.7532,0.547,0.9419,-1.2828,0.8805,0.9568,-0.1187,-0.5332,0.3573,1.0847,1.3454,-1.1172,-4.2934,-1.0862,0.5955,-0.7834,2.5462,-1.4699,1.6512,-0.3752,-0.5973,3.8421,-0.1031,1.9675,1.1184,-2.5479,-0.394,1.0642,-4.6082,2.1894,1.1447,1.9302,1.177,1.5013,0.3115,1.334,1.0293
CCL25,-3.0469,-3.1714,-3.6259,-3.38083328411,-4.6082,-0.9971,-3.816,-1.4305,-2.4659,-0.9971,-4.6082,-3.458,-1.5105,-9.9658,-3.816,-1.1488,-5.5735,-3.458,-1.3548,-2.114,-9.9658,-0.7108,-4.2934,-3.1714,-4.035,-2.1779,-9.9658,-3.816,-4.035,-3.458,-1.3183,-1.3183,-1.3921,-1.5522,-6.5064,-1.4699,-5.0116,-3.816,-3.6259,-0.9686,-2.3147,-4.035,0.1257,-1.1811,-3.1714,-2.1779,1.7828,-2.4659,-1.8836,-1.5522,0.4233,-0.9132,-1.0862,-5.0116,-2.4659,-4.6082,-2.8262,-3.6259,-3.458,-9.9658,-2.2447,-3.0469,-1.4699,-4.2934,-3.6259,-0.6416,-3.3076,-5.5735,-2.8262,-3.3076,-1.6394,-3.0469,-4.035,-4.2934,-2.4659,-2.9324,-1.685,-0.3201,-9.9658,-9.9658,-0.5973,-2.0529,-1.3921,-5.5735,-0.5125,-1.5951,-2.4659,-3.816,-4.6082,-2.3884,-2.114,-3.1714,-1.0262,-1.1172,-1.0262,-3.6259,-2.4659,-2.5479,-3.0469,-4.6082,-3.3076,-3.6259,-2.9324
CCL26,2.5213,3.8591,1.2023,2.29454465222,0.9343,0.7832,1.9638,0.3346,0.6239,1.614,0.6425,1.7954,1.7954,-0.3022,2.6418,2.685,0.9642,0.8164,-1.2828,2.8641,2.3394,-0.4921,4.9842,5.9397,4.5916,2.9186,0.4125,-0.3566,3.3435,1.0983,1.7489,-2.2447,2.1734,1.334,2.8158,0.2762,4.1515,0.3573,2.5388,-1.0559,3.2297,1.3679,1.1577,-0.7834,1.1382,1.3623,1.3567,1.6234,0.7832,3.1028,1.614,2.7465,-1.2828,3.0092,0.8726,2.4492,-0.4131,-2.9324,2.8838,2.4779,1.2875,1.949,0.2998,2.3732,0.434,1.1184,2.7551,1.4756,2.1574,1.8762,1.2271,2.8321,2.1411,-0.013,1.614,0.9642,-0.9971,4.3442,1.5115,0.7748,0.6332,3.2752,1.0779,3.9166,2.4225,1.8524,1.4011,2.3106,1.3567,0.9716,1.3051,0.679,0.2277,3.6861,2.296,2.5238,1.5415,3.0376,-0.0877,3.208,0.6969,2.3981,3.0927
CCL27,-9.9658,-4.2934,-5.5735,-5.01154203784,-1.9379,-4.2934,-9.9658,-2.3884,-6.5064,-3.0469,-3.816,-4.035,-0.5332,-9.9658,-3.6259,-5.5735,-4.2934,-3.816,1.0847,-2.3884,-5.0116,1.0983,-4.6082,-9.9658,-4.035,-9.9658,-1.5105,-4.6082,-3.458,-2.4659,-9.9658,-2.7274,-3.6259,-6.5064,-0.1031,2.0707,-9.9658,-2.114,-4.035,-2.5479,-5.0116,-3.816,-2.0529,-3.6259,-3.458,-1.5105,-3.3076,-0.9971,-3.0469,-1.685,-1.685,-2.3147,-3.0469,-1.7809,-2.3147,-3.0469,-9.9658,-2.114,-2.9324,-1.6394,-6.5064,-0.2328,-9.9658,-6.5064,-9.9658,-3.3076,-9.9658,-9.9658,-9.9658,-2.7274,-3.0469,-2.3147,-6.5064,-3.1714,-2.3884,-3.6259,-2.9324,-1.3183,-4.035,-4.2934,-3.3076,-3.1714,-2.3884,-9.9658,-9.9658,-3.816,-9.9658,-3.6259,-9.9658,-1.9379,-5.0116,-3.816,-1.9379,-9.9658,-4.6082,-4.6082,-3.6259,-1.1811,-2.6349,-2.2447,-9.9658,-2.1779,0.6969
CCL28,1.1577,0.4016,0.7916,0.351665671953,3.0893,2.6873,2.5188,2.6602,1.9188,2.8916,3.2267,3.4868,0.2642,1.8996,2.043,1.0293,1.1117,4.2593,1.2516,0.7832,0.4657,1.0573,2.0707,4.3841,1.614,2.1047,1.125,2.7594,0.5568,0.8488,1.4859,-0.7108,0.6969,3.0127,0.058,-0.8084,2.8482,0.5955,2.0776,2.8916,1.1316,4.0969,3.7709,1.1512,0.9268,0.7233,3.1924,4.001,3.6382,1.125,0.099,3.4048,0.7579,-1.1488,0.9038,2.2633,2.4439,3.1278,-0.2159,1.674,-1.1172,0.605,-0.3383,0.1257,2.4883,3.4971,0.688,0.1903,-0.7346,0.03,1.3956,2.1345,3.5287,2.167,1.9822,2.2206,1.5216,2.8522,0.5763,4.3583,0.9115,1.0573,1.0711,3.6635,0.6145,0.1648,-1.3548,2.2663,3.1458,0.9493,1.1184,1.7185,1.9859,2.1925,-0.013,1.8604,2.1411,1.3397,2.0076,-0.4719,2.7551,-0.9971,-1.5105
CCL3,3.9992,1.9712,3.4687,4.64939323906,2.3135,3.2127,2.753,1.8722,3.9318,3.3925,2.362,4.1498,5.2825,1.9712,3.6725,4.215,2.9966,2.236,3.6771,2.376,3.002,4.6866,2.3394,4.2624,2.8402,1.8957,4.3406,3.0092,2.5338,2.9262,3.6242,2.5828,2.9765,5.3723,5.0479,3.7072,4.4476,2.8076,2.7007,2.1957,3.6277,4.4615,4.3848,2.9167,3.1813,3.869,3.9783,1.6374,2.4225,3.1908,4.7044,4.0454,3.3897,-0.9406,2.2082,3.3842,4.0653,1.9073,3.5971,2.3788,3.1179,1.0779,3.4088,3.9543,4.7682,5.6186,4.4667,1.8119,5.516,2.9784,2.296,4.7908,3.4318,1.884,2.6873,4.6006,4.6047,3.8126,2.118,2.5707,4.4739,4.2358,4.9199,3.8064,4.7856,4.4745,3.8808,4.3285,4.3695,3.3017,4.6106,2.651,5.0501,4.2825,4.1069,4.9151,4.018,5.1664,3.3745,2.0742,3.4765,4.5217,3.4358
CCL3L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL3L3,1.1641,-0.8863,1.1833,2.68620277438,0.4657,0.5271,0.7407,-0.9686,1.816,1.196,-0.3201,2.5852,1.5064,1.0847,0.688,1.7446,-0.4325,0.1903,0.4447,0.2277,-0.5125,2.3308,-0.013,2.5462,0.1519,-0.2328,0.3231,0.7999,-0.6416,0.6517,-5.5735,0.5666,1.2992,1.6875,1.7273,0.6425,2.8341,0.1257,0.7146,-0.3022,0.9493,1.3735,1.1833,1.2455,-0.6873,1.2992,1.2756,-0.5756,0.4552,1.5998,2.05,1.5902,1.2209,-3.3076,-0.9132,2.6895,1.692,-1.5105,2.2082,0.5955,-0.4521,-1.3921,1.3901,1.4441,2.9544,2.5487,2.1047,-0.3201,4.0162,1.3283,-1.3183,2.3394,1.3791,1.3791,-9.9658,3.8983,3.4569,1.9601,0.044,0.7321,1.5902,1.3167,2.8955,0.2762,1.674,2.128,1.816,1.0079,2.9674,1.9859,3.0533,-0.0725,1.2756,2.9032,1.4911,2.2753,2.1509,3.1079,0.9862,0.5859,-0.2498,1.4011,0.8883
CCL4,4.6218,3.2959,3.9127,4.29173335703,2.1313,3.034,3.793,2.3704,5.8528,3.793,2.5338,3.4102,5.9876,2.6962,3.5621,4.8445,3.4129,2.5804,4.6753,1.9226,2.6533,4.6651,2.8301,4.7192,2.3843,1.9859,5.0867,2.8681,2.3508,3.309,3.4984,3.3619,3.4752,4.5386,4.3328,4.4122,4.0109,2.8542,3.2915,1.8683,3.9137,3.4304,4.3548,3.5559,3.2856,4.5503,5.3978,2.5996,2.9205,3.8581,5.4111,4.01,5.1277,-0.394,2.9525,2.3019,4.97,2.5658,2.5462,2.5924,3.4224,0.4233,3.7762,3.4778,4.3653,5.6725,4.2366,1.8484,5.0601,3.0002,3.4596,4.4496,2.9839,2.6487,4.1458,3.5035,4.8177,3.6451,1.9601,2.7508,5.2342,3.695,5.2854,3.2511,5.51,4.6428,4.1962,3.5349,3.6669,3.4661,4.2781,2.4727,5.465,4.166,5.0126,5.6035,3.6301,4.2389,3.6509,2.93,3.9636,4.585,4.1676
CCL4L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL4L2,3.7475,2.4492,2.2452,4.40302870069,1.4808,2.1734,3.3177,1.6187,5.3288,2.5437,2.409,3.3393,4.7367,2.7161,2.3308,3.5923,1.9149,2.3816,3.0217,2.3451,0.8488,3.7006,2.5087,4.3827,1.4388,1.8643,3.2826,2.0465,1.2815,2.409,-4.6082,2.0776,3.1924,3.2481,3.6827,3.2435,4.7323,1.7009,2.5731,1.6695,2.7073,2.4465,2.9911,2.982,2.2693,4.0567,4.1335,1.7141,2.5288,3.8064,4.9833,3.136,4.6259,-1.3548,2.299,3.0637,4.2788,0.8246,3.1781,2.1894,1.8762,-0.1504,3.492,2.9655,4.5565,4.9298,3.5387,1.4704,5.4108,3.4344,1.8323,3.9774,3.0978,2.4857,-9.9658,4.9227,4.6381,3.449,1.3283,2.081,4.5392,2.8858,4.8202,2.0673,4.306,4.2181,3.5887,0.6145,4.0679,3.1637,4.4142,0.8883,3.242,4.4745,4.222,4.8885,3.3364,3.8511,3.1749,3.4622,1.3454,3.2572,3.3773
CCL5,6.5417,4.5485,4.3737,5.6352120542,3.3549,4.9098,5.789,4.2165,7.7532,5.1392,3.7335,3.483,7.503,3.8471,4.2669,6.552,4.9141,4.2661,5.3667,2.9186,3.3148,6.0056,3.741,5.7361,2.2391,5.8025,6.9257,3.2781,3.1507,4.0055,5.1579,5.0536,5.5008,5.7366,4.0109,6.3245,5.7827,3.6994,4.8233,5.8946,4.4667,3.9194,4.9723,5.0536,4.8125,5.5805,7.1815,5.3147,5.1371,5.6174,7.5892,4.8151,6.9648,1.9822,4.9538,2.791,6.7524,3.5387,4.6759,4.0419,5.0875,2.791,5.6165,4.4842,5.7798,6.5706,6.1312,3.927,6.5515,4.7746,5.2442,5.9896,4.1828,5.7939,6.3761,4.5596,7.0899,5.8058,1.196,3.7443,6.7088,4.3681,6.4983,3.9599,6.4453,4.8768,5.1811,4.359,3.4517,3.2297,5.91,3.9251,7.625,4.918,6.2165,7.5357,3.8808,3.906,4.0705,4.2025,4.6035,7.2299,5.5445
CCL7,-2.2447,-1.4699,0.3685,3.02876718358,-0.1993,-1.7322,-2.4659,-1.8836,0.099,-2.6349,-2.4659,1.5266,-0.5973,-1.3921,1.4388,0.7493,-1.9379,-0.7834,-0.9132,-0.7108,-1.2481,2.5828,-2.3147,-0.3752,-0.6193,-1.7809,0.4761,-2.1779,-0.6643,0.8164,0.1124,-1.7809,-2.3884,1.2209,-0.8599,1.642,1.9149,-1.1811,1.196,-0.2671,-0.9132,2.0535,1.3679,-2.9324,-1.3921,-1.0262,0.0014,-1.5522,0.3115,0.7233,0.7146,0.099,0.3907,-3.816,-3.1714,1.7954,0.6239,-1.5105,-1.7809,-3.0469,-0.9132,-2.5479,-1.9379,-2.2447,1.9931,0.1648,0.7748,-3.6259,0.3685,-0.3383,-4.2934,3.0568,0.7748,0.3907,-2.0529,-1.8314,1.2271,-2.1779,-2.4659,-2.5479,0.2998,0.1519,0.2029,-1.8836,0.7999,0.0718,-0.8339,-0.0425,0.5069,-0.7108,-0.5332,-3.3076,2.4063,-0.1828,-0.8863,-0.3201,0.9493,1.0915,0.4125,-2.4659,-2.114,1.5563,-2.6349
CCL8,1.2455,-0.7346,1.8957,2.64174429294,-0.1504,0.8961,0.6332,-1.0262,0.537,-0.1993,-0.5756,2.1444,2.7847,0.044,2.5972,3.4411,-0.1828,0.0158,2.0946,0.4447,0.7664,3.7582,0.0854,1.7009,0.9115,-1.1172,2.2543,0.2642,0.7664,1.0433,0.8568,0.688,-0.9406,3.3003,1.4011,1.9822,1.5165,-0.013,0.4552,2.3898,1.4652,2.5363,2.2603,-0.3201,-0.5332,1.0151,2.6738,-1.1488,0.6608,0.7233,3.0376,1.5415,-0.7346,-3.6259,-1.685,1.1641,2.4649,-0.8339,0.2762,-0.9686,1.2516,-4.035,0.2522,0.9115,2.2783,2.2113,2.4727,-2.0529,1.412,0.0854,-0.7834,2.6533,0.8408,-1.1172,0.4865,1.0363,1.9968,-1.7809,-0.8339,-0.4521,1.7532,2.4908,1.6281,1.2696,2.4412,2.3366,1.6604,0.0854,0.4657,0.5955,2.4252,0.9115,4.1954,1.9675,2.1444,1.2636,3.5161,2.0742,1.949,-0.0425,0.517,3.7215,1.7575
CCN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNA1,1.9859,3.7072,5.168,2.66131395125,-4.035,-0.8599,0.8961,-4.2934,-2.5479,-1.685,0.3231,-1.2142,1.2271,2.2633,2.6325,3.7017,2.299,1.4911,-1.7809,4.4203,5.2925,0.7748,-0.0277,-3.3076,2.6738,-0.9686,-1.685,0.6699,4.3082,4.1555,1.0711,0.03,-2.1779,0.6517,5.8115,-3.0469,2.4144,-0.9132,-0.7588,-4.6082,3.2811,-0.7108,-3.3076,-0.1187,1.1512,3.5596,2.8502,0.3573,2.7401,4.2434,-2.3147,-1.0559,0.3231,3.8896,-0.8084,0.3573,-4.035,-2.6349,2.3953,0.3346,3.6555,-0.6643,3.0163,3.2722,-1.3921,-1.685,1.9564,-0.8084,2.8974,0.6608,-2.2447,2.3423,-1.8836,1.0915,-3.3076,2.1476,-0.2159,-4.6082,-0.9971,-3.816,1.3901,5.079,2.1444,4.5173,-1.7809,1.8683,3.8511,5.0027,-3.0469,1.3454,-0.2671,-0.1187,-0.7108,2.9469,2.4063,0.1124,3.1045,3.1765,-0.6643,5.6588,1.683,-1.5951,4.4719
CCNA2,4.2072,4.1169,3.7529,3.21812068044,3.6359,2.3135,2.2175,3.8177,4.2899,2.8462,4.9412,3.4291,3.3633,2.8199,4.3328,3.6725,5.1227,3.3421,3.6872,3.1458,3.8289,3.0944,4.0127,4.0419,4.0436,3.9801,4.1604,4.6905,4.2563,4.309,2.5011,4.423,3.9031,3.0927,2.7292,3.865,3.5312,3.5022,2.4518,3.1393,3.1145,4.717,4.5687,3.6612,3.5923,4.3449,3.1892,3.9838,3.1939,4.0756,3.4791,3.7204,3.4856,5.0691,4.0773,4.01,3.1475,4.5324,4.5192,2.6278,3.6006,3.7215,3.8759,2.7657,3.4048,4.5261,4.2526,3.1145,3.4609,4.149,3.3563,3.0825,3.637,2.376,3.0323,3.6543,4.3862,4.425,3.2988,4.232,3.8896,5.6548,4.6148,4.4122,3.9947,4.5442,3.9156,3.869,3.7825,4.174,4.0824,4.0688,3.4156,3.6646,4.1931,5.3886,3.5935,3.4411,4.2773,3.981,2.036,5.1871,3.8541
CCNB1,5.6453,5.8407,6.7823,5.22095887069,6.1871,5.1526,4.1756,5.3064,5.8687,5.3118,5.2803,5.8001,5.9132,4.6927,6.0202,5.2445,5.6142,4.8905,5.9702,5.3209,5.8445,6.1383,5.8056,5.1522,6.6094,4.6854,7.0184,6.3942,5.7793,5.6716,4.1539,6.3223,5.8309,4.854,5.8905,5.1465,5.5267,5.4951,5.1819,5.1635,5.8919,7.4243,6.1623,7.0401,5.8225,6.0736,4.7945,4.9194,5.1111,5.5574,4.7762,5.8503,6.1349,6.7311,6.2873,5.922,4.8773,6.1359,5.5352,5.0648,5.5943,5.1206,4.9045,5.1863,5.3266,5.7536,6.3338,5.1469,4.7291,5.753,5.5126,4.8084,6.6017,5.7626,4.554,6.0,5.6174,6.707,5.1194,5.6142,6.3728,7.0638,6.1761,6.5005,5.4614,6.1603,5.9928,5.7104,7.3185,5.2111,5.8455,5.9028,5.2499,5.2238,5.6317,5.5236,5.8716,6.0361,6.1483,6.3261,3.906,6.4355,5.5435
CCNB2,5.331,5.2502,5.0977,4.69464378165,4.4054,4.6404,3.4778,4.6376,5.7263,4.4654,5.2851,5.0993,5.07,4.3024,5.2265,4.7323,5.6285,4.5104,4.4013,4.4726,5.3586,4.865,5.5463,4.7507,5.1498,4.5904,6.0579,5.0023,4.9435,5.3674,3.2466,5.9531,4.4608,3.4687,4.2728,4.8079,5.4582,5.3009,3.9947,5.5919,4.538,5.9519,4.9256,5.3636,5.3392,4.7115,3.9468,5.0588,3.3163,4.1954,4.1111,4.7323,4.8064,6.1973,5.133,5.6602,4.0162,5.558,5.1692,3.7571,3.8808,4.8929,4.391,3.2929,4.5167,5.1326,4.855,3.7836,4.2825,5.2884,5.347,4.3126,5.5982,3.981,4.3604,5.0153,5.142,4.4745,4.8329,4.2914,5.2983,5.9112,5.1132,5.7877,4.4263,4.9279,5.1942,4.8866,5.0059,5.0339,4.8817,4.5503,5.1371,4.1604,5.1603,4.6065,4.8038,4.7143,4.7908,5.63,2.5313,5.3241,5.2426
CCNB3,-3.458,-2.8262,-3.0469,-3.3076,-5.0116,-2.3884,-2.5479,1.3735,-4.035,-4.6082,-2.9324,-3.0469,-1.685,-2.5479,-1.8314,-1.8836,-2.4659,-0.4131,-4.2934,-4.6082,-1.685,-4.2934,-2.3147,0.9115,-6.5064,-4.035,-4.6082,-0.5973,-3.1714,-2.114,-3.1714,2.6984,-4.035,-3.1714,-4.035,-3.6259,-5.5735,-0.8084,-1.2481,-3.6259,-5.0116,-9.9658,-0.3022,1.5998,-3.816,-3.0469,-3.0469,-3.458,-3.1714,-0.7108,-4.6082,-3.3076,-2.7274,-3.1714,-1.0862,-2.7274,0.044,-1.6394,-3.1714,-3.6259,-1.8836,-1.5522,-2.3884,-4.035,-2.7274,0.4125,-1.685,-2.3884,-3.0469,-3.0469,-2.2447,-2.4659,0.1124,-3.1714,-2.7274,-4.2934,-3.3076,-1.7322,-2.4659,-0.0574,-2.3884,-2.3884,-2.7274,-2.7274,-2.8262,-3.0469,-3.3076,-0.5125,-4.035,-1.7322,-2.2447,-5.5735,-3.816,-1.5522,-2.1779,-4.035,-2.8262,-2.4659,-5.0116,-3.458,-3.3076,-1.1488,-4.2934
CCND1,3.9819,5.8334,5.0444,4.71430015745,4.8978,6.4087,4.9472,5.66,6.1334,6.8283,3.027,5.9367,7.0389,6.4987,4.5892,5.3692,3.869,2.7572,6.1241,5.254,3.8239,5.7225,5.4199,6.0803,4.8324,5.9987,4.2676,4.6183,4.6854,4.7143,5.3498,5.9596,6.5908,4.0627,5.2048,10.2824,4.9796,4.9156,5.1867,5.1367,3.1344,8.1218,5.5985,4.7269,4.6136,4.2181,4.4951,5.9844,5.0968,6.2597,6.4701,6.4155,6.0603,5.9241,5.3292,3.9838,4.9317,4.445,5.5996,7.1698,6.9272,2.5536,5.2869,6.0128,4.9007,4.9146,8.0079,3.6916,3.7752,4.079,4.5117,4.1986,2.4908,4.2721,6.6892,4.2571,8.4018,7.6207,3.8611,4.3876,5.8505,3.2752,2.8482,1.9931,7.0079,4.2684,6.1819,4.0348,4.3342,5.0631,6.0885,4.8167,5.142,4.8022,4.3951,5.1359,4.5663,3.3745,6.7722,6.9399,6.6854,4.2427,5.4446
CCND2,4.981,1.4652,2.0218,3.77041197322,1.7053,2.5756,1.8119,6.1761,3.6184,3.1669,4.8763,2.9875,4.9496,3.208,2.4144,2.6232,6.7129,5.63,5.3537,1.8036,1.3283,5.5383,4.4404,4.834,0.8726,4.5736,4.0756,2.8199,3.6623,2.4225,3.4371,7.7321,3.5779,4.1883,2.6302,3.5718,4.7225,4.848,3.3869,4.9079,1.9415,0.7233,1.595,2.3926,4.9773,4.0242,4.1153,1.3735,4.5136,2.8542,4.63,5.3212,2.5658,3.0876,1.4704,4.7055,2.6418,1.0573,5.8743,0.0014,0.6332,5.7885,3.1458,4.3979,4.4874,5.9208,1.8242,4.6101,3.9974,2.3926,5.005,5.4128,1.4228,3.864,2.4571,3.1637,3.3647,1.1897,6.1924,3.2602,2.6019,1.6327,2.4597,0.7058,3.2929,2.7051,2.0465,2.1213,1.5563,3.9956,2.578,1.9452,2.8462,3.0446,2.9148,5.673,1.6045,3.7204,5.4253,0.24,5.2346,2.5658,4.481
CCND3,4.5129,4.1136,5.6471,5.44763199621,5.2728,4.5211,5.4333,5.1027,7.3943,4.6218,4.8689,5.1922,4.9007,5.4333,5.0687,5.9519,4.0037,4.849,5.6511,5.1938,5.8642,4.8958,3.8983,5.1144,4.1724,4.2624,5.2821,3.623,5.0862,5.4829,4.7187,4.0216,4.6271,5.2331,5.5558,4.6776,5.0922,4.6271,5.323,5.1363,6.1673,4.5336,4.7619,4.1244,4.3931,5.943,6.3526,5.359,4.9355,4.2142,4.773,4.7501,6.6168,4.8223,5.9966,4.3371,5.0989,4.041,4.1978,4.2548,5.1347,4.5336,4.849,4.7138,5.0709,4.7555,4.9346,3.7149,5.963,5.4627,4.7825,4.9878,4.8253,6.1741,4.774,4.5066,4.81,5.5379,3.5086,4.4719,5.4186,4.5928,5.0588,4.8842,5.5802,4.5681,5.8337,6.052,4.5736,4.0901,4.445,5.4111,4.9241,4.7426,5.6619,4.6065,4.2095,5.4999,5.5976,5.0018,5.3191,5.5759,4.7809
CCNE1,3.325,1.0433,3.9346,4.31443080295,5.5034,3.0127,2.2421,3.5387,3.3577,1.5115,5.2122,4.0523,2.7784,1.8604,3.3293,2.8641,3.1458,2.2513,2.2872,2.0912,3.4945,2.4883,3.0619,1.9859,2.9186,2.5585,3.2781,3.8218,2.8877,3.6006,2.0254,3.1876,2.6138,1.1382,3.1294,-0.3566,3.3393,2.4985,2.9052,3.0411,2.3337,1.787,2.4332,3.325,2.1957,3.9431,2.8661,1.9749,2.5338,3.0944,1.787,2.7487,1.5465,2.8641,3.47,3.5324,3.3731,4.0892,2.791,2.2175,1.6327,3.3787,2.1313,2.1147,2.2753,3.6289,4.322,1.7141,2.4934,3.9774,2.9148,2.7657,3.8481,3.7072,2.1047,3.5559,1.7316,2.6579,2.2842,3.2389,2.8858,3.8511,2.9765,4.6101,2.0254,2.4985,3.3619,4.6439,2.7993,4.0824,2.4985,3.2282,2.5036,2.05,2.6278,2.043,3.1813,3.2251,1.8762,0.7664,1.3167,4.7093,2.2237
